Hurricane_ID,Hurricane_Name,Hurricane_Type,Seed_Hurricane_ID,datetime,distance_km,Arrival_Time,wind_speed_ms,wind_direction,max_wind_ms,category,pressure,wind_speed_change_rate,wind_direction_change_rate,duration_above_cut_out,quadrant
SYN_AL182012_003,SYNTHETIC_SANDY_003,Synthetic,AL182012,2012-10-21 18:00:00,2215.6146159620484,,0.2899185631524432,79.83295690029479,21.606648,Tropical Storm,998,0.0,0.0,0.0,NE
SYN_AL182012_003,SYNTHETIC_SANDY_003,Synthetic,AL182012,2012-10-22 00:00:00,2084.118298179083,,0.3252456180758948,87.96107070871574,22.121092,Tropical Storm,997,0.005887842487241936,1.3546856347368248,0.0,NE
SYN_AL182012_003,SYNTHETIC_SANDY_003,Synthetic,AL182012,2012-10-22 06:00:00,1962.2712924715386,,0.3641564650352548,98.53890069195643,22.635536000000002,Tropical Storm,996,0.00648514115989333,1.7629716638734483,0.0,NW
SYN_AL182012_003,SYNTHETIC_SANDY_003,Synthetic,AL182012,2012-10-22 12:00:00,1889.0174352419228,,0.39421100745177157,109.84260834304439,23.14998,Tropical Storm,995,0.005009090402752797,1.8839512751813268,0.0,NW
SYN_AL182012_003,SYNTHETIC_SANDY_003,Synthetic,AL182012,2012-10-22 18:00:00,1871.315162767242,,0.4086777647412546,119.93314674848966,23.664424,Tropical Storm,994,0.0024111262149138406,1.6817564009075454,0.0,NW
SYN_AL182012_003,SYNTHETIC_SANDY_003,Synthetic,AL182012,2012-10-23 00:00:00,1892.3473484704894,,0.4019126397262319,127.81123032343123,23.664424,Tropical Storm,993,-0.0011275208358371147,1.3130139291569283,0.0,NW
SYN_AL182012_003,SYNTHETIC_SANDY_003,Synthetic,AL182012,2012-10-23 06:00:00,1931.5141113330183,,0.3982745841517704,133.53512914341167,24.178868,Tropical Storm,993,-0.0006063425957435846,0.9539831366634056,0.0,NW
SYN_AL182012_003,SYNTHETIC_SANDY_003,Synthetic,AL182012,2012-10-23 12:00:00,1974.9824281391425,,0.38525115863575904,137.59477612883927,24.178868,Tropical Storm,992,-0.0021705709193352296,0.6766078309046009,0.0,NW
SYN_AL182012_003,SYNTHETIC_SANDY_003,Synthetic,AL182012,2012-10-23 18:00:00,2015.9211922456884,,0.3736211910593189,140.48020675690782,24.178868,Tropical Storm,992,-0.0019383279294066895,0.48090510467809133,0.0,NW
SYN_AL182012_003,SYNTHETIC_SANDY_003,Synthetic,AL182012,2012-10-24 00:00:00,2051.771053600904,,0.36390895653299593,142.5588114302015,24.178868,Tropical Storm,992,-0.001618705754387162,0.34643411221561377,0.0,NW
SYN_AL182012_003,SYNTHETIC_SANDY_003,Synthetic,AL182012,2012-10-24 06:00:00,2082.061214940867,,0.3560260476173323,144.08187712297462,24.178868,Tropical Storm,992,-0.0013138181526106036,0.2538442821288527,0.0,NW
SYN_AL182012_003,SYNTHETIC_SANDY_003,Synthetic,AL182012,2012-10-24 12:00:00,2107.1970394682558,,0.34969798131195695,145.21714221229274,24.178868,Tropical Storm,992,-0.0010546777175625595,0.18921084821968748,0.0,NW
SYN_AL182012_003,SYNTHETIC_SANDY_003,Synthetic,AL182012,2012-10-24 18:00:00,2127.8753277398523,,0.344631254086053,146.07684779002233,24.178868,Tropical Storm,992,-0.0008444545376506593,0.14328426295493082,0.0,NW
SYN_AL182012_003,SYNTHETIC_SANDY_003,Synthetic,AL182012,2012-10-25 00:00:00,2144.826291957234,,0.34056832205895826,146.73714110192253,24.178868,Tropical Storm,992,-0.0006771553378491224,0.11004888531670076,0.0,NW
SYN_AL182012_003,SYNTHETIC_SANDY_003,Synthetic,AL182012,2012-10-25 06:00:00,2158.714405127287,,0.3372986054599741,147.25060962333407,24.178868,Tropical Storm,992,-0.0005449527664973623,0.08557808690192323,0.0,NW
