Hurricane_ID,Hurricane_Name,Hurricane_Type,Seed_Hurricane_ID,datetime,distance_km,Arrival_Time,wind_speed_ms,wind_direction,max_wind_ms,category,pressure,wind_speed_change_rate,wind_direction_change_rate,duration_above_cut_out,quadrant
SYN_RANDOM_001,RANDOM_SYNTHETIC,Synthetic,,2025-05-28 10:43:55.187243,1307.660211244737,,1.7126550960775684,142.04680151452828,58.11083559206972,Category 3,950.0,0.0,0.0,0.0,NW
SYN_RANDOM_001,RANDOM_SYNTHETIC,Synthetic,,2025-05-28 16:43:55.187243,1295.6340928605352,,1.8289963026090392,143.4517039491933,61.21058610139911,Category 4,950.0,0.019390201088578474,0.23415040577750307,0.0,NW
SYN_RANDOM_001,RANDOM_SYNTHETIC,Synthetic,,2025-05-28 22:43:55.187243,1296.106584639688,,2.0763894482037166,144.9114086040807,69.52776161286576,Category 4,950.0,0.04123219093244623,0.24328410914789816,0.0,NW
SYN_RANDOM_001,RANDOM_SYNTHETIC,Synthetic,,2025-05-29 04:43:55.187243,1322.30879329061,,1.9653207841930216,145.2847575411497,67.7990819620801,Category 4,950.0,-0.018511444001782507,0.062224822844835145,0.0,NW
SYN_RANDOM_001,RANDOM_SYNTHETIC,Synthetic,,2025-05-29 10:43:55.187243,1309.6427142756404,,1.895711824443602,147.82078959540786,64.4672345265011,Category 4,950.0,-0.011601493291569934,0.42267200904302626,0.0,NW
SYN_RANDOM_001,RANDOM_SYNTHETIC,Synthetic,,2025-05-29 16:43:55.187243,1324.6491201642784,,1.8885242036564034,148.552804170091,65.32154024578092,Category 4,950.0,-0.0011979367978664317,0.12200242911385809,0.0,NW
SYN_RANDOM_001,RANDOM_SYNTHETIC,Synthetic,,2025-05-29 22:43:55.187243,1329.0102972872098,,2.0656111410355193,150.57527389521624,71.79728151785763,Category 5,950.0,0.029514489563185996,0.33707828752087227,0.0,NW
SYN_RANDOM_001,RANDOM_SYNTHETIC,Synthetic,,2025-05-30 04:43:55.187243,1352.6454423696016,,1.9488308114000195,151.41808000322794,69.53994008115333,Category 4,950.0,-0.019463388272583315,0.14046768466861673,0.0,NW
SYN_RANDOM_001,RANDOM_SYNTHETIC,Synthetic,,2025-05-30 10:43:55.187243,1346.8694223049445,,1.755007349522398,152.78278801873375,62.22591190200356,Category 4,950.0,-0.03230391031293693,0.22745133591763533,0.0,NW
SYN_RANDOM_001,RANDOM_SYNTHETIC,Synthetic,,2025-05-30 16:43:55.187243,1364.2234860026597,,1.673295835322367,154.48843116800413,60.47084245233564,Category 4,950.0,-0.013618585700005143,0.28427385821172874,0.0,NW
SYN_RANDOM_001,RANDOM_SYNTHETIC,Synthetic,,2025-05-30 22:43:55.187243,1370.4272148641494,,1.7565770788016815,155.58760085118251,63.91098498653397,Category 4,950.0,0.013880207246552404,0.18319494719639806,0.0,NW
SYN_RANDOM_001,RANDOM_SYNTHETIC,Synthetic,,2025-05-31 04:43:55.187243,1377.0438554968919,,1.443357293349911,156.04636255190064,52.89298273581335,Category 3,950.0,-0.05220329757529507,0.07646028345302132,0.0,NW
SYN_RANDOM_001,RANDOM_SYNTHETIC,Synthetic,,2025-05-31 10:43:55.187243,1411.5642396578241,,1.37900714617946,158.34179084423306,52.43369801405224,Category 3,950.0,-0.010725024528408511,0.38257138205540286,0.0,NW
SYN_RANDOM_001,RANDOM_SYNTHETIC,Synthetic,,2025-05-31 16:43:55.187243,1401.689053922444,,1.4576697388390751,158.64647863803327,54.84793884333804,Category 3,950.0,0.01311043210993586,0.0507812989667021,0.0,NW
SYN_RANDOM_001,RANDOM_SYNTHETIC,Synthetic,,2025-05-31 22:43:55.187243,1434.0005078224349,,1.2232279590333428,160.05093462335685,47.616412857424635,Category 2,950.0,-0.03907362996762206,0.23407599755392997,0.0,NW
SYN_RANDOM_001,RANDOM_SYNTHETIC,Synthetic,,2025-06-01 04:43:55.187243,1449.2898856554611,,1.178701335061615,160.81889163005826,46.61410599181048,Category 2,950.0,-0.007421103995287985,0.12799283445023474,0.0,NW
