Hurricane ID,Hurricane Name,datetime,distance_km,Arrival Time,wind_speed,wind_direction,max_wind,category,pressure,wind_speed_change_rate,wind_direction_change_rate,duration_above_cut_out,quadrant
SYN202505,Synthetic_20250512,2025-05-12 12:57:46.957652,5665.218643898692,,0.04231509044280491,152.58333608512407,12.8611,Tropical Depression,988,0.0,0.0,0.0,NW
SYN202505,Synthetic_20250512,2025-05-12 18:57:46.957652,5629.925715915899,,0.04271327765562197,152.5622544896246,12.8611,Tropical Depression,987,3.414083708507634e-05,-0.0035135992499135686,0.0,NW
SYN202505,Synthetic_20250512,2025-05-13 00:57:46.957652,5596.717159172838,,0.04309368337696154,152.49603577971993,12.8611,Tropical Depression,987,3.261624015146911e-05,-0.01103645165077675,0.0,NW
SYN202505,Synthetic_20250512,2025-05-13 06:57:46.957652,5561.8642964927685,,0.0434990348308259,152.80225530525013,12.8611,Tropical Depression,987,3.475510388863289e-05,0.051036587588365975,0.0,NW
SYN202505,Synthetic_20250512,2025-05-13 12:57:46.957652,5523.171801760122,,0.047473060791373124,153.1700311876334,13.889988,Tropical Depression,987,0.0003407356352079594,0.0612959803972141,0.0,NW
SYN202505,Synthetic_20250512,2025-05-13 18:57:46.957652,5461.891501363593,,0.05184935755926634,153.3676748646177,14.918876000000001,Tropical Depression,987,0.00037522660241034295,0.032940612830714144,0.0,NW
SYN202505,Synthetic_20250512,2025-05-14 00:57:46.957652,5394.968995362391,,0.05281623670218772,153.76159706651572,14.918876000000001,Tropical Depression,987,8.290086230017439e-05,0.06565370031633697,0.0,NW
SYN202505,Synthetic_20250512,2025-05-14 06:57:46.957652,5352.097297148597,,0.05713785254312232,154.1550430313306,15.947764000000001,Tropical Depression,987,0.00037053822327896,0.06557432746914553,0.0,NW
SYN202505,Synthetic_20250512,2025-05-14 12:57:46.957652,5302.877383171214,,0.061672181354994596,154.43799520942207,16.976652,Tropical Depression,987,0.00038877637521580343,0.047158696348579575,0.0,NW
SYN202505,Synthetic_20250512,2025-05-14 18:57:46.957652,5263.308906781824,,0.062368299873339375,154.7952522978859,16.976652,Tropical Depression,987,5.9685665841893606e-05,0.05954284807730422,0.0,NW
SYN202505,Synthetic_20250512,2025-05-15 00:57:46.957652,5206.438577880428,,0.06339200161243393,155.13658089959597,16.976652,Tropical Depression,987,8.77728695777929e-05,0.05688810028501241,0.0,NW
SYN202505,Synthetic_20250512,2025-05-15 06:57:46.957652,5141.007040422567,,0.066562624936844,155.70904328334473,17.491096,Tropical Depression,987,0.00027185135758380315,0.0954103972914595,0.0,NW
SYN202505,Synthetic_20250512,2025-05-15 12:57:46.957652,5088.556114732508,,0.0656053794679475,156.25456670257756,16.976652,Tropical Depression,987,-8.207486466683188e-05,0.09092056987213937,0.0,NW
SYN202505,Synthetic_20250512,2025-05-15 18:57:46.957652,4817.466957755918,,0.06905625504490305,160.7045262574028,16.462208,Tropical Depression,987,0.0002958803725518864,0.7416599258042045,0.0,NW
SYN202505,Synthetic_20250512,2025-05-16 00:57:46.957652,4785.541864699397,,0.06538846362960496,161.28012732103684,15.43332,Tropical Depression,987,-0.0003144788811419352,0.09593351060567556,0.0,NW
SYN202505,Synthetic_20250512,2025-05-16 06:57:46.957652,4773.017604603476,,0.06564572241941101,161.67031496377422,15.43332,Tropical Depression,987,2.2057540143830616e-05,0.06503127378956226,0.0,NW
SYN202505,Synthetic_20250512,2025-05-16 12:57:46.957652,4750.816076803252,,0.06390239500967654,162.2029867157264,14.918876000000001,Tropical Depression,987,-0.00014947405432890674,0.0887786253253656,0.0,NW
SYN202505,Synthetic_20250512,2025-05-16 18:57:46.957652,4700.3318401205515,,0.06045536858368948,163.13142097705702,13.889988,Tropical Depression,987,-0.0002955503437817476,0.15473904355510135,0.0,NW
SYN202505,Synthetic_20250512,2025-05-17 00:57:46.957652,4673.296753548983,,0.058721623885370444,163.97310170368598,13.375544,Tropical Depression,987,-0.00014865242626367308,0.14028012110482754,0.0,NW
SYN202505,Synthetic_20250512,2025-05-17 06:57:46.957652,4632.890022707269,,0.05720256051682703,164.88570209455418,12.8611,Tropical Depression,987,-0.0001302455059278245,0.15210006514469873,0.0,NW
SYN202505,Synthetic_20250512,2025-05-17 12:57:46.957652,4601.138346144841,,0.05779502673722067,165.65004991639785,12.8611,Tropical Depression,987,5.079844871403102e-05,0.12739130364061188,0.0,NW
SYN202505,Synthetic_20250512,2025-05-17 18:57:46.957652,4566.053353398421,,0.05846167477262448,166.72184408093904,12.8611,Tropical Depression,988,5.715884698754633e-05,0.17863236075686473,0.0,NW
SYN202505,Synthetic_20250512,2025-05-18 00:57:46.957652,4530.2112511110945,,0.0591560443873024,167.91361453679963,12.8611,Tropical Depression,988,5.95357136755613e-05,0.19862840931009867,0.0,NW
