Hurricane_ID,Hurricane_Name,Hurricane_Type,Seed_Hurricane_ID,datetime,distance_km,Arrival_Time,wind_speed_ms,wind_direction,max_wind_ms,category,pressure,wind_speed_change_rate,wind_direction_change_rate,duration_above_cut_out,quadrant
SYN_AL182012_002,SYNTHETIC_SANDY_002,Synthetic,AL182012,2012-10-21 18:00:00,2210.940833589098,,0.2908352236966723,80.01391623192757,21.606648,Tropical Storm,998,0.0,0.0,0.0,NE
SYN_AL182012_002,SYNTHETIC_SANDY_002,Synthetic,AL182012,2012-10-22 00:00:00,2074.0940325232373,,0.3275975366490745,88.43424050624412,22.121092,Tropical Storm,997,0.006127052158733696,1.4033873790527593,0.0,NE
SYN_AL182012_002,SYNTHETIC_SANDY_002,Synthetic,AL182012,2012-10-22 06:00:00,1950.3315993795916,,0.3674918130229272,99.27312994274303,22.635536000000002,Tropical Storm,996,0.006649046062308789,1.8064815727498174,0.0,NW
SYN_AL182012_002,SYNTHETIC_SANDY_002,Synthetic,AL182012,2012-10-22 12:00:00,1878.6809617599863,,0.4062870753863004,110.65599131787474,23.664424,Tropical Storm,994,0.006465877060562193,1.8971435625219517,0.0,NW
SYN_AL182012_002,SYNTHETIC_SANDY_002,Synthetic,AL182012,2012-10-22 18:00:00,1863.545027676469,,0.41122518299138927,120.645424980808,23.664424,Tropical Storm,994,0.0008230179341814822,1.6649056104888778,0.0,NW
SYN_AL182012_002,SYNTHETIC_SANDY_002,Synthetic,AL182012,2012-10-23 00:00:00,1886.4954813887393,,0.4125538412237616,128.3594360749912,24.178868,Tropical Storm,993,0.000221443038728721,1.2856685156972012,0.0,NW
SYN_AL182012_002,SYNTHETIC_SANDY_002,Synthetic,AL182012,2012-10-23 06:00:00,1926.8180328691901,,0.3997254047345896,133.9381978495884,24.178868,Tropical Storm,992,-0.00213807274819533,0.9297936290995306,0.0,NW
SYN_AL182012_002,SYNTHETIC_SANDY_002,Synthetic,AL182012,2012-10-23 12:00:00,1970.9749307962722,,0.3946437216131707,137.89169239439144,24.693312,Tropical Storm,992,-0.0008469471869031556,0.6589157574671749,0.0,NW
SYN_AL182012_002,SYNTHETIC_SANDY_002,Synthetic,AL182012,2012-10-23 18:00:00,2012.3385180702237,,0.38258603465375834,140.7041133062088,24.693312,Tropical Storm,992,-0.00200961449323539,0.46873681863622585,0.0,NW
SYN_AL182012_002,SYNTHETIC_SANDY_002,Synthetic,AL182012,2012-10-24 00:00:00,2048.449071265703,,0.37255268248007345,142.7330823829506,24.693312,Tropical Storm,992,-0.0016722253622808159,0.3381615127903027,0.0,NW
SYN_AL182012_002,SYNTHETIC_SANDY_002,Synthetic,AL182012,2012-10-24 06:00:00,2078.8902351961933,,0.3644301966448076,144.2221995481118,24.693312,Tropical Storm,992,-0.0013537476392109782,0.24818619419353166,0.0,NW
SYN_AL182012_002,SYNTHETIC_SANDY_002,Synthetic,AL182012,2012-10-24 12:00:00,2104.101949721149,,0.35792378048547924,145.33397154725526,24.693312,Tropical Storm,992,-0.0010844026932213906,0.18529533319057617,0.0,NW
SYN_AL182012_002,SYNTHETIC_SANDY_002,Synthetic,AL182012,2012-10-24 18:00:00,2124.806112890523,,0.3527239563530758,146.17724146499216,24.693312,Tropical Storm,992,-0.0008666373554005735,0.1405449862894841,0.0,NW
SYN_AL182012_002,SYNTHETIC_SANDY_002,Synthetic,AL182012,2012-10-25 00:00:00,2141.751837681556,,0.3485609769769852,146.82591248931203,24.693312,Tropical Storm,992,-0.0006938298960151024,0.10811183738664454,0.0,NW
SYN_AL182012_002,SYNTHETIC_SANDY_002,Synthetic,AL182012,2012-10-25 06:00:00,2155.6150400757133,,0.34521574788745996,147.33109172390618,24.693312,Tropical Storm,992,-0.0005575381815875375,0.08419653909902536,0.0,NW
