Hurricane_ID,Hurricane_Name,Hurricane_Type,Seed_Hurricane_ID,datetime,distance_km,Arrival_Time,wind_speed_ms,wind_direction,max_wind_ms,category,pressure,wind_speed_change_rate,wind_direction_change_rate,duration_above_cut_out,quadrant
SYN_AL182012_001,SYNTHETIC_SANDY_001,Synthetic,AL182012,2025-05-27 16:21:12.779442,1303.8509740815887,,0.6547952844251276,114.13315994331879,22.121092,Tropical Storm,999,0.0,0.0,0.0,NW
SYN_AL182012_001,SYNTHETIC_SANDY_001,Synthetic,AL182012,2025-05-27 22:21:12.779442,1290.312533840357,,0.6341164807449433,118.18984551611652,21.092204,Tropical Storm,1000,-0.0034464672800307112,0.6761142621329554,0.0,NW
SYN_AL182012_001,SYNTHETIC_SANDY_001,Synthetic,AL182012,2025-05-28 04:21:12.779442,1264.0350835111205,,0.6378888622364967,121.45115244391428,20.57776,Tropical Storm,1000,0.0006287302485922242,0.5435511546329603,0.0,NW
SYN_AL182012_001,SYNTHETIC_SANDY_001,Synthetic,AL182012,2025-05-28 10:21:12.779442,1234.4633102795333,,0.6442397906643632,124.22271111825353,20.063316,Tropical Storm,1000,0.0010584880713110922,0.4619264457232078,0.0,NW
SYN_AL182012_001,SYNTHETIC_SANDY_001,Synthetic,AL182012,2025-05-28 16:21:12.779442,1205.95658194061,,0.6670233745827882,126.64641940929869,20.063316,Tropical Storm,1000,0.0037972639864041575,0.4039513818408598,0.0,NW
SYN_AL182012_001,SYNTHETIC_SANDY_001,Synthetic,AL182012,2025-05-28 22:21:12.779442,1180.2546190213413,,0.6887388568270717,128.8073446246343,20.063316,Tropical Storm,1000,0.0036192470407139243,0.3601542025559373,0.0,NW
SYN_AL182012_001,SYNTHETIC_SANDY_001,Synthetic,AL182012,2025-05-29 04:21:12.779442,1157.9465130855183,,0.7085580607388736,130.76468489690376,20.063316,Tropical Storm,1000,0.0033032006519669865,0.3262233787115747,0.0,NW
SYN_AL182012_001,SYNTHETIC_SANDY_001,Synthetic,AL182012,2025-05-29 10:21:12.779442,1139.1405938086414,,0.7260145172832237,132.56089918705368,20.063316,Tropical Storm,1000,0.002909409424058355,0.29936904835831984,0.0,NW
SYN_AL182012_001,SYNTHETIC_SANDY_001,Synthetic,AL182012,2025-05-29 16:21:12.779442,1123.7322812896598,,0.7408573447120709,134.22530294492105,20.063316,Tropical Storm,999,0.0024738045714745214,0.27740062631122936,0.0,NW
SYN_AL182012_001,SYNTHETIC_SANDY_001,Synthetic,AL182012,2025-05-29 22:21:12.779442,1111.5142802137225,,0.7529894886904642,135.7773737281035,20.063316,Tropical Storm,999,0.0020220239963988917,0.25867846386374066,0.0,NW
SYN_AL182012_001,SYNTHETIC_SANDY_001,Synthetic,AL182012,2025-05-30 04:21:12.779442,1102.223668542295,,0.7624377420812898,137.22961086304474,20.063316,Tropical Storm,999,0.0015747088984709259,0.24203952249020705,0.0,NW
SYN_AL182012_001,SYNTHETIC_SANDY_001,Synthetic,AL182012,2025-05-30 10:21:12.779442,1095.566527624569,,0.76932979067999,138.58992137462633,20.063316,Tropical Storm,999,0.0011486747664500307,0.22671841859693134,0.0,NW
SYN_AL182012_001,SYNTHETIC_SANDY_001,Synthetic,AL182012,2025-05-30 16:21:12.779442,1091.2371845107284,,0.7738677071009156,139.86363888677295,20.063316,Tropical Storm,999,0.0007563194034876005,0.21228625202443635,0.0,NW
SYN_AL182012_001,SYNTHETIC_SANDY_001,Synthetic,AL182012,2025-05-30 22:21:12.779442,1088.9299959443913,,0.7763042656752069,141.05474124607082,20.063316,Tropical Storm,998,0.00040609309571522834,0.1985170598829787,0.0,NW
SYN_AL182012_001,SYNTHETIC_SANDY_001,Synthetic,AL182012,2025-05-31 04:21:12.779442,1088.3505859248587,,0.7769181698066925,142.1666909853343,20.063316,Tropical Storm,998,0.00010231735524759053,0.1853249565439133,0.0,NW
SYN_AL182012_001,SYNTHETIC_SANDY_001,Synthetic,AL182012,2025-05-31 10:21:12.779442,1089.220464333879,,0.7958941624039334,143.20280808197424,20.57776,Tropical Storm,998,0.003162665432873487,0.17268618277332354,0.0,NW
SYN_AL182012_001,SYNTHETIC_SANDY_001,Synthetic,AL182012,2025-05-31 16:21:12.779442,1091.285128222791,,0.793658676932127,144.1666003518784,20.57776,Tropical Storm,998,-0.0003725809119677348,0.16063204498402683,0.0,NW
SYN_AL182012_001,SYNTHETIC_SANDY_001,Synthetic,AL182012,2025-05-31 22:21:12.779442,1094.3137684846015,,0.7903983014538722,145.06170117694955,20.57776,Tropical Storm,998,-0.0005433959130424585,0.14918347084519232,0.0,NW
SYN_AL182012_001,SYNTHETIC_SANDY_001,Synthetic,AL182012,2025-06-01 04:21:12.779442,1098.1021154704767,,0.7863513410540527,145.8918809051586,20.57776,Tropical Storm,998,-0.0006744933999699257,0.13836328803483866,0.0,NW
SYN_AL182012_001,SYNTHETIC_SANDY_001,Synthetic,AL182012,2025-06-01 10:21:12.779442,1102.4703428683845,,0.7817275262726873,146.6609550756366,20.57776,Tropical Storm,998,-0.0007706357968942368,0.1281790284130011,0.0,NW
