Hurricane_ID,Hurricane_Name,Hurricane_Type,Seed_Hurricane_ID,datetime,distance_km,Arrival_Time,wind_speed_ms,wind_direction,max_wind_ms,category,pressure,wind_speed_change_rate,wind_direction_change_rate,duration_above_cut_out,quadrant
SYN_SANDY_001,SYNTHETIC_SANDY,Synthetic,AL182012,2012-10-21 18:00:00,2961.3287345310246,,0.08945149820641345,31.53108169020544,10.28888,Tropical Depression,1007.0754027693272,0.0,0.0,0.0,NE
SYN_SANDY_001,SYNTHETIC_SANDY,Synthetic,AL182012,2012-10-22 00:00:00,2933.29610011862,,0.10273440794180606,30.89767191638174,11.649680722862925,Tropical Depression,1001.2206421539622,0.002213818289232103,-0.10556829563728343,0.0,NE
SYN_SANDY_001,SYNTHETIC_SANDY,Synthetic,AL182012,2012-10-22 06:00:00,2919.5133213814315,,0.13446649569249594,30.580363367708856,15.140871527141165,Tropical Depression,1002.7667009855331,0.0052886812917816465,-0.05288475811214728,0.0,NE
SYN_SANDY_001,SYNTHETIC_SANDY,Synthetic,AL182012,2012-10-22 12:00:00,2905.5324473950127,,0.16746821564899758,30.254400640889116,18.721865338257523,Tropical Storm,1002.8076366298096,0.0055002866594169395,-0.05432712113662319,0.0,NE
SYN_SANDY_001,SYNTHETIC_SANDY,Synthetic,AL182012,2012-10-22 18:00:00,2890.071125235156,,0.1567397021443748,29.888992800955123,17.383123712467917,Tropical Depression,993.0017873387493,-0.0017880855841037973,-0.06090130665566563,0.0,NE
SYN_SANDY_001,SYNTHETIC_SANDY,Synthetic,AL182012,2012-10-23 00:00:00,2890.471442580408,,0.1849820652837861,29.89852022535854,20.519579206504854,Tropical Storm,993.9158651076306,0.004707060523235218,0.0015879040672359679,0.0,NE
SYN_SANDY_001,SYNTHETIC_SANDY,Synthetic,AL182012,2012-10-23 06:00:00,2866.383893155651,,0.1212410471673736,29.31879849769399,13.281572395965561,Tropical Depression,985.3617896951392,-0.010623503019402084,-0.09662028794409139,0.0,NE
SYN_SANDY_001,SYNTHETIC_SANDY,Synthetic,AL182012,2012-10-23 12:00:00,2852.4832978649683,,0.2411706188660087,28.978137749621,26.227969425090418,Tropical Storm,998.0419310215123,0.019988261949772518,-0.05677679134549863,0.0,NE
SYN_SANDY_001,SYNTHETIC_SANDY,Synthetic,AL182012,2012-10-23 18:00:00,2833.9686830956844,,0.17264148023504042,28.517194668528475,18.593160561498646,Tropical Storm,994.6876741169095,-0.011421523105161382,-0.07682384684875387,0.0,NE
SYN_SANDY_001,SYNTHETIC_SANDY,Synthetic,AL182012,2012-10-24 00:00:00,2825.0685626466197,,0.09598520608081763,28.292603490070803,10.28888,Tropical Depression,984.6825128429224,-0.012776045692370465,-0.03743186307627866,0.0,NE
SYN_SANDY_001,SYNTHETIC_SANDY,Synthetic,AL182012,2012-10-24 06:00:00,2816.6621798647648,,0.09641421403973421,28.07863106971945,10.28888,Tropical Depression,1002.8863098305294,7.15013264860967e-05,-0.03566207005855897,0.0,NE
SYN_SANDY_001,SYNTHETIC_SANDY,Synthetic,AL182012,2012-10-24 12:00:00,2796.6516331532403,,0.0974483763907207,27.561906992552963,10.28888,Tropical Depression,1013.5533758249372,0.00017236039183108018,-0.08612067952774775,0.0,NE
SYN_SANDY_001,SYNTHETIC_SANDY,Synthetic,AL182012,2012-10-24 18:00:00,2786.214403086443,,0.09799513744906507,27.288147976275752,10.28888,Tropical Depression,1020.0,9.112684305739628e-05,-0.045626502712868465,0.0,NE
SYN_SANDY_001,SYNTHETIC_SANDY,Synthetic,AL182012,2012-10-25 00:00:00,2783.945741577932,,0.0981146591051384,27.228249007715362,10.28888,Tropical Depression,1020.0,1.9920276012221995e-05,-0.009983161426731613,0.0,NE
SYN_SANDY_001,SYNTHETIC_SANDY,Synthetic,AL182012,2012-10-25 06:00:00,2765.2657115606416,,0.09910809685589311,26.777652870425754,10.28888,Tropical Depression,1020.0,0.00016557295845911804,-0.07509935621493469,0.0,NE
SYN_SANDY_001,SYNTHETIC_SANDY,Synthetic,AL182012,2012-10-25 12:00:00,2727.4283740078768,,0.10117247139421677,26.718054558861866,10.28888,Tropical Depression,1020.0,0.00034406242305394286,-0.009933051927314787,0.0,NE
