document_id,chunk_number,model_type,model_name,parsed_successfully,raw_output
8,1,gemini,gemini-1.5-pro,False,NO_RELEVANT_DATA_FOUND
8,2,gemini,gemini-1.5-pro,True,"```json
{
  ""document_metadata"": {
    ""title"": null,
    ""document_number"": null,
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""European Network of Transmission System Operators (ENTSO-E)"",
      ""jurisdiction"": ""Europe"",
      ""role"": ""Standard setting body""
    }
  ]
}
```"
8,3,gemini,gemini-1.5-pro,False,NO_RELEVANT_DATA_FOUND
8,4,gemini,gemini-1.5-pro,True,"```json
{
  ""document_metadata"": {
    ""title"": null,
    ""document_number"": null,
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Technical"",
      ""requirement"": ""OWPPs [must] not only fulfill grid codes but also contribute to improving grid resilience and provide ancillary services."",
      ""scope"": ""Offshore wind power plants (OWPPs) connected to the grid"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": [""grid connection"", ""grid stability"", ""ancillary services""]
    }
  ],
  ""regulatory_entities"": []
}
```"
8,5,gemini,gemini-1.5-pro,True,"```json
{
  ""document_metadata"": {
    ""title"": null,
    ""document_number"": ""II"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [],
  ""regulatory_entities"": []
}
```"
8,6,gemini,gemini-1.5-pro,True,"```json
{
  ""document_metadata"": {
    ""title"": null,
    ""document_number"": ""584 VOLUME 5, 2024"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Technical"",
      ""requirement"": ""The frequency and voltage operating ranges are the most basic requirements for OWPPs to remain connected to the grid."",
      ""scope"": ""OWPPs connected to the grid"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""ENTSO-E RfG (implied from context)"",
      ""related_domains"": [""grid connection"", ""power quality"", ""frequency control"", ""voltage control""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""OWPPs must adhere to the frequency and voltage tolerance requirements as shown in Fig. 2."",
      ""scope"": ""OWPPs connected to the ENTSO-E grid"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""ENTSO-E RfG (Figure 2)"",
      ""related_domains"": [""grid connection"", ""power quality"", ""frequency control"", ""voltage control""]
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""European Network of Transmission System Operators for Electricity (ENTSO-E)"",
      ""jurisdiction"": ""Europe"",
      ""role"": ""Harmonizing grid codes and setting requirements for generators""
    }
  ]
}
```"
8,7,gemini,gemini-1.5-pro,True,"```json
{
  ""document_metadata"": {
    ""title"": null,
    ""document_number"": null,
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Technical"",
      ""requirement"": ""Frequency operating range requirement amended in 2021"",
      ""scope"": ""Taiwan"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""[13]"",
      ""related_domains"": [""grid connection"", ""frequency stability""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Voltage tolerance range requirement of 0.9 pu to 1.1 pu"",
      ""scope"": ""Taiwan"",
      ""numerical_value"": 0.9,
      ""unit"": ""pu"",
      ""source"": ""2009 precedent"",
      ""related_domains"": [""grid connection"", ""voltage stability""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""OWPP should withstand up to a certain rate of change of frequency (RoCoF)"",
      ""scope"": ""Denmark"",
      ""numerical_value"": 2.5,
      ""unit"": ""Hz/s"",
      ""source"": ""[9]"",
      ""related_domains"": [""grid connection"", ""frequency stability"", ""RoCoF""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""OWPP should withstand up to a certain rate of change of frequency (RoCoF)"",
      ""scope"": ""Germany"",
      ""numerical_value"": 2.5,
      ""unit"": ""Hz/s"",
      ""source"": ""[10]"",
      ""related_domains"": [""grid connection"", ""frequency stability"", ""RoCoF""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""OWPP should withstand up to 2.5 Hz/s RoCoF"",
      ""scope"": ""Great Britain (DC-connected OWPPs)"",
      ""numerical_value"": 2.5,
      ""unit"": ""Hz/s"",
      ""source"": ""[11]"",
      ""related_domains"": [""grid connection"", ""frequency stability"", ""RoCoF""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""OWPP should withstand up to 1 Hz/s RoCoF"",
      ""scope"": ""Great Britain (AC-connected OWPPs)"",
      ""numerical_value"": 1,
      ""unit"": ""Hz/s"",
      ""source"": ""[11]"",
      ""related_domains"": [""grid connection"", ""frequency stability"", ""RoCoF""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""OWPPs must be able to regulate their active power injection at the maximum power available or at a set point with a predefined ramping rate"",
      ""scope"": ""General (mentioned in context of OWPPs)"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": [""grid connection"", ""active power control"", ""frequency stability""]
    }

  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""North American Electric Reliability Corporation (NERC)"",
      ""jurisdiction"": ""North America"",
      ""role"": ""Standard setting body""
    },
    {
      ""entity_name"": ""ENTSO-E"",
      ""jurisdiction"": ""Europe"",
      ""role"": ""Standard setting body""
    }
  ]
}
```"
8,8,gemini,gemini-1.5-pro,True,"```json
{
  ""document_metadata"": {
    ""title"": ""GRID INTEGRATION OF OFFSHORE WIND POWER: STANDARDS, CONTROL, POWER QUALITY AND TRANSMISSION"",
    ""document_number"": ""585"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Technical"",
      ""requirement"": ""The OWPP to curtail power in an overfrequency event."",
      ""scope"": ""Offshore Wind Power Plants (OWPP) Frequency Control"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""ENTSO-E RfG"",
      ""related_domains"": [""grid stability"", ""frequency control"", ""power generation""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""The OWPP to increase power during underfrequency events"",
      ""scope"": ""Offshore Wind Power Plants (OWPP) Frequency Control"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""ENTSO-E RfG"",
      ""related_domains"": [""grid stability"", ""frequency control"", ""power generation""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""The OWPP needs to derate to a 95% AAP curve (with the default 5% spinning reserve) or be controlled at an external active power set point that is lower than the maximum power of 50 Hz."",
      ""scope"": ""Offshore Wind Power Plants (OWPP) Frequency Control, Frequency Sensitive Mode (FSM)"",
      ""numerical_value"": 95,
      ""unit"": ""%"",
      ""source"": ""ENTSO-E RfG"",
      ""related_domains"": [""grid stability"", ""frequency control"", ""power generation""]
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""ENTSO-E"",
      ""jurisdiction"": ""Europe"",
      ""role"": ""Standard setting body (RfG)""
    },
    {
      ""entity_name"": ""EirGrid"",
      ""jurisdiction"": ""Ireland"",
      ""role"": ""Grid operator (Grid Code)""
    }
  ]
}
```"
8,9,gemini,gemini-1.5-pro,True,"```json
{
  ""document_metadata"": {
    ""title"": null,
    ""document_number"": null,
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Technical"",
      ""requirement"": ""Reactive power capability requirements as depicted in U-Q and P-Q diagrams (Fig. 4)"",
      ""scope"": ""Grid connection of offshore wind power plants"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Germany, Denmark, United Kingdom, and Ireland Grid Codes"",
      ""related_domains"": [""grid stability"", ""voltage control"", ""reactive power""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Reactive power controllability requirements"",
      ""scope"": ""Grid connection of offshore wind power plants"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Germany, Denmark, United Kingdom, and Ireland Grid Codes"",
      ""related_domains"": [""grid stability"", ""voltage control"", ""reactive power""]
    }
  ],
  ""regulatory_entities"": []
}
```"
8,10,gemini,gemini-1.5-pro,True,"```json
{
  ""document_metadata"": {
    ""title"": null,
    ""document_number"": ""586 VOLUME 5, 2024"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Technical"",
      ""requirement"": ""minimum capability of zero reactive power transfer to the grid"",
      ""scope"": ""OWPP connected to only one onshore substation"",
      ""numerical_value"": 0,
      ""unit"": null,
      ""source"": ""U.K. grid code (Issue 5)"",
      ""related_domains"": [""reactive power control"", ""grid stability""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Defines the maximum capability of reactive power transfer"",
      ""scope"": ""OWPP"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""ENTSO-E RfG"",
      ""related_domains"": [""reactive power control"", ""grid stability""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Reshape the reactive power capability envelope according to their specific grid conditions"",
      ""scope"": ""OWPP"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Individual national/regional TSOs"",
      ""related_domains"": [""reactive power control"", ""grid stability""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""The OWPP be able to control the reactive power in a direct manner by receiving external set points in reactive power and power factor control modes or in an indirect way with a voltage reference and predefined V-Q slope in voltage control mode."",
      ""scope"": ""OWPP Reactive Power Controllability"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Most grid codes"",
      ""related_domains"": [""reactive power control"", ""grid stability""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Fault ride-through (FRT) capability includes low-voltage ride-through (LVRT) and high-voltage ride-through (HVRT)"",
      ""scope"": ""OWPP"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Most grid codes"",
      ""related_domains"": [""grid stability"", ""fault tolerance""]
    }


  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""ENTSO-E"",
      ""jurisdiction"": ""European Network of Transmission System Operators for Electricity"",
      ""role"": ""Standard setting body (RfG)""
    },
    {
      ""entity_name"": ""National/Regional TSOs"",
      ""jurisdiction"": ""UK (and potentially other national/regional jurisdictions)"",
      ""role"": ""Grid operation and regulation""
    }
  ]
}
```"
