"document_id","chunk_number","model_type","model_name","parsed_successfully","raw_output"
"4",1,"claude","claude-3-haiku-20240307",False,"Here is the structured output based on the analyzed document:

{
  ""document_metadata"": {
    ""title"": ""Offshore Substation Design Development of Standards"",
    ""document_number"": ""BSEE Project Number: E14PC00006"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Safety"",
      ""requirement"": ""29 CFR 1910 - Occupational Safety and Health Standards"",
      ""scope"": ""Offshore wind farm projects"",
      ""source"": ""29 CFR 1910"",
      ""related_domains"": [""Safety""]
    },
    {
      ""type"": ""Safety"",
      ""requirement"": ""29 CFR 1926 - Safety and Health Regulations for Construction"",
      ""scope"": ""Offshore wind farm construction"",
      ""source"": ""29 CFR 1926"",
      ""related_domains"": [""Safety"", ""Construction""]
    },
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""30 CFR 585 - Renewable Energy and Alternate Uses of Existing Facilities on the Outer Continental Shelf"",
      ""scope"": ""Offshore wind farms on the Outer Continental Shelf"",
      ""source"": ""30 CFR 585"",
      ""related_domains"": [""Jurisdictional""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Standards Incorporated by Reference"",
      ""scope"": ""Offshore wind farm design and construction"",
      ""source"": ""Document"",
      ""related_domains"": [""Technical""]
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""Bureau of Safety and Environmental Enforcement (BSEE)"",
      ""jurisdiction"": ""Federal"",
      ""role"": ""Regulation and enforcement of offshore wind farm projects""
    },
    {
      ""entity_name"": ""Bureau of Ocean Energy Management (BOEM)"",
      ""jurisdiction"": ""Federal"",
      ""role"": ""Regulation and management of offshore wind farm projects""
    }
  ]
}"
"4",2,"claude","claude-3-haiku-20240307",False,"Here is the structured output based on the analyzed document:

{
  ""document_metadata"": {
    ""title"": ""Offshore Wind Farm Planning, Construction, and Operation"",
    ""document_number"": null,
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Safety"",
      ""requirement"": ""Requirements for safety considerations"",
      ""scope"": ""Offshore wind farms"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": [""Safety""]
    },
    {
      ""type"": ""Environmental"",
      ""requirement"": ""Requirements for environmental considerations"",
      ""scope"": ""Offshore wind farms"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": [""Environmental""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Requirements for electrical, mechanical, and fire protection systems"",
      ""scope"": ""Offshore wind farms"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": [""Electrical"", ""Mechanical"", ""Fire Protection""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Requirements for helideck design and operation"",
      ""scope"": ""Offshore wind farms"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": [""Helideck""]
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": null,
      ""jurisdiction"": null,
      ""role"": null
    }
  ]
}"
"4",3,"claude","claude-3-haiku-20240307",False,"Here is the structured output based on the analyzed document:

{
  ""document_metadata"": {
    ""title"": ""Offshore Substation Design Development of Standards BSEE / BOEM"",
    ""document_number"": null,
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Technical"",
      ""requirement"": ""Requirements for platform loads, including accidental loads such as dropped objects"",
      ""scope"": ""Offshore substations"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""BSEE / BOEM"",
      ""related_domains"": [""Structural design"", ""Safety""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Requirements for load combinations in structural design"",
      ""scope"": ""Offshore substations"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""BSEE / BOEM"",
      ""related_domains"": [""Structural design""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Requirements for steel design materials"",
      ""scope"": ""Offshore substations"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""BSEE / BOEM"",
      ""related_domains"": [""Structural design""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Requirements for superstructure design in steel"",
      ""scope"": ""Offshore substations"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""BSEE / BOEM"",
      ""related_domains"": [""Structural design""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Requirements for substructure design, including steel piles/jackets, concrete gravity foundations, floating structures, tension leg platforms, and jack-ups"",
      ""scope"": ""Offshore substations"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""BSEE / BOEM"",
      ""related_domains"": [""Structural design""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Requirements for steel design, including fatigue and appurtenances"",
      ""scope"": ""Offshore substations"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""BSEE / BOEM"",
      ""related_domains"": [""Structural design""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Requirements for corrosion protection and coatings"",
      ""scope"": ""Offshore substations"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""BSEE / BOEM"",
      ""related_domains"": [""Structural design"", ""Maintenance""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Requirements for scour protection"",
      ""scope"": ""Offshore substations"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""BSEE / BOEM"",
      ""related_domains"": [""Structural design"", ""Environmental""]
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""Bureau of Safety and Environmental Enforcement (BSEE)"",
      ""jurisdiction"": ""Federal"",
      ""role"": ""Regulator and enforcer of offshore energy development""
    },
    {
      ""entity_name"": ""Bureau of Ocean Energy Management (BOEM)"",
      ""jurisdiction"": ""Federal"",
      ""role"": ""Regulator and manager of offshore energy development""
    }
  ]
}"
"4",4,"claude","claude-3-haiku-20240307",True,"{
  ""document_metadata"": {
    ""title"": ""Offshore Substation Design Development of Standards"",
    ""document_number"": ""BSEE / BOEM"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Technical"",
      ""requirement"": ""Fabrication requirements for offshore substations"",
      ""scope"": ""Offshore wind farm substations"",
      ""source"": ""BSEE / BOEM"",
      ""related_domains"": [""Technical""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Welding requirements for offshore substations"",
      ""scope"": ""Offshore wind farm substations"",
      ""source"": ""BSEE / BOEM"",
      ""related_domains"": [""Technical""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Connection requirements for offshore substations"",
      ""scope"": ""Offshore wind farm substations"",
      ""source"": ""BSEE / BOEM"",
      ""related_domains"": [""Technical""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Inspection and assessment requirements for offshore substations"",
      ""scope"": ""Offshore wind farm substations"",
      ""source"": ""BSEE / BOEM"",
      ""related_domains"": [""Technical""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Decommissioning requirements for offshore substations"",
      ""scope"": ""Offshore wind farm substations"",
      ""source"": ""BSEE / BOEM"",
      ""related_domains"": [""Technical""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Requirements for platform loads during construction, load-out, and lifting"",
      ""scope"": ""Offshore wind farm platforms"",
      ""source"": ""BSEE / BOEM"",
      ""related_domains"": [""Technical""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Requirements for platform loads during transportation and installation"",
      ""scope"": ""Offshore wind farm platforms"",
      ""source"": ""BSEE / BOEM"",
      ""related_domains"": [""Technical""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Requirements for on-bottom stability of offshore platforms"",
      ""scope"": ""Offshore wind farm platforms"",
      ""source"": ""BSEE / BOEM"",
      ""related_domains"": [""Technical""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Requirements for impact loads on offshore platforms"",
      ""scope"": ""Offshore wind farm platforms"",
      ""source"": ""BSEE / BOEM"",
      ""related_domains"": [""Technical""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Requirements for tolerances in offshore wind farm construction"",
      ""scope"": ""Offshore wind farm construction"",
      ""source"": ""BSEE / BOEM"",
      ""related_domains"": [""Technical""]
    },
    {
      ""type"": ""Safety"",
      ""requirement"": ""Requirements for egress from offshore substations"",
      ""scope"": ""Offshore wind farm substations"",
      ""source"": ""BSEE / BOEM"",
      ""related_domains"": [""Safety""]
    },
    {
      ""type"": ""Safety"",
      ""requirement"": ""Requirements for handrails, ladders, and stairways in offshore substations"",
      ""scope"": ""Offshore wind farm substations"",
      ""source"": ""BSEE / BOEM"",
      ""related_domains"": [""Safety""]
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""Bureau of Safety and Environmental Enforcement (BSEE)"",
      ""jurisdiction"": ""Federal"",
      ""role"": ""Regulator and enforcement authority for offshore wind farm safety and environmental standards""
    },
    {
      ""entity_name"": ""Bureau of Ocean Energy Management (BOEM)"",
      ""jurisdiction"": ""Federal"",
      ""role"": ""Regulator and enforcement authority for offshore wind farm development and operations""
    }
  ]
}"
"4",5,"claude","claude-3-haiku-20240307",False,"Here is the structured output based on the analyzed document:

{
  ""document_metadata"": {
    ""title"": ""Offshore Wind Farm Planning, Construction, and Operation"",
    ""document_number"": null,
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Safety"",
      ""requirement"": ""Noise levels must be controlled"",
      ""scope"": ""Offshore wind farm"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": [""Safety""]
    },
    {
      ""type"": ""Safety"",
      ""requirement"": ""Flammable materials must be stored properly"",
      ""scope"": ""Offshore wind farm"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": [""Safety""]
    },
    {
      ""type"": ""Safety"",
      ""requirement"": ""Platforms must be accessible for personnel"",
      ""scope"": ""Offshore wind farm"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": [""Safety""]
    },
    {
      ""type"": ""Safety"",
      ""requirement"": ""Measures must be taken to prevent slips, trips, and falls"",
      ""scope"": ""Offshore wind farm"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": [""Safety""]
    },
    {
      ""type"": ""Safety"",
      ""requirement"": ""Proper maintenance and rigging procedures must be followed"",
      ""scope"": ""Offshore wind farm"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": [""Safety""]
    },
    {
      ""type"": ""Safety"",
      ""requirement"": ""Lifting operations must be conducted safely"",
      ""scope"": ""Offshore wind farm"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": [""Safety""]
    },
    {
      ""type"": ""Safety"",
      ""requirement"": ""Emergency shelter must be provided"",
      ""scope"": ""Offshore wind farm"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": [""Safety""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Aids to navigation must be provided"",
      ""scope"": ""Offshore wind farm"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": [""Technical""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Aviation aids must be installed"",
      ""scope"": ""Offshore wind farm"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": [""Technical""]
    },
    {
      ""type"": ""Safety"",
      ""requirement"": ""Safety shower and eye wash stations must be provided"",
      ""scope"": ""Offshore wind farm"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": [""Safety""]
    },
    {
      ""type"": ""Environmental"",
      ""requirement"": ""Oil spills must be prevented and managed"",
      ""scope"": ""Offshore wind farm"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": [""Environmental""]
    },
    {
      ""type"": ""Environmental"",
      ""requirement"": ""An environmental management program must be implemented"",
      ""scope"": ""Offshore wind farm"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": [""Environmental""]
    }
  ],
  ""regulatory_entities"": []
}"
"4",6,"claude","claude-3-haiku-20240307",False,"Here is the structured output based on the analyzed document:

{
  ""document_metadata"": {
    ""title"": ""Offshore Substation Design Development of Standards"",
    ""document_number"": ""BSEE / BOEM"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Technical"",
      ""requirement"": ""Automatic Transfer Switches shall be provided"",
      ""scope"": ""Offshore wind farm substations"",
      ""source"": ""Offshore Substation Design Development of Standards"",
      ""related_domains"": [""Electrical""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Battery systems shall be provided"",
      ""scope"": ""Offshore wind farm substations"",
      ""source"": ""Offshore Substation Design Development of Standards"",
      ""related_domains"": [""Electrical""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Cable trays shall be provided"",
      ""scope"": ""Offshore wind farm substations"",
      ""source"": ""Offshore Substation Design Development of Standards"",
      ""related_domains"": [""Electrical""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""CCTV systems shall be provided"",
      ""scope"": ""Offshore wind farm substations"",
      ""source"": ""Offshore Substation Design Development of Standards"",
      ""related_domains"": [""Electrical""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Communications systems shall be provided"",
      ""scope"": ""Offshore wind farm substations"",
      ""source"": ""Offshore Substation Design Development of Standards"",
      ""related_domains"": [""Electrical""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""High voltage and medium voltage conductors shall be provided"",
      ""scope"": ""Offshore wind farm substations"",
      ""source"": ""Offshore Substation Design Development of Standards"",
      ""related_domains"": [""Electrical""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Low voltage conductors shall be provided"",
      ""scope"": ""Offshore wind farm substations"",
      ""source"": ""Offshore Substation Design Development of Standards"",
      ""related_domains"": [""Electrical""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Electric field testing and communications shall be performed"",
      ""scope"": ""Offshore wind farm substations"",
      ""source"": ""Offshore Substation Design Development of Standards"",
      ""related_domains"": [""Electrical""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Equipment enclosures and hardware shall be provided"",
      ""scope"": ""Offshore wind farm substations"",
      ""source"": ""Offshore Substation Design Development of Standards"",
      ""related_domains"": [""Electrical""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Diesel generators shall be provided"",
      ""scope"": ""Offshore wind farm substations"",
      ""source"": ""Offshore Substation Design Development of Standards"",
      ""related_domains"": [""Electrical""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""High voltage and medium voltage gas insulated switchgear (GIS) shall be provided"",
      ""scope"": ""Offshore wind farm substations"",
      ""source"": ""Offshore Substation Design Development of Standards"",
      ""related_domains"": [""Electrical""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Grounding systems shall be provided"",
      ""scope"": ""Offshore wind farm substations"",
      ""source"": ""Offshore Substation Design Development of Standards"",
      ""related_domains"": [""Electrical""]
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""Bureau of Safety and Environmental Enforcement (BSEE)"",
      ""jurisdiction"": ""Federal"",
      ""role"": ""Regulator and enforcer of offshore wind farm safety and environmental standards""
    },
    {
      ""entity_name"": ""Bureau of Ocean Energy Management (BOEM)"",
      ""jurisdiction"": ""Federal"",
      ""role"": ""Regulator and enforcer of offshore wind farm development and operations""
    }
  ]
}"
"4",7,"claude","claude-3-haiku-20240307",False,"Here is the structured output based on the analyzed document:

{
  ""document_metadata"": {
    ""title"": ""Electrical Systems"",
    ""document_number"": null,
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Technical"",
      ""requirement"": ""Provide interior electrical systems"",
      ""scope"": ""Offshore wind farm"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": ""Electrical""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Provide lighting systems"",
      ""scope"": ""Offshore wind farm"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": ""Electrical""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Provide lightning protection systems"",
      ""scope"": ""Offshore wind farm"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": ""Electrical, Safety""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Provide low-voltage motor control centers (MCC-LV)"",
      ""scope"": ""Offshore wind farm"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": ""Electrical""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Provide metal-clad switchgear (SG)"",
      ""scope"": ""Offshore wind farm"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": ""Electrical""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Provide metering systems"",
      ""scope"": ""Offshore wind farm"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": ""Electrical""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Provide low-voltage metal switchgear (MSG-LV)"",
      ""scope"": ""Offshore wind farm"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": ""Electrical""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Provide public address and general alarm (PAGA) systems"",
      ""scope"": ""Offshore wind farm"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": ""Electrical, Safety""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Provide panelboards"",
      ""scope"": ""Offshore wind farm"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": ""Electrical""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Provide protective relaying systems"",
      ""scope"": ""Offshore wind farm"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": ""Electrical, Safety""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Provide raceways"",
      ""scope"": ""Offshore wind farm"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": ""Electrical""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Provide selective coordination"",
      ""scope"": ""Offshore wind farm"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": ""Electrical, Safety""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Provide seismic design"",
      ""scope"": ""Offshore wind farm"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": ""Structural, Safety""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Provide surge protection"",
      ""scope"": ""Offshore wind farm"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": ""Electrical, Safety""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Provide high-voltage and medium-voltage transformers"",
      ""scope"": ""Offshore wind farm"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": ""Electrical""
    }
  ],
  ""regulatory_entities"": []
}"
"4",8,"claude","claude-3-haiku-20240307",False,"Here is the structured output based on the analyzed document:

{
  ""document_metadata"": {
    ""title"": ""Offshore Substation Design Development of Standards BSEE / BOEM"",
    ""document_number"": null,
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Technical"",
      ""requirement"": ""Requirements for transformer - LV"",
      ""scope"": ""Offshore wind farm substations"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": ""Electrical""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Requirements for transformer neutral grounding resistors"",
      ""scope"": ""Offshore wind farm substations"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": ""Electrical""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Requirements for UPS systems"",
      ""scope"": ""Offshore wind farm substations"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": ""Electrical""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Requirements for drain system"",
      ""scope"": ""Offshore wind farm substations"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": ""Mechanical""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Requirements for pipes"",
      ""scope"": ""Offshore wind farm substations"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": ""Mechanical""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Requirements for pumps / sump pumps"",
      ""scope"": ""Offshore wind farm substations"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": ""Mechanical""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Requirements for deck washing"",
      ""scope"": ""Offshore wind farm substations"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": ""Mechanical""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Requirements for HVAC"",
      ""scope"": ""Offshore wind farm substations"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": ""Mechanical""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Requirements for pedestal crane"",
      ""scope"": ""Offshore wind farm substations"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": ""Mechanical""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Requirements for bridge crane"",
      ""scope"": ""Offshore wind farm substations"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": ""Mechanical""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Requirements for jib crane"",
      ""scope"": ""Offshore wind farm substations"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": ""Mechanical""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Requirements for dump tanks"",
      ""scope"": ""Offshore wind farm substations"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": ""Mechanical""
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""BSEE"",
      ""jurisdiction"": ""Federal"",
      ""role"": ""Regulator""
    },
    {
      ""entity_name"": ""BOEM"",
      ""jurisdiction"": ""Federal"",
      ""role"": ""Regulator""
    }
  ]
}"
"4",9,"claude","claude-3-haiku-20240307",False,"Here is the structured output based on the analyzed document:

{
  ""document_metadata"": {
    ""title"": ""Offshore Wind Farm Documentation"",
    ""document_number"": null,
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Safety"",
      ""requirement"": ""Life rafts must be provided"",
      ""scope"": ""Offshore wind farms"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Section 4.6.10"",
      ""related_domains"": [""Safety""]
    },
    {
      ""type"": ""Safety"",
      ""requirement"": ""Fire detection system must be installed"",
      ""scope"": ""Offshore wind farms"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Section 4.7.1"",
      ""related_domains"": [""Safety""]
    },
    {
      ""type"": ""Safety"",
      ""requirement"": ""Fire suppression system must be installed"",
      ""scope"": ""Offshore wind farms"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Section 4.7.2"",
      ""related_domains"": [""Safety""]
    },
    {
      ""type"": ""Safety"",
      ""requirement"": ""Life safety design must be implemented"",
      ""scope"": ""Offshore wind farms"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Section 4.7.3"",
      ""related_domains"": [""Safety""]
    },
    {
      ""type"": ""Safety"",
      ""requirement"": ""Passive fire protection must be provided"",
      ""scope"": ""Offshore wind farms"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Section 4.7.4"",
      ""related_domains"": [""Safety""]
    },
    {
      ""type"": ""Safety"",
      ""requirement"": ""Fire extinguishers must be installed"",
      ""scope"": ""Offshore wind farms"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Section 4.7.5"",
      ""related_domains"": [""Safety""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Structural requirements for helideck"",
      ""scope"": ""Offshore wind farms"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Section 4.8.1"",
      ""related_domains"": [""Technical""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Electrical requirements for helideck"",
      ""scope"": ""Offshore wind farms"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Section 4.8.2"",
      ""related_domains"": [""Technical""]
    },
    {
      ""type"": ""Safety"",
      ""requirement"": ""Fire protection requirements for helideck"",
      ""scope"": ""Offshore wind farms"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Section 4.8.3"",
      ""related_domains"": [""Safety""]
    }
  ],
  ""regulatory_entities"": []
}"
"4",10,"claude","claude-3-haiku-20240307",False,"Here is the structured output based on the analyzed document:

{
  ""document_metadata"": {
    ""title"": ""Offshore Substation Design Development of Standards"",
    ""document_number"": ""BSEE / BOEM"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Technical"",
      ""requirement"": ""Recommended codes to be required for arc flash analysis"",
      ""scope"": ""Offshore substations"",
      ""source"": ""Table 2"",
      ""related_domains"": ""Safety""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Recommended codes to be required for automatic transfer switches"",
      ""scope"": ""Offshore substations"",
      ""source"": ""Table 3"",
      ""related_domains"": ""Electrical, Safety""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Recommended standards relating to automatic transfer switches"",
      ""scope"": ""Offshore substations"",
      ""source"": ""Table 4"",
      ""related_domains"": ""Electrical, Safety""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Recommended codes to be required for design of battery systems"",
      ""scope"": ""Offshore substations"",
      ""source"": ""Table 5"",
      ""related_domains"": ""Electrical, Safety""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Recommended standards relating to battery systems"",
      ""scope"": ""Offshore substations"",
      ""source"": ""Table 6"",
      ""related_domains"": ""Electrical, Safety""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Recommended code to be required for cable tray design"",
      ""scope"": ""Offshore substations"",
      ""source"": ""Table 7"",
      ""related_domains"": ""Electrical, Safety""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Recommended codes to be required for CCTV design"",
      ""scope"": ""Offshore substations"",
      ""source"": ""Table 8"",
      ""related_domains"": ""Safety, Security""
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""BSEE"",
      ""jurisdiction"": ""Federal"",
      ""role"": ""Regulation and enforcement""
    },
    {
      ""entity_name"": ""BOEM"",
      ""jurisdiction"": ""Federal"",
      ""role"": ""Regulation and enforcement""
    }
  ]
}"
