"document_id","chunk_number","model_type","model_name","parsed_successfully","raw_output"
"18",1,"openai","gpt-4.1-mini",True,"```json
{
  ""document_metadata"": {
    ""title"": ""DRAFT Information Needed for Issuance of a Notice of Intent (NOI) Under the National Environmental Policy Act (NEPA) for a Construction and Operations Plan (COP)"",
    ""document_number"": ""10/24/22"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""BOEM’s regulations describe the requirements for a COP at subpart F (30 CFR 585.620 – 585.629)."",
      ""scope"": ""Construction and Operations Plan (COP) submissions for offshore wind farms under BOEM jurisdiction"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""30 CFR 585.620 – 585.629"",
      ""related_domains"": [
        ""permitting"",
        ""regulatory compliance""
      ]
    },
    {
      ""type"": ""Environmental"",
      ""requirement"": ""BOEM’s decision to approve, disapprove, or approve with modifications a COP requires environmental reviews and consultations under NEPA and other applicable Federal statutes."",
      ""scope"": ""Environmental review phase of COP approval"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""National Environmental Policy Act (NEPA)"",
      ""related_domains"": [
        ""environmental impact assessment"",
        ""regulatory compliance""
      ]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""BOEM may begin processing incomplete COP submissions, subject to a BOEM-reviewed “supplemental filing schedule” for submitting the remaining required information in time to inform the requisite environmental analyses and COP decisions."",
      ""scope"": ""Initial COP submission and supplemental information filings"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""BOEM NOI Checklist guidance"",
      ""related_domains"": [
        ""project planning"",
        ""regulatory compliance"",
        ""environmental review process""
      ]
    },
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""BOEM will consider conformance with the NOI Checklist when considering acceptance of FAST-41 initiation notices and setting timelines within Coordinated Project Plans, where applicable."",
      ""scope"": ""COP submission and FAST-41 initiation notices for offshore wind projects under BOEM jurisdiction"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""BOEM NOI Checklist guidance"",
      ""related_domains"": [
        ""project permitting"",
        ""regulatory timelines"",
        ""interagency coordination""
      ]
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""Bureau of Ocean Energy Management (BOEM)"",
      ""jurisdiction"": ""Federal - USA (Offshore Outer Continental Shelf)"",
      ""role"": ""Permitting authority and environmental oversight for offshore renewable energy projects""
    }
  ]
}
```"
"18",2,"openai","gpt-4.1-mini",True,"```json
{
  ""document_metadata"": {
    ""title"": null,
    ""document_number"": ""1"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""Bureau of Ocean Energy Management (BOEM)"",
      ""jurisdiction"": ""Federal - USA"",
      ""role"": ""Permitting authority""
    },
    {
      ""entity_name"": ""Permitting Council"",
      ""jurisdiction"": ""Federal - USA"",
      ""role"": ""Coordination and oversight of the FAST-41 process for infrastructure project permitting""
    },
    {
      ""entity_name"": ""Office of Management and Budget (OMB) and Council on Environmental Quality (CEQ)"",
      ""jurisdiction"": ""Federal - USA"",
      ""role"": ""Issuers of guidance on environmental review and authorization process for infrastructure projects""
    }
  ]
}
```"
"18",3,"openai","gpt-4.1-mini",True,"```json
{
  ""document_metadata"": {
    ""title"": null,
    ""document_number"": null,
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""BOEM generally would not publish an NOI until the applicant’s COP submission includes the minimum content described in the attachment to this document, subject to limited exceptions."",
      ""scope"": ""Offshore wind farm COP submission phase"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Bureau of Ocean Energy Management (BOEM) guidance document"",
      ""related_domains"": [
        ""permitting"",
        ""regulatory compliance"",
        ""project planning""
      ]
    },
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""Absent extenuating circumstances, BOEM expects to complete the EIS/EA with a record of decision within 2 years of an NOI publication."",
      ""scope"": ""Environmental review phase following NOI publication"",
      ""numerical_value"": 2,
      ""unit"": ""years"",
      ""source"": ""Bureau of Ocean Energy Management (BOEM) guidance document"",
      ""related_domains"": [
        ""environmental impact assessment"",
        ""project scheduling""
      ]
    },
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""BOEM retains the discretion to publish an NOI absent one or more items from the attached checklist if, for example, the applicant agrees to delay the record of decision beyond 2 years from the NOI publication."",
      ""scope"": ""NOI publication and record of decision timing"",
      ""numerical_value"": 2,
      ""unit"": ""years"",
      ""source"": ""Bureau of Ocean Energy Management (BOEM) guidance document"",
      ""related_domains"": [
        ""permitting"",
        ""project scheduling""
      ]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Failure to meet the schedule for supplemental filings will lead to delays in processing the COP, including delays to the schedule for environmental review."",
      ""scope"": ""COP processing and environmental review phase"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Bureau of Ocean Energy Management (BOEM) guidance document"",
      ""related_domains"": [
        ""project management"",
        ""environmental review""
      ]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Formal technical and environmental reviews may not begin, or may be paused, until the necessary information that is needed to adequately continue, or complete, the review of the COP has been submitted."",
      ""scope"": ""COP review phase"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Bureau of Ocean Energy Management (BOEM) guidance document"",
      ""related_domains"": [
        ""technical review"",
        ""environmental review""
      ]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Revisions that narrow the project design envelope may be accepted without causing delays to the review schedule only if submitted within six months after publication of the NOI."",
      ""scope"": ""Project design revisions during COP review"",
      ""numerical_value"": 6,
      ""unit"": ""months"",
      ""source"": ""Bureau of Ocean Energy Management (BOEM) guidance document"",
      ""related_domains"": [
        ""project design"",
        ""review scheduling""
      ]
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""Bureau of Ocean Energy Management (BOEM)"",
      ""jurisdiction"": ""Federal - USA"",
      ""role"": ""Permitting authority and environmental oversight for offshore wind farm projects""
    }
  ]
}
```"
"18",4,"openai","gpt-4.1-mini",True,"```json
{
  ""document_metadata"": {
    ""title"": null,
    ""document_number"": ""2"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""An agency may not conduct or sponsor a collection of information unless it displays a currently valid information collection control number issued by the Office of Management and Budget (OMB)."",
      ""scope"": ""Information collection activities under 30 CFR part 585, subpart F"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Paperwork Reduction Act of 1995; 30 CFR part 585, subpart F; OMB Control Number 1010-0176"",
      ""related_domains"": [
        ""regulatory compliance"",
        ""administrative procedures""
      ]
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""Bureau of Ocean Energy Management (BOEM) Office of Renewable Energy Programs"",
      ""jurisdiction"": ""Federal - USA"",
      ""role"": ""Permitting authority""
    },
    {
      ""entity_name"": ""Office of Management and Budget (OMB)"",
      ""jurisdiction"": ""Federal - USA"",
      ""role"": ""Information collection approval authority""
    }
  ]
}
```"
"18",5,"openai","gpt-4.1-mini",True,"```json
{
  ""document_metadata"": {
    ""title"": ""Checklist of Information Needed for Issuance of a Notice of Intent (NOI) Under the National Environmental Policy Act (NEPA) for a Construction and Operations Plan (COP) (“NOI Checklist”)"",
    ""document_number"": null,
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Technical"",
      ""requirement"": ""All COPs must include the information outlined in 30 CFR §§ 585.626-.628 to be deemed sufficient for commencing the necessary technical and environmental reviews."",
      ""scope"": ""Construction and Operations Plan (COP) submissions for offshore wind farms, specifically phase 1 if phased development is proposed."",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""30 CFR §§ 585.626-.628"",
      ""related_domains"": [
        ""environmental impact assessment"",
        ""technical review"",
        ""permitting process""
      ]
    },
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""BOEM will rely on its existing COP requirement regulations to determine whether a submitted COP contains the information needed to commence environmental and technical reviews necessary to satisfy obligations under NEPA, OCSLA, and other applicable statutes."",
      ""scope"": ""COP submissions under BOEM jurisdiction for offshore wind projects."",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""BOEM regulations at 30 CFR §§ 585.626-.628; NEPA; Outer Continental Shelf Lands Act (OCSLA)"",
      ""related_domains"": [
        ""environmental impact assessment"",
        ""jurisdictional compliance"",
        ""regulatory permitting""
      ]
    },
    {
      ""type"": ""Procedural"",
      ""requirement"": ""A Coordinated Project Plan (CPP) must be developed within 60 days of posting a project to the Permitting Dashboard after submission of a FAST-41 initiation notice."",
      ""scope"": ""Projects designated as 'covered projects' under FAST-41 and posted to the Permitting Dashboard."",
      ""numerical_value"": 60,
      ""unit"": ""days"",
      ""source"": ""FAST-41 regulations and Federal Permitting Improvement Steering Council (FPISC) requirements"",
      ""related_domains"": [
        ""project coordination"",
        ""permitting timeline"",
        ""regulatory process""
      ]
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""Bureau of Ocean Energy Management (BOEM)"",
      ""jurisdiction"": ""Federal - USA, Outer Continental Shelf"",
      ""role"": ""Permitting authority responsible for reviewing Construction and Operations Plans (COPs) and issuing Notices of Intent (NOI) under NEPA.""
    },
    {
      ""entity_name"": ""Federal Permitting Improvement Steering Council (FPISC)"",
      ""jurisdiction"": ""Federal - USA"",
      ""role"": ""Oversight and coordination body for permitting processes, including designation of 'covered projects' under FAST-41 and management of the Permitting Dashboard.""
    }
  ]
}
```"
"18",6,"openai","gpt-4.1-mini",True,"```json
{
  ""document_metadata"": {
    ""title"": null,
    ""document_number"": ""4"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""A CPP is a “concise plan for coordinating public and agency participation in, and completion of, any required Federal environmental review and authorization for the project.”"",
      ""scope"": ""Federal environmental review and authorization phase"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""42 U.S.C. § 4370m-2(c)(1)(A)"",
      ""related_domains"": [
        ""environmental impact assessment"",
        ""regulatory compliance"",
        ""public participation""
      ]
    },
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""Submit information and certifications with the COP to assist BOEM in complying with NEPA and other relevant laws."",
      ""scope"": ""Construction and Operations Plan (COP) submission phase"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""30 CFR § 585.627"",
      ""related_domains"": [
        ""environmental impact assessment"",
        ""regulatory compliance""
      ]
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""Bureau of Ocean Energy Management (BOEM)"",
      ""jurisdiction"": ""Federal - USA"",
      ""role"": ""Permitting authority""
    }
  ]
}
```"
"18",7,"openai","gpt-4.1-mini",True,"```json
{
  ""document_metadata"": {
    ""title"": null,
    ""document_number"": null,
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""BOEM will not make a “covered project” determination if a COP does not meet the information requirements in 30 CFR §§ 585.626-.628."",
      ""scope"": ""Offshore wind projects subject to BOEM review during COP approval"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""30 CFR §§ 585.626-.628"",
      ""related_domains"": [
        ""permitting"",
        ""regulatory compliance"",
        ""project qualification""
      ]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""The project description must include a complete, well-defined, and illustrated description of the project, including the Project Design Envelope (PDE) and the action area, covering all facilities planned for construction and use, including onshore and support facilities and all anticipated project easements, as well as connected actions under NEPA."",
      ""scope"": ""Project Design Envelope and associated facilities in COP"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""30 CFR § 585.626 and BOEM NOI Checklist"",
      ""related_domains"": [
        ""environmental impact assessment"",
        ""project planning"",
        ""regulatory compliance""
      ]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""All designs, layouts, and technologies proposed within the PDE must be described in sufficient detail for BOEM to assess during the NEPA review and be consistent throughout all COP volumes and appendices."",
      ""scope"": ""Project Design Envelope documentation in COP"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""30 CFR § 585.626 and BOEM NOI Checklist"",
      ""related_domains"": [
        ""environmental impact assessment"",
        ""project documentation"",
        ""regulatory compliance""
      ]
    },
    {
      ""type"": ""Spatial"",
      ""requirement"": ""BOEM will generally allow narrowing of the PDE for up to 6 months after the NOI is published to incorporate changes into the EIS and consultation documents."",
      ""scope"": ""Project Design Envelope after NOI publication"",
      ""numerical_value"": 6,
      ""unit"": ""months"",
      ""source"": ""BOEM NOI Checklist"",
      ""related_domains"": [
        ""environmental review"",
        ""project planning"",
        ""regulatory process""
      ]
    },
    {
      ""type"": ""Spatial"",
      ""requirement"": ""Expansion of the PDE after the NOI is published is likely to cause delays and disruption to the NEPA review process, which may include re-scoping."",
      ""scope"": ""Project Design Envelope after NOI publication"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""BOEM NOI Checklist"",
      ""related_domains"": [
        ""environmental review"",
        ""project planning"",
        ""regulatory process""
      ]
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""Bureau of Ocean Energy Management (BOEM)"",
      ""jurisdiction"": ""Federal - USA (Offshore Outer Continental Shelf)"",
      ""role"": ""Permitting authority and environmental oversight for offshore wind projects""
    }
  ]
}
```"
"18",8,"openai","gpt-4.1-mini",True,"```json
{
  ""document_metadata"": {
    ""title"": null,
    ""document_number"": null,
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""A project determined not to be ripe for NEPA review and/or a project with incomplete information relevant to its technical feasibility cannot be a covered project under FAST-41."",
      ""scope"": ""Federal infrastructure projects subject to FAST-41"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""FAST-41 Guidance §§ 4.6 and 4.7 (Jan. 13, 2017)"",
      ""related_domains"": [
        ""environmental review"",
        ""permitting"",
        ""project feasibility""
      ]
    },
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""Determining that a project with an incomplete Construction and Operations Plan (COP) can be a covered project under FAST-41 is impermissible as it would negate BOEM’s regulations at §§ 585.626-628 and interfere with BOEM’s permitting program."",
      ""scope"": ""Offshore wind projects under BOEM jurisdiction"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""FAST-41 Guidance § 3.9 and BOEM regulations §§ 585.626-628"",
      ""related_domains"": [
        ""permitting"",
        ""regulatory compliance"",
        ""project administration""
      ]
    },
    {
      ""type"": ""Environmental"",
      ""requirement"": ""The 'action area' for Endangered Species Act purposes includes all areas to be affected directly or indirectly by the federal action and not merely the immediate area involved in the action."",
      ""scope"": ""Federal actions subject to the Endangered Species Act"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""50 CFR § 402.02"",
      ""related_domains"": [
        ""environmental impact assessment"",
        ""species protection"",
        ""habitat conservation""
      ]
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""Bureau of Ocean Energy Management (BOEM)"",
      ""jurisdiction"": ""Federal - USA Offshore Waters"",
      ""role"": ""Permitting authority for offshore wind projects""
    },
    {
      ""entity_name"": ""Office of Management and Budget (OMB) and Council on Environmental Quality (CEQ), Executive Office of the President"",
      ""jurisdiction"": ""Federal - USA"",
      ""role"": ""Issuers of FAST-41 Guidance governing environmental review and authorization process for infrastructure projects""
    }
  ]
}
```"
"18",9,"openai","gpt-4.1-mini",True,"```json
{
  ""document_metadata"": {
    ""title"": null,
    ""document_number"": ""5"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""Compliance with 30 CFR § 585.620(a) is mandatory."",
      ""scope"": ""Offshore renewable energy projects under BOEM jurisdiction"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""30 CFR § 585.620(a)"",
      ""related_domains"": [
        ""permitting"",
        ""regulatory compliance""
      ]
    },
    {
      ""type"": ""Environmental"",
      ""requirement"": ""Compliance with 40 CFR § 1501.9(e)(1) is mandatory."",
      ""scope"": ""Environmental review process for offshore renewable energy projects"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""40 CFR § 1501.9(e)(1)"",
      ""related_domains"": [
        ""environmental impact assessment"",
        ""environmental oversight""
      ]
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""Bureau of Ocean Energy Management (BOEM)"",
      ""jurisdiction"": ""Federal - USA"",
      ""role"": ""Permitting authority for offshore renewable energy projects""
    }
  ]
}
```"
"18",10,"openai","gpt-4.1-mini",True,"```json
{
  ""document_metadata"": {
    ""title"": null,
    ""document_number"": null,
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""Applicants should identify scheduling constraints and obligations related to offtake agreements, points of interconnection, electricity tariffs, and any other critical timeline obligations for BOEM’s consideration."",
      ""scope"": ""BOEM review process for offshore wind projects"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""BOEM NEPA review process"",
      ""related_domains"": [
        ""project scheduling"",
        ""regulatory compliance"",
        ""energy market integration""
      ]
    },
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""An applicant should submit a complete description of the preliminary area of potential effect (PAPE) before BOEM will initiate the section 106 process."",
      ""scope"": ""Section 106 process under NHPA for offshore wind projects"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""National Historic Preservation Act (NHPA) section and BOEM requirements"",
      ""related_domains"": [
        ""cultural resource protection"",
        ""environmental review"",
        ""historic preservation""
      ]
    },
    {
      ""type"": ""Environmental"",
      ""requirement"": ""The discussion of environmental resources and impact producing factors (IPFs) in the COP submission must be informative rather than analytical and include sufficient detail to support the environmental analyses required by NEPA and other relevant environmental laws."",
      ""scope"": ""Construction and Operations Plan (COP) submission for offshore wind projects"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""NEPA and BOEM COP submission requirements"",
      ""related_domains"": [
        ""environmental impact assessment"",
        ""regulatory compliance"",
        ""marine ecology""
      ]
    },
    {
      ""type"": ""Environmental"",
      ""requirement"": ""COPs must include any environmental protection measures and monitoring activities proposed by the applicant."",
      ""scope"": ""COP submission phase for offshore wind projects"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""BOEM COP submission requirements"",
      ""related_domains"": [
        ""environmental protection"",
        ""monitoring"",
        ""marine and coastal resource management""
      ]
    },
    {
      ""type"": ""Environmental"",
      ""requirement"": ""For each biological, physical, and socioeconomic resource, applicants must identify all IPFs and provide a detailed assessment including description of each IPF, spatial delineation of affected area, quantified inventory of affected resources, and narrative describing effects."",
      ""scope"": ""Environmental resource assessment in COP for offshore wind projects"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""BOEM COP submission requirements"",
      ""related_domains"": [
        ""environmental impact assessment"",
        ""marine biology"",
        ""socioeconomic impact""
      ]
    },
    {
      ""type"": ""Spatial"",
      ""requirement"": ""Applicants should identify layout and design options considered for the proposed action for resources anticipated to be significantly impacted and of known concern to stakeholders, including proposing feasible alternative routes to reduce impacts to sensitive habitats if reasonably identifiable."",
      ""scope"": ""Project layout and design phase in COP for offshore wind projects"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""BOEM COP submission requirements"",
      ""related_domains"": [
        ""spatial planning"",
        ""environmental impact mitigation"",
        ""stakeholder engagement""
      ]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Applicants must document all layout and design options considered but not proposed, including technical, practical, and economic reasoning for elimination, and describe coordination with Federal and State agencies, Tribal and local governments, and other stakeholders."",
      ""scope"": ""Design option evaluation and stakeholder coordination in COP for offshore wind projects"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""BOEM COP submission requirements"",
      ""related_domains"": [
        ""project design"",
        ""regulatory coordination"",
        ""stakeholder engagement""
      ]
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""Bureau of Ocean Energy Management (BOEM)"",
      ""jurisdiction"": ""Federal - USA"",
      ""role"": ""Permitting authority and environmental oversight for offshore wind projects""
    }
  ]
}
```"
