"document_id","chunk_number","model_type","model_name","parsed_successfully","raw_output"
"49",1,"openai","gpt-4o-mini",True,"```json
{
  ""document_metadata"": {
    ""title"": ""Essential Fish Habitat Assessment for Sunrise Wind Offshore Wind Project"",
    ""document_number"": ""December 2022"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""National Marine Fisheries Service"",
      ""jurisdiction"": ""Federal - USA"",
      ""role"": ""Environmental oversight""
    },
    {
      ""entity_name"": ""U.S. Department of the Interior"",
      ""jurisdiction"": ""Federal - USA"",
      ""role"": ""Permitting authority""
    },
    {
      ""entity_name"": ""Bureau of Ocean Energy Management"",
      ""jurisdiction"": ""Federal - USA"",
      ""role"": ""Standard setting body""
    }
  ]
}
```"
"49",2,"openai","gpt-4o-mini",True,"```json
{
  ""document_metadata"": {
    ""title"": null,
    ""document_number"": ""3.1 - 3.3"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [],
  ""regulatory_entities"": []
}
```"
"49",3,"openai","gpt-4o-mini",True,"```json
{
  ""document_metadata"": {
    ""title"": ""Essential Fish Habitat Assessment for Sunrise Wind Offshore Wind Project"",
    ""document_number"": ""4.0"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [],
  ""regulatory_entities"": []
}
```"
"49",4,"openai","gpt-4o-mini",True,"```json
{
  ""document_metadata"": {
    ""title"": null,
    ""document_number"": ""5.2"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [],
  ""regulatory_entities"": []
}
```"
"49",5,"openai","gpt-4o-mini",False,"NO_RELEVANT_DATA_FOUND"
"49",6,"openai","gpt-4o-mini",False,"NO_RELEVANT_DATA_FOUND"
"49",7,"openai","gpt-4o-mini",False,"NO_RELEVANT_DATA_FOUND"
"49",8,"openai","gpt-4o-mini",True,"```json
{
  ""document_metadata"": {
    ""title"": ""Essential Fish Habitat Assessment for Sunrise Wind Offshore Wind Project"",
    ""document_number"": ""11"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""National Marine Fisheries Service (NMFS)"",
      ""jurisdiction"": ""Federal - USA"",
      ""role"": ""Environmental oversight""
    }
  ]
}
```"
"49",9,"openai","gpt-4o-mini",True,"```json
{
  ""document_metadata"": {
    ""title"": ""Sunrise Wind Project"",
    ""document_number"": ""2-6"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [],
  ""regulatory_entities"": []
}
```"
"49",10,"openai","gpt-4o-mini",True,"```json
{
  ""document_metadata"": {
    ""title"": ""Essential Fish Habitat Assessment for Sunrise Wind Offshore Wind Project"",
    ""document_number"": ""5-42 to 6-9"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Environmental"",
      ""requirement"": ""Acoustic Metrics and Thresholds for Fish for Impulsive Pile Driving"",
      ""scope"": ""Construction phase"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Table 5-1"",
      ""related_domains"": [""marine ecology"", ""acoustic impact assessment""]
    },
    {
      ""type"": ""Environmental"",
      ""requirement"": ""Maximum Ranges to Onset of Potential Mortal Injury and Mortality for Fish for UXO Charge Sizes with 10 dB Mitigation"",
      ""scope"": ""Construction phase"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Table 5-4"",
      ""related_domains"": [""marine ecology"", ""acoustic impact assessment""]
    },
    {
      ""type"": ""Environmental"",
      ""requirement"": ""Acoustic Ranges to Fish Thresholds for Temporary Pier Piles, Casing Pipe, and HDD Goal Posts"",
      ""scope"": ""Construction phase"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Table 5-5"",
      ""related_domains"": [""marine ecology"", ""acoustic impact assessment""]
    },
    {
      ""type"": ""Environmental"",
      ""requirement"": ""APMs and Potential Mitigation Measures for Construction and Operation of the SRWF, SRWEC-OCS, and SRWEC-NYS Project Components"",
      ""scope"": ""Construction and operation phases"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Table 6-1"",
      ""related_domains"": [""environmental impact assessment"", ""construction management""]
    },
    {
      ""type"": ""Environmental"",
      ""requirement"": ""EPMs that BOEM Could Impose: General Avoidance/Minimization of Potential Impacts to EFH"",
      ""scope"": ""Construction and operation phases"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Table 6-2"",
      ""related_domains"": [""environmental impact assessment"", ""marine habitat protection""]
    }
  ],
  ""regulatory_entities"": []
}
```"
