document_id,chunk_number,model_type,model_name,parsed_successfully,raw_output
21,1,openai,gpt-4o-mini,True,"```json
{
  ""document_metadata"": {
    ""title"": ""Metocean Characterization Recommended Practices for U.S. Offshore Wind Energy"",
    ""document_number"": ""BOEM 2018-057"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""Bureau of Ocean Energy Management"",
      ""jurisdiction"": ""Federal - USA"",
      ""role"": ""Permitting authority""
    }
  ]
}
```"
21,2,openai,gpt-4o-mini,False,NO_RELEVANT_DATA_FOUND
21,3,openai,gpt-4o-mini,False,NO_RELEVANT_DATA_FOUND
21,4,openai,gpt-4o-mini,False,NO_RELEVANT_DATA_FOUND
21,5,openai,gpt-4o-mini,False,NO_RELEVANT_DATA_FOUND
21,6,openai,gpt-4o-mini,False,NO_RELEVANT_DATA_FOUND
21,7,openai,gpt-4o-mini,False,NO_RELEVANT_DATA_FOUND
21,8,openai,gpt-4o-mini,False,NO_RELEVANT_DATA_FOUND
21,9,openai,gpt-4o-mini,False,NO_RELEVANT_DATA_FOUND
21,10,openai,gpt-4o-mini,False,NO_RELEVANT_DATA_FOUND
21,11,openai,gpt-4o-mini,False,NO_RELEVANT_DATA_FOUND
21,12,openai,gpt-4o-mini,False,NO_RELEVANT_DATA_FOUND
21,13,openai,gpt-4o-mini,False,NO_RELEVANT_DATA_FOUND
21,14,openai,gpt-4o-mini,False,NO_RELEVANT_DATA_FOUND
21,15,openai,gpt-4o-mini,True,"```json
{
  ""document_metadata"": {
    ""title"": ""Guidance on Best Practices for Metocean Data Collection"",
    ""document_number"": ""10039663-HOU-01"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Technical"",
      ""requirement"": ""Provide guidance to renewable energy developers and BOEM on best practices to reliably collect, analyze, and use that site-specific data when developing Facility Design Reports and Construction and Operations Plans."",
      ""scope"": ""Offshore wind facilities located within United States (U.S.) waters on the federal Outer Continental Shelf (OCS)."",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Code of Federal Regulations, 30 CFR 585.700 and 585.600"",
      ""related_domains"": [""data collection"", ""facility design"", ""construction planning""]
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""Bureau of Ocean Energy Management"",
      ""jurisdiction"": ""Federal - USA"",
      ""role"": ""Permitting authority""
    }
  ]
}
```"
21,16,openai,gpt-4o-mini,True,"```json
{
  ""document_metadata"": {
    ""title"": null,
    ""document_number"": ""10039663-HOU-01"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [],
  ""regulatory_entities"": []
}
```"
21,17,openai,gpt-4o-mini,True,"```json
{
  ""document_metadata"": {
    ""title"": ""API Recommended Practice 2A-WSD: Planning, Designing, and Constructing Fixed Offshore Platforms—Working Stress Design"",
    ""document_number"": ""10039663-HOU-01"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Technical"",
      ""requirement"": ""In case of conflict between requirements of this guideline and a referenced code, the requirements of the code with the latest revision date shall prevail."",
      ""scope"": ""General applicability to all referenced codes and guidelines."",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""This guideline"",
      ""related_domains"": [""regulatory compliance"", ""standardization""]
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""American Petroleum Institute (API)"",
      ""jurisdiction"": ""USA"",
      ""role"": ""Standard setting body""
    }
  ]
}
```"
21,18,openai,gpt-4o-mini,True,"```json
{
  ""document_metadata"": {
    ""title"": ""Carbon Trust Offshore Wind Accelerator Recommended Practice for Floating LiDAR Systems"",
    ""document_number"": ""CTC870"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""Carbon Trust"",
      ""jurisdiction"": ""International"",
      ""role"": ""Standard setting body""
    }
  ]
}
```"
21,19,openai,gpt-4o-mini,True,"{
  ""document_metadata"": {
    ""title"": null,
    ""document_number"": ""10039663-HOU-01, Issue: D, Status: FINAL"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Technical"",
      ""requirement"": ""IEC 61400-3-1 should be considered for additional guidance within the framework of this document."",
      ""scope"": ""Offshore wind turbines"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""IEC 61400-3-1"",
      ""related_domains"": [""design requirements"", ""offshore wind turbine assessment""]
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""IEC 61400-15 should be considered for additional guidance within the framework of this document."",
      ""scope"": ""Onshore and offshore wind facilities"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""IEC 61400-15"",
      ""related_domains"": [""wind resource assessment"", ""energy yield prediction"", ""site suitability""]
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""American Wind Energy Association (AWEA)"",
      ""jurisdiction"": ""USA"",
      ""role"": ""Establishing guidance documents for offshore wind energy development""
    }
  ]
}"
21,20,openai,gpt-4o-mini,False,NO_RELEVANT_DATA_FOUND
21,21,openai,gpt-4o-mini,False,NO_RELEVANT_DATA_FOUND
21,22,openai,gpt-4o-mini,False,NO_RELEVANT_DATA_FOUND
21,23,openai,gpt-4o-mini,False,NO_RELEVANT_DATA_FOUND
21,24,openai,gpt-4o-mini,False,NO_RELEVANT_DATA_FOUND
21,25,openai,gpt-4o-mini,False,NO_RELEVANT_DATA_FOUND
21,26,openai,gpt-4o-mini,False,NO_RELEVANT_DATA_FOUND
21,27,openai,gpt-4o-mini,True,"```json
{
  ""document_metadata"": {
    ""title"": ""Empirical Track Model"",
    ""document_number"": ""10039663-HOU-01"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [],
  ""regulatory_entities"": []
}
```"
21,28,openai,gpt-4o-mini,False,NO_RELEVANT_DATA_FOUND
21,29,openai,gpt-4o-mini,True,"```json
{
  ""document_metadata"": {
    ""title"": null,
    ""document_number"": ""10039663-HOU-01"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""Bureau of Ocean Energy Management"",
      ""jurisdiction"": ""Federal - USA"",
      ""role"": ""Permitting authority""
    },
    {
      ""entity_name"": ""Bureau of Safety and Environmental Enforcement"",
      ""jurisdiction"": ""Federal - USA"",
      ""role"": ""Environmental oversight""
    }
  ]
}
```"
21,30,openai,gpt-4o-mini,False,NO_RELEVANT_DATA_FOUND
21,31,openai,gpt-4o-mini,False,NO_RELEVANT_DATA_FOUND
21,32,openai,gpt-4o-mini,False,NO_RELEVANT_DATA_FOUND
21,33,openai,gpt-4o-mini,False,NO_RELEVANT_DATA_FOUND
21,34,openai,gpt-4o-mini,True,"```json
{
  ""document_metadata"": {
    ""title"": null,
    ""document_number"": ""10039663-HOU-01"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Technical"",
      ""requirement"": ""Site specific conditions representative of the offshore wind facility site shall therefore be taken into account in the design."",
      ""scope"": ""Design phase"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": null,
      ""related_domains"": [""structural integrity"", ""marine operations"", ""safety""]
    }
  ],
  ""regulatory_entities"": []
}
```"
