model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains
deepseek-chat,OWF-REG-2023,Offshore,4,29,Environmental,All projects must conduct a full environmental impact assessment (EIA) prior to construction,All offshore wind farms in US federal waters,,,Bureau of Ocean Energy Management (BOEM),environmental; permitting
deepseek-chat,OWF-REG-2023,Offshore,4,29,Technical,Wind turbine foundations must withstand 1-in-50-year extreme wave conditions,Fixed-bottom offshore wind turbines in North Atlantic,50,year return period,IEC 61400-3,structural engineering; safety
deepseek-chat,OWF-REG-2023,Offshore,4,29,Spatial,Minimum 1 nautical mile separation between turbines,Commercial-scale offshore wind farms,1,nautical mile,Federal Aviation Administration (FAA),aviation safety; layout optimization
deepseek-chat,EWEA-2023-OSTD-0042,Offshore,13,29,Environmental,All pile driving operations must implement noise mitigation measures when sound pressure levels exceed 160 dB re 1 μPa at 750 m,North Sea construction sites,160,dB re 1 μPa,OSPAR Convention Annex 9,marine mammals; construction safety
deepseek-chat,EWEA-2023-OSTD-0042,Offshore,13,29,Technical,Offshore substations shall be designed to withstand extreme wave heights with a 50-year return period,All offshore installations in EU waters,50,year return period,IEC 61400-3-1,structural engineering; safety
deepseek-chat,OWED-2023-001,Offshore,26,29,Environmental,Turbine foundations must avoid coral reef habitats within a 500-meter buffer zone.,All offshore wind projects in U.S. federal waters,500,meters,Bureau of Ocean Energy Management (BOEM),Environmental impact; Marine habitat protection
deepseek-chat,OWED-2023-001,Offshore,26,29,Technical,Wind turbines must comply with IEC 61400-3 design standards for offshore structures.,International offshore wind projects,,,International Electrotechnical Commission (IEC),Structural integrity; Safety
deepseek-chat,EWEA-2023-OSTD,Offshore,28,29,Environmental,All turbine foundations must maintain a minimum clearance of 15 meters from the seabed to protect benthic ecosystems,North Sea installations,15,meters,OSPAR Convention Annex VII,marine biology; foundation design
deepseek-chat,EWEA-2023-OSTD,Offshore,28,29,Technical,Substation platforms shall comply with IEC 61400-3 design requirements for offshore structures,All offshore installations,,,International Electrotechnical Commission,electrical systems; structural engineering
deepseek-chat,EWEA-2023-OSTD,Offshore,28,29,Safety,Helicopter landing platforms must provide 360° obstacle-free approach paths with 5:1 slope clearance,All offshore wind farms with HLV capabilities,5,ratio,ICAO Annex 14 Vol II,aviation safety; platform design
