model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains
gemini-1.5-pro,"30 CFR Part 585 (Feb. 18, 2025)",Offshore,10,1,Financial,Lessees or grant holders are responsible for submitting lease or grant payments to the Office of Natural Resources Revenue (ONRR).,"Commercial leases, ROW grants, and RUE grants for renewable energy projects on the Outer Continental Shelf",,,30 CFR 585.509,financial management; lease agreements; grant agreements
gemini-1.5-pro,"30 CFR Part 585 (Feb. 18, 2025)",Offshore,10,1,Financial,Lessees must provide financial assurance for each stage of their commercial lease.,Commercial leases for renewable energy projects on the Outer Continental Shelf,,,30 CFR 585.516,financial management; lease agreements; risk management
gemini-1.5-pro,"30 CFR Part 585 (Feb. 18, 2025)",Offshore,10,1,Financial,"Grant holders must provide financial assurance upon obtaining their limited lease, ROW grant, or RUE grant.","Limited leases, ROW grants, and RUE grants for renewable energy projects on the Outer Continental Shelf",,,30 CFR 585.520,financial management; grant agreements; risk management
gemini-1.5-pro,"30 CFR Part 585 (Feb. 18, 2025)",Offshore,10,1,Financial,Financial assurance instruments must meet general requirements as specified in 30 CFR 585.525.,"Commercial leases, limited leases, ROW grants, and RUE grants for renewable energy projects on the Outer Continental Shelf",,,30 CFR 585.525,financial management; risk management; legal compliance
gemini-1.5-pro,"30 CFR Part 585 (Feb. 18, 2025)",Offshore,12,1,Technical,You must submit plans to BOEM before conducting activities on your lease or grant.,Lease or grant areas on the Outer Continental Shelf,,,30 CFR 585.600,planning; leasing; permitting
gemini-1.5-pro,"30 CFR Part 585 (Feb. 18, 2025)",Offshore,12,1,Technical,Submit a Site Assessment Plan (SAP).,Commercial leases on the Outer Continental Shelf,,,30 CFR 585.605,site assessment; planning
gemini-1.5-pro,"30 CFR Part 585 (Feb. 18, 2025)",Offshore,12,1,Technical,Demonstrate specific requirements in your SAP.,Commercial leases on the Outer Continental Shelf,,,30 CFR 585.606,site assessment; planning
gemini-1.5-pro,"30 CFR Part 585 (Feb. 18, 2025)",Offshore,12,1,Technical,Submit specific information and certifications with your SAP to assist BOEM in complying with NEPA and other applicable laws.,Commercial leases on the Outer Continental Shelf,,,30 CFR 585.611,environmental impact assessment; permitting
gemini-1.5-pro,"30 CFR Part 585 (Feb. 18, 2025)",Offshore,12,1,Technical,Submit other reports or notices to BOEM as required under your approved SAP.,Activities under an approved SAP on the Outer Continental Shelf,,,30 CFR 585.615,reporting; monitoring
gemini-1.5-pro,"30 CFR Part 585 (Feb. 18, 2025)",Offshore,12,1,Technical,Revise your SAP for certain activities and obtain BOEM approval.,Activities under an approved SAP on the Outer Continental Shelf,,,30 CFR 585.617,planning; modifications
gemini-1.5-pro,"30 CFR Part 585 (Feb. 18, 2025)",Offshore,12,1,Technical,Take specific actions upon completion of approved site assessment activities.,Commercial leases on the Outer Continental Shelf,,,30 CFR 585.618,site assessment; decommissioning
gemini-1.5-pro,"30 CFR Part 585 (Feb. 18, 2025)",Offshore,12,1,Technical,Submit a Construction and Operations Plan (COP).,Commercial leases on the Outer Continental Shelf,,,30 CFR 585.620,construction; operations; planning
gemini-1.5-pro,"30 CFR Part 585 (Feb. 18, 2025)",Offshore,12,1,Technical,Demonstrate specific requirements in your COP.,Commercial leases on the Outer Continental Shelf,,,30 CFR 585.621,construction; operations; planning
