model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains
claude-3-haiku-20240307,,Offshore,19,7,Technical,Offshore turbine technicians will require a higher level of training to enter and perform work on an offshore turbine than technicians that are trained for land-based turbines.,Offshore wind turbines,,,,Safety; Technical
claude-3-haiku-20240307,,Offshore,19,7,Technical,The additional training should anticipate and cover specific differences between the offshore wind power plant's electrical design and the base training received by U.S. electrical workers.,Offshore wind turbines,,,,Technical
claude-3-haiku-20240307,,Offshore,19,7,Technical,"On most issues, the substation group defaulted to American Petroleum Institute (API), ANSI, and IEEE standards for offshore wind substations.",Offshore wind substations,,,"API Recommended Practice 14F, ANSI, IEEE",Technical
claude-3-haiku-20240307,,Offshore,19,7,Safety,"API Recommended Practice 14F, ""Design and Installation of Electrical Systems for Offshore Production Platforms"" was frequently identified as an applicable U.S. standard because specific electrical safety requirements for electrical installations located offshore are covered.",Offshore wind substations,,,API Recommended Practice 14F,Safety; Technical
claude-3-haiku-20240307,,Offshore,28,7,Technical,Turbine designs comply with international codes and standards,Offshore wind turbines,,,SGRE's design process,Technical
claude-3-haiku-20240307,,Offshore,28,7,Technical,"Turbine models are type certified against the design basis, in accordance with IECRE OD 501",Offshore wind turbines,,,SGRE's design process,Technical
claude-3-haiku-20240307,,Offshore,28,7,Safety,"Evaluating the design basis relative to OSHA regulations, United States Coast Guard (USCG) regulations, and leading standards from IEEE, National Fire Protection Association (NFPA), and others to meet safety objectives",Offshore wind turbines in the United States,,,SGRE's design process for the U.S. market,Safety
claude-3-haiku-20240307,,Offshore,28,7,Technical,"Evaluating the gaps between the global design basis and U.S. codes and standards on a case-by-case basis. If safety can be improved with reasonable effort, design modifications are made",Offshore wind turbines in the United States,,,SGRE's design process for the U.S. market,Technical; Safety
claude-3-haiku-20240307,,Offshore,39,7,Safety,IEEE 1584 and NFPA 70E are the most appropriate standards for the U.S. market,U.S. offshore wind farms,,,Turbines Breakout group,Electrical safety
claude-3-haiku-20240307,,Offshore,39,7,Safety,NFPA 70E and Canadian Standards Association (CSA) Z462 are essentially the same document (CSA is the Canadian standard and is harmonized with NFPA 70E),U.S. and Canadian offshore wind farms,,,Turbines Breakout group,Electrical safety
claude-3-haiku-20240307,,Offshore,39,7,Safety,"Use of IEC standards should constitute compliance, and the arc flash label can be applied per IEEE 1584/NFPA 70E",Offshore wind farms with experience in European markets,,,Turbines Breakout group,Electrical safety
claude-3-haiku-20240307,,Offshore,39,7,Jurisdictional,The developer shall establish a Safety Management System (SMS) that complies with 30 CFR 585 and is approved by BOEM/BSEE,U.S. offshore wind farms,,,30 CFR 585,Safety management
claude-3-haiku-20240307,B-3,Offshore,47,7,Safety,Only U.S. lockout/tagout standards and practices should be followed. Project owners will not allow anyone who does not follow NFPA 70 E and OSHA standards for control of hazardous energies and lockout/tagout to work on a project site.,Offshore wind project sites,,,"NFPA 70E, OSHA 29 CFR 1910",Safety
claude-3-haiku-20240307,B-3,Offshore,47,7,Technical,"International standards include requirements for the design of equipment for lockout/tagout, which should be considered compatible with the process requirements from OSHA and NFPA 70E. These standards include IEC 60204-1 (e.g., Section 5.4) for electrical installations, as well as ISO 12100 (e.g., Section 6.2.11.1) for general machine safety and ISO 4413 (e.g., Section 5.4.7.2.1) for fluid power systems (hydraulics).",Offshore wind equipment design,,,"IEC 60204-1, ISO 12100, ISO 4413",Technical; Safety
claude-3-haiku-20240307,B-3,Offshore,47,7,Technical,"IEC 61400-22 be replaced with IECRE OD-501, 'BS' (British Standard) be removed from EN 61400-22, and BS PD IEC WT 01 be removed from the table. ISO 9001 be added to the table.",Offshore wind turbine certification and testing,,,"IEC 61400-22, IECRE OD-501, EN 61400-22, BS PD IEC WT 01, ISO 9001",Technical
