model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains
claude-3-haiku-20240307,30 CFR Part 585,Offshore,25,2,Jurisdictional,We may apply a standard overhead rate to direct processing costs.,Offshore wind farm applications and requests,,,30 CFR 585.112(b),Administrative
claude-3-haiku-20240307,30 CFR Part 585,Offshore,25,2,Jurisdictional,We will assess the ongoing processing fee for each individual application or request according to the specified procedures.,Offshore wind farm applications and requests,,,30 CFR 585.112(b),Administrative
claude-3-haiku-20240307,30 CFR Part 585,Offshore,25,2,Jurisdictional,"Before we process your application or request, we will give you a written estimate of the proposed fee based on reasonable processing costs.",Offshore wind farm applications and requests,,,30 CFR 585.112(b)(1),Administrative
claude-3-haiku-20240307,30 CFR Part 585,Offshore,25,2,Jurisdictional,You may comment on the proposed fee.,Offshore wind farm applications and requests,,,30 CFR 585.112(b)(2),Administrative
claude-3-haiku-20240307,30 CFR Part 585,Offshore,25,2,Jurisdictional,"You may ask for our approval to perform, or to directly pay a contractor to perform, all or part of any document, study, or other activity according to standards we specify, thereby reducing our costs for processing your application or request.",Offshore wind farm applications and requests,,,30 CFR 585.112(b)(3)(i),Administrative
claude-3-haiku-20240307,30 CFR Part 585,Offshore,25,2,Jurisdictional,"You may ask to pay us to perform, or contract for, all or part of any document, study, or other activity.",Offshore wind farm applications and requests,,,30 CFR 585.112(b)(3)(ii),Administrative
claude-3-haiku-20240307,30 CFR Part 585,Offshore,25,2,Jurisdictional,We will then give you the final estimate of the processing fee amount with payment terms and instructions after considering your comments and any BOEM-approved work you will do.,Offshore wind farm applications and requests,,,30 CFR 585.112(b)(4),Administrative
claude-3-haiku-20240307,30 CFR Part 585,Offshore,25,2,Jurisdictional,"If we encounter higher or lower processing costs than anticipated, we will re-estimate our reasonable processing costs following the procedures in paragraphs (b)(1) through (4) of this section, but we will not stop ongoing processing unless you do not pay in accordance with paragraph (b)(5) of this section.",Offshore wind farm applications and requests,,,30 CFR 585.112(b)(4)(i),Administrative
claude-3-haiku-20240307,30 CFR Part 585,Offshore,25,2,Jurisdictional,"Once processing is complete, we will refund to you the amount of money that we did not spend on processing costs.",Offshore wind farm applications and requests,,,30 CFR 585.112(b)(4)(ii),Administrative
claude-3-haiku-20240307,30 CFR Part 585,Offshore,25,2,Jurisdictional,"Consistent with the payment and billing terms provided in the final estimate, we will periodically",Offshore wind farm applications and requests,,,30 CFR 585.112(b)(5),Administrative
claude-3-haiku-20240307,30 CFR 585.315 - 585.316,Offshore,69,2,Financial,"You must make a deposit, as required in § 585.501(a), regardless of whether the auction is a sealed-bid, oral, electronic, or other auction format.",ROW grant or RUE grant,,,30 CFR 585.315(a),Financial
claude-3-haiku-20240307,30 CFR 585.315 - 585.316,Offshore,69,2,Financial,"Before we issue the ROW grant or RUE grant, you must pay: (a) Any balance on accepted high bids to Office of Natural Resources Revenue (ONRR), as provided in the sale notice. (b) An annual rent for the first year of the grant, as specified in § 585.508.",ROW grant or RUE grant,,,30 CFR 585.316,Financial
claude-3-haiku-20240307,"30 CFR 585.502, 585.503",Offshore,86,2,Jurisdictional,"When requesting a noncompetitive lease, you must meet the initial payment (acquisition fee) requirements of this section, unless specified otherwise in your lease instrument.",Noncompetitive offshore wind leases,0.25,USD per acre,30 CFR 585.502(a),Jurisdictional
claude-3-haiku-20240307,"30 CFR 585.502, 585.503",Offshore,86,2,Jurisdictional,"If BOEM determines there is no competitive interest, we will then: (1) Retain your acquisition fee if we issue you a lease; or (2) Refund your acquisition fee, without interest, if we do not issue your requested lease.",Noncompetitive offshore wind leases,,,30 CFR 585.502(b),Jurisdictional
