model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains
gemini-1.5-pro,,Offshore,2,44,Environmental,PAM during offshore wind construction and operation may be required by the National Oceanic and Atmospheric Administration and Bureau of Ocean Energy Management through project-related permits and approvals issued pursuant to relevant statutes and regulations.,Offshore wind construction and operation,,,National Oceanic and Atmospheric Administration and Bureau of Ocean Energy Management permits and approvals pursuant to relevant statutes and regulations,passive acoustic monitoring; environmental impact assessment; marine species protection
gemini-1.5-pro,760840,Offshore,6,44,Technical,"Project-specific PAM Plans, developed by project proponents and approved by Federal agencies, should include descriptions of equipment, procedures (deployment, retrieval, detection, and analyses), ISO data quality standards and protocols that will be used for monitoring and mitigation.",Passive Acoustic Monitoring (PAM) plans for offshore wind projects,,,,environmental impact assessment; acoustic monitoring; data quality
gemini-1.5-pro,760840,Offshore,6,44,Technical,"PAM specifications for inclusion in a PAM Plan will need to be developed in consultation with NOAA and other permitting agencies, such as BOEM.",Passive Acoustic Monitoring (PAM) plans for offshore wind projects,,,,environmental impact assessment; acoustic monitoring; permitting
gemini-1.5-pro,760840,Offshore,6,44,Technical,"To design a PAM Plan, the following six topics need to be included and addressed: species of interest, PAM system types, PAM recording technologies, PAM study design, PAM system requirements, and PAM data archiving and reporting.",Passive Acoustic Monitoring (PAM) plans for offshore wind projects,,,,environmental impact assessment; acoustic monitoring; data management; reporting
gemini-1.5-pro,760840,Offshore,30,44,Environmental,"Rules for defining which acoustic information triggers this decision [delaying, ceasing, or proceeding with pile driving when a protected species is confirmed acoustically within a relevant impact zone] should be established in advance and in concert with visual monitoring.","Construction phase, pile driving activities",,,,marine mammal protection; acoustic impact mitigation; construction monitoring
gemini-1.5-pro,760840,Offshore,30,44,Safety,A thorough decision-making and communication process when a detection [of a species] is made is needed to ensure that vessels are alerted and slow down.,Vessel operations during construction and operation,,,,vessel strike mitigation; collision avoidance; marine mammal protection
gemini-1.5-pro,,Offshore,31,44,Environmental,"Slow Zones are established when North Atlantic right whales are detected both visually (i.e., Dynamic Management Area) and acoustically (i.e., Acoustic Slow Zone).",Areas where North Atlantic right whales are detected,,,NOAA,marine mammal protection; vessel speed restriction; environmental impact mitigation
gemini-1.5-pro,,Offshore,31,44,Environmental,A Dynamic Management Area is triggered when 3 or more North Atlantic right whales are sighted within 3–5 miles of one another.,Areas where North Atlantic right whales are sighted,3.0,whales,NOAA,marine mammal protection; vessel speed restriction; environmental impact mitigation
gemini-1.5-pro,,Offshore,31,44,Environmental,"An Acoustic Slow Zone is established when three or more upcall detections from an acoustic system occur within an evaluation period (e.g., 15 min)",Areas where North Atlantic right whale upcalls are acoustically detected,3.0,detections,NOAA,marine mammal protection; vessel speed restriction; environmental impact mitigation
gemini-1.5-pro,,Offshore,31,44,Technical,"To trigger an Acoustic Slow Zone, an acoustic system must meet the following criteria: (1) evaluation of the system has been published in the peer-reviewed literature, (2) false detection rate is 10% or lower over daily time scales, and (3) missed detection rate is 50% or lower over daily time scales.",Acoustic detection systems for North Atlantic right whales,,,NOAA NEFSC,acoustic monitoring; marine mammal detection; data quality
