model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains
deepseek-chat,30 CFR Part 585,Offshore,11,20,Environmental,Lessees must conduct baseline environmental studies to assess potential impacts on marine ecosystems.,U.S. Outer Continental Shelf (OCS),,,BOEM 30 CFR § 585.601,Environmental Impact Assessment; Marine Biology
deepseek-chat,30 CFR Part 585,Offshore,11,20,Technical,Wind turbine foundations must withstand a 1-in-50-year extreme wave event.,Fixed-bottom offshore wind turbines in the North Atlantic,50,years,IEC 61400-3,Structural Engineering; Safety
deepseek-chat,OWED-2023-001,Offshore,18,20,Environmental,Wind turbines must maintain a minimum distance of 500 meters from known marine mammal migration routes.,North Atlantic offshore wind zones,500,meters,Marine Wildlife Protection Act (MWPA),environmental; safety
deepseek-chat,OWED-2023-001,Offshore,18,20,Technical,All offshore wind turbine foundations must comply with ISO 19901-5 for structural integrity.,Global offshore wind projects,,,International Organization for Standardization (ISO),technical; safety
deepseek-chat,OWF-REG-2023-001,Offshore,33,20,Environmental,All projects must conduct a full environmental impact assessment (EIA) prior to construction,All offshore wind projects in US federal waters,,,Bureau of Ocean Energy Management (BOEM),environmental; permitting
deepseek-chat,OWF-REG-2023-001,Offshore,33,20,Technical,Wind turbine foundations must withstand 100-year storm events with 15m significant wave height,Fixed-bottom turbines in North Atlantic region,15,meters,ISO 19901-1:2015,structural engineering; safety
deepseek-chat,OWF-REG-2023-001,Offshore,33,20,Safety,All electrical systems must comply with IEC 61400-24 for lightning protection,All offshore wind turbines,,,International Electrotechnical Commission,electrical safety; operations
deepseek-chat,OWED-2023-001,Offshore,53,20,Environmental,Turbine foundations must avoid coral reef habitats by a minimum buffer of 500 meters.,All offshore wind projects in U.S. federal waters,500,meters,Bureau of Ocean Energy Management (BOEM),marine ecosystems; construction planning
deepseek-chat,OWED-2023-001,Offshore,53,20,Technical,Wind turbines must comply with IEC 61400-3 design standards for offshore structures.,Global offshore wind installations,,,International Electrotechnical Commission (IEC),structural engineering; safety
deepseek-chat,NS-OWF-2023-0042,Offshore,54,20,Environmental,All turbine foundations must maintain a minimum 500m buffer from identified coral habitats,North Sea Exclusive Economic Zone,500,meters,OSPAR Convention Annex V,environmental; siting
deepseek-chat,NS-OWF-2023-0042,Offshore,54,20,Technical,Substation platforms shall comply with IEC 61400-3 design requirements for offshore structures,All electrical infrastructure,,,International Electrotechnical Commission,structural engineering; electrical systems
deepseek-chat,NOW-2023-001,Offshore,60,20,Environmental,All offshore wind turbines must maintain a minimum clearance of 1 km from identified marine protected areas.,U.S. federal waters,1,km,Bureau of Ocean Energy Management (BOEM),Environmental protection; Marine spatial planning
deepseek-chat,NOW-2023-001,Offshore,60,20,Technical,Wind turbine foundations must comply with ISO 19901-4 for geotechnical design requirements.,Offshore wind structures,,,International Organization for Standardization (ISO),Structural engineering; Offshore construction
deepseek-chat,NSW-2023-001,Offshore,64,20,Environmental,All wind farm projects must conduct an Environmental Impact Assessment (EIA) before construction.,North Sea Exclusive Economic Zone (EEZ),,,"OSPAR Convention, Annex IV",Environmental; Permitting
deepseek-chat,NSW-2023-001,Offshore,64,20,Technical,Offshore wind turbines must comply with IEC 61400-3 for design requirements.,All fixed-bottom offshore wind turbines,,,International Electrotechnical Commission (IEC),Structural Engineering; Safety
deepseek-chat,NSW-2023-001,Offshore,64,20,Spatial,Minimum distance between turbines must be at least 5 times the rotor diameter.,North Sea wind farms,5,rotor diameters,North Sea Wind Farm Spatial Planning Directive,Layout Optimization; Safety
deepseek-chat,OWF-REG-2023,Offshore,72,20,Environmental,All turbines must maintain a minimum clearance of 1 km from identified marine mammal migration routes,North Atlantic development zones,1,km,Marine Mammal Protection Act (MMPA),environmental; siting
deepseek-chat,OWF-REG-2023,Offshore,72,20,Technical,Substation foundations shall be designed to withstand a 100-year storm event with 3.0 m significant wave height,All offshore installations,3.0,m,IEC 61400-3,structural engineering; safety
deepseek-chat,OWF-REG-2023,Offshore,79,20,Environmental,All turbine foundations must maintain a minimum clearance of 30 meters from the seabed to protect benthic habitats,North Sea development zones,30,meters,OSPAR Commission Decision 2022/14,environmental; structural
deepseek-chat,OWF-REG-2023,Offshore,79,20,Technical,Wind turbines must comply with IEC 61400-3 design requirements for offshore wind turbines,All offshore installations,,,International Electrotechnical Commission,technical; safety
deepseek-chat,OWF-REG-2023,Offshore,79,20,Spatial,No construction within 15 nautical miles of designated shipping lanes,US Outer Continental Shelf,15,nautical miles,BOEM 2021 Lease Stipulations,navigation; safety
deepseek-chat,DOC-2023-OWF-001,Offshore,84,20,Environmental,All offshore wind turbines must maintain a minimum clearance of 1 km from identified marine mammal migration routes,North Atlantic development zone,1,km,Marine Wildlife Protection Act §12.4,environmental; safety
deepseek-chat,DOC-2023-OWF-001,Offshore,84,20,Technical,Substation foundations shall comply with ISO 19901-4 for geotechnical design,All offshore installations,,,International Electrotechnical Commission Standard 61400-3,technical; safety
deepseek-chat,OWF-2023-001,Offshore,88,20,Environmental,All projects must conduct a full Environmental Impact Assessment (EIA) prior to construction,All offshore wind projects in US federal waters,,,Bureau of Ocean Energy Management (BOEM),environmental; permitting
deepseek-chat,OWF-2023-001,Offshore,88,20,Technical,Turbine foundations must withstand 1-in-50-year extreme wave conditions,Fixed-bottom offshore wind turbines in North Atlantic,50,year return period,IEC 61400-3-1,structural engineering; safety
deepseek-chat,OWF-2023-001,Offshore,88,20,Spatial,Minimum 1 nautical mile separation between turbines,Wind energy areas in US Outer Continental Shelf,1,nautical mile,BOEM 2020 Guidelines,navigation safety; array optimization
deepseek-chat,NSW-REG-2023-001,Offshore,99,20,Environmental,Wind turbines must maintain a minimum distance of 1 km from marine protected areas.,North Sea Exclusive Economic Zone (EEZ),1,km,North Sea Offshore Wind Authority (NSOWA),Environmental protection; Marine habitat
deepseek-chat,NSW-REG-2023-001,Offshore,99,20,Technical,All turbine foundations must comply with ISO 19901-5 for structural integrity.,Offshore wind turbines in the North Sea,,,International Organization for Standardization (ISO),Structural engineering; Safety
deepseek-chat,NOW-2023-001,Offshore,110,20,Environmental,All turbines must maintain a minimum clearance of 500 meters from known marine mammal migration routes.,U.S. federal waters,500,meters,Bureau of Ocean Energy Management (BOEM),wildlife protection; marine ecology
deepseek-chat,NOW-2023-001,Offshore,110,20,Technical,Offshore wind turbines must comply with IEC 61400-3 design standards for offshore wind turbine structures.,Global (unless superseded by local regulations),,,International Electrotechnical Commission (IEC),structural engineering; safety
deepseek-chat,DOC-2023-001,Offshore,112,20,Environmental,Turbines must maintain a minimum clearance of 1 km from migratory bird pathways.,North Sea offshore wind farms,1,km,EU Directive 2022/114,Wildlife protection; Spatial planning
deepseek-chat,OWED-2023-001,Offshore,117,20,Environmental,All offshore wind farms must conduct a full Environmental Impact Assessment (EIA) prior to construction.,All offshore wind projects in federal waters,,,Bureau of Ocean Energy Management (BOEM),environmental; permitting
deepseek-chat,OWED-2023-001,Offshore,117,20,Technical,Wind turbine foundations must withstand a 1-in-50-year extreme wave event.,Fixed-bottom offshore wind turbines in the North Atlantic,50,years,International Electrotechnical Commission (IEC) 61400-3,structural engineering; safety
deepseek-chat,OWED-2023-001,Offshore,117,20,Spatial,Wind farms must maintain a minimum distance of 1 nautical mile from shipping lanes.,All offshore wind projects in U.S. federal waters,1,nautical mile,U.S. Coast Guard Navigation Rules,maritime safety; zoning
deepseek-chat,NSW-2023-0042,Offshore,123,20,Environmental,All wind farm developments must conduct a full environmental impact assessment prior to construction,North Sea Exclusive Economic Zones,,,OSPAR Convention Annex IV,environmental; permitting
deepseek-chat,NSW-2023-0042,Offshore,123,20,Technical,Turbine foundations must withstand 1-in-50-year wave conditions,All offshore structures,50,year return period,IEC 61400-3,structural engineering; safety
deepseek-chat,OWED-2023-001,Offshore,126,20,Environmental,Wind turbines must maintain a minimum clearance of 500 meters from marine protected areas.,European Union waters,500,meters,EU Marine Spatial Planning Directive 2023,environmental; spatial
deepseek-chat,OWED-2023-001,Offshore,126,20,Technical,All offshore wind turbine foundations must comply with ISO 19901-5 for structural integrity.,Global offshore wind projects,,,ISO 19901-5,technical; safety
deepseek-chat,NSOW-REG-2023-0042,Offshore,127,20,Environmental,Turbine foundations must maintain a minimum clearance of 25 meters from the seabed to allow for marine life passage,North Sea Exclusive Economic Zones,25,meters,OSPAR Convention Annex VII,environmental; structural
deepseek-chat,NSOW-REG-2023-0042,Offshore,127,20,Technical,All electrical systems must comply with IEC 61400-24 for lightning protection,Offshore wind turbines,,,International Electrotechnical Commission,technical; safety
deepseek-chat,NSOW-REG-2023-0042,Offshore,127,20,Spatial,Minimum spacing between turbines shall be 5 times the rotor diameter,Wind farm array layout,5,rotor diameters,DNV-ST-0145,technical; safety
deepseek-chat,30 CFR Part 585,Offshore,141,20,Environmental,Developers must conduct an Environmental Impact Assessment (EIA) before construction begins.,U.S. federal waters,,,BOEM 30 CFR § 585.627,environmental; permitting
deepseek-chat,30 CFR Part 585,Offshore,141,20,Technical,Wind turbine foundations must withstand a 1-in-50-year extreme wave event.,Offshore structures in the Atlantic OCS,50,years,BOEM Structural Standards,engineering; safety
deepseek-chat,30 CFR Part 585,Offshore,141,20,Safety,All personnel working on offshore installations must complete Basic Safety Training (BST).,All U.S. offshore wind projects,,,ISO 10996,safety; operations
deepseek-chat,NSW-2023-001,Offshore,162,20,Environmental,All wind turbines must maintain a minimum distance of 1 km from identified marine protected areas.,North Sea offshore wind projects,1,km,North Sea Wind Consortium (NSWC),Environmental protection; Marine spatial planning
deepseek-chat,NSW-2023-001,Offshore,162,20,Technical,Substation foundations must comply with ISO 19901-4 for offshore structural design.,Offshore wind substations,,,International Organization for Standardization (ISO),Structural engineering; Offshore construction
deepseek-chat,EWEA-OS-2023-001,Offshore,163,20,Environmental,All turbine foundations must undergo environmental impact assessment for seabed disturbance,All North Sea projects,,,OSPAR Convention Annex III,environmental; construction
deepseek-chat,EWEA-OS-2023-001,Offshore,163,20,Technical,Substation platforms must withstand 1-in-50-year wave conditions,Atlantic offshore projects,16.2,meters,IEC 61400-3,safety; structural
deepseek-chat,NS-OWF-2023-01,Offshore,164,20,Environmental,All turbine foundations must undergo marine mammal impact assessment prior to installation,North Sea Exclusive Economic Zones,,,OSPAR Convention Annex III,environmental; construction
deepseek-chat,NS-OWF-2023-01,Offshore,164,20,Technical,Substation platforms shall withstand wave heights with 100-year return period,All offshore installations,16.2,meters,IEC 61400-3-1,structural engineering; safety
deepseek-chat,NSOW-REG-2023-0415,Offshore,169,20,Environmental,Turbine foundations must allow for marine organism colonization,North Sea Exclusive Economic Zone,,,OSPAR Convention Annex VII,ecological impact; foundation design
deepseek-chat,NSOW-REG-2023-0415,Offshore,169,20,Technical,All electrical systems shall comply with IEC 61400-24 lightning protection standards,All offshore installations,,,International Electrotechnical Commission,electrical safety; system reliability
deepseek-chat,NSOW-2023-001,Offshore,193,20,Environmental,All turbine foundations must maintain a minimum clearance of 25 meters from the seabed to allow for marine life passage,North Sea Exclusive Economic Zone,25,meters,OSPAR Convention Annex VII,environmental; structural
deepseek-chat,NSOW-2023-001,Offshore,193,20,Technical,Substation platforms must comply with IEC 61400-3 design requirements,All offshore installations,,,International Electrotechnical Commission,electrical; safety
deepseek-chat,OWED-2023-001,Offshore,211,20,Environmental,Wind turbines must maintain a minimum clearance of 500 meters from marine protected areas.,European Union waters,500,meters,EU Marine Spatial Planning Directive 2021,environmental; spatial
deepseek-chat,OWED-2023-001,Offshore,211,20,Technical,All offshore wind turbine foundations must comply with ISO 19902 standards for structural integrity.,Global offshore wind projects,,,ISO 19902,technical; safety
deepseek-chat,OWF-REG-2023,Offshore,225,20,Environmental,All offshore wind projects must conduct a full environmental impact assessment (EIA) prior to construction,All offshore wind facilities in federal waters,,,Bureau of Ocean Energy Management (BOEM),environmental; permitting
deepseek-chat,OWF-REG-2023,Offshore,225,20,Technical,Wind turbine foundations must be designed to withstand a 100-year storm event,All offshore wind structures in North Atlantic region,100,years,International Electrotechnical Commission (IEC) 61400-3,structural engineering; safety
deepseek-chat,OWF-REG-2023,Offshore,225,20,Safety,All personnel transfer vessels must comply with SOLAS safety standards,All crew transfer operations,,,International Maritime Organization (IMO),marine operations; worker safety
deepseek-chat,NS-OWF-2023-04,Offshore,226,20,Environmental,All turbine foundations must undergo environmental impact assessment prior to installation,North Sea Exclusive Economic Zones,,,OSPAR Convention Annex IV,environmental; construction
deepseek-chat,NS-OWF-2023-04,Offshore,226,20,Technical,Wind turbines must maintain minimum clearance of 22 meters between lowest blade tip and highest astronomical tide,All offshore installations,22,meters,IMO COLREG Rule 23,safety; navigation
deepseek-chat,NS-OWF-2023-04,Offshore,226,20,Spatial,No construction within 5 nautical miles of designated shipping lanes,North Sea traffic separation schemes,5,nautical miles,North Sea Offshore Wind Authority,navigation; safety
deepseek-chat,NSW-REG-2023-004,Offshore,229,20,Environmental,Wind turbines must maintain a minimum distance of 1 km from marine protected areas.,North Sea Exclusive Economic Zone (EEZ),1,km,North Sea Offshore Wind Authority (NSOWA),Environmental protection; Marine spatial planning
deepseek-chat,NSW-REG-2023-004,Offshore,229,20,Technical,Substation foundations must comply with ISO 19901-4 for offshore structures.,Offshore wind substations,,,International Organization for Standardization (ISO),Structural engineering; Offshore construction
deepseek-chat,NSW-REG-2023-004,Offshore,229,20,Safety,All personnel must undergo GWO Basic Safety Training before accessing turbine platforms.,Offshore wind operations,,,Global Wind Organisation (GWO),Workplace safety; Training compliance
deepseek-chat,OWF-REG-2023,Offshore,231,20,Environmental,All projects must conduct an Environmental Impact Assessment (EIA) prior to construction,All offshore wind projects in US waters,,,Bureau of Ocean Energy Management (BOEM),environmental; permitting
deepseek-chat,OWF-REG-2023,Offshore,231,20,Technical,Wind turbine foundations must withstand 1-in-50-year extreme wave conditions,Fixed-bottom offshore wind turbines in North Sea,50,years,ISO 19901-1,structural engineering; safety
deepseek-chat,OWF-REG-2023,Offshore,231,20,Spatial,Minimum 1 km separation between turbines,Offshore wind farms in German EEZ,1,km,German Federal Maritime and Hydrographic Agency (BSH),layout optimization; wake effects
deepseek-chat,BOEM-2023-001,Offshore,238,20,Safety,Offshore wind turbines must maintain a minimum clearance of 22 meters above Mean High Water (MHW).,U.S. federal waters,22,meters,Bureau of Ocean Energy Management (BOEM),Navigational safety
deepseek-chat,BOEM-2023-001,Offshore,238,20,Technical,Foundations must comply with ISO 19901-4 for structural integrity.,Offshore wind turbine foundations,,,ISO 19901-4,Structural engineering
deepseek-chat,BOEM-2023-001,Offshore,238,20,Environmental,Underwater noise must not exceed 160 dB re 1 µPa during pile driving.,Marine environments,160,dB re 1 µPa,Environmental Protection Agency (EPA),Marine life protection
deepseek-chat,30 CFR Part 585,Offshore,246,20,Environmental,Lessees must conduct baseline environmental studies prior to construction,All U.S. Outer Continental Shelf wind energy projects,,,30 CFR § 585.601,environmental; planning
deepseek-chat,30 CFR Part 585,Offshore,246,20,Technical,All electrical systems must comply with IEC 61400-24 standards for lightning protection,Offshore wind turbines,,,IEC 61400-24,technical; safety
deepseek-chat,30 CFR Part 585,Offshore,246,20,Spatial,Turbines must maintain a minimum 1 nautical mile separation from shipping lanes,U.S. offshore wind projects near navigation channels,1,nautical mile,BOEM Navigation Safety Policy,safety; spatial planning
deepseek-chat,30 CFR Part 585,Offshore,250,20,Spatial,Wind turbines must be spaced at least 1 nautical mile apart to minimize wake effects.,U.S. Outer Continental Shelf (OCS),1,nautical mile,BOEM 30 CFR § 585.701,Technical; Safety
deepseek-chat,30 CFR Part 585,Offshore,250,20,Environmental,Construction activities must avoid marine mammal migration corridors between November and April.,North Atlantic OCS,,,BOEM 30 CFR § 585.628,Environmental
