model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains
gpt-4o-mini,BOEM 2012-003,Offshore,1,23,Environmental,"The U.S. Department of Interior (USDOI), Bureau of Ocean Energy Management (BOEM) has prepared an environmental assessment (EA) to determine whether issuance of leases and approval of site assessment plans within the Wind Energy Areas (WEAs) offshore New Jersey, Delaware, Maryland and Virginia would have a significant effect on the environment.","Wind Energy Areas (WEAs) offshore New Jersey, Delaware, Maryland, and Virginia",,,"National Environmental Policy Act (NEPA), 42 U.S.C. §§ 4321-4370f",environmental impact assessment; renewable energy development
gpt-4o-mini,Pub. L. No. 109-58,Offshore,2,23,Jurisdictional,"The Secretary of the Interior has the authority to issue leases, easements, or rights-of-way on the OCS for the purpose of renewable energy development, including wind energy development.",Outer Continental Shelf (OCS),,,43 U.S.C. § 1337(p)(1)(C),renewable energy development; leasing
gpt-4o-mini,Pub. L. No. 109-58,Offshore,2,23,Jurisdictional,A commercial lease gives the lessee the exclusive right to subsequently seek BOEM approval for the development of the leasehold.,Commercial wind energy lease,,,30 CFR 585.600 and 585.601,leasing; development approval
gpt-4o-mini,,Offshore,3,23,Jurisdictional,BOEM approval of a COP is a precondition to the construction of any wind energy facility on the OCS.,"Outer Continental Shelf (OCS), construction phase",,,30 CFR 585.628,permitting; construction oversight
gpt-4o-mini,,Offshore,3,23,Technical,"The regulations also require that a lessee provide the results of surveys with its COP, including a shallow hazards survey, geological survey, geotechnical survey, and an archaeological resource survey.","Outer Continental Shelf (OCS), site characterization activities",,,"30 CFR 585.626, 30 CFR 585.616",site characterization; environmental assessment
gpt-4o-mini,,Offshore,4,23,Jurisdictional,"The terms of these types of research leases would be negotiated by the Director of BOEM and the head of the Federal agency or the Governor of the relevant State, or their authorized representatives, on a case-by-case basis.",Renewable energy research activities on the Atlantic Outer Continental Shelf.,,,30 CFR 585.238,renewable energy research; federal agency collaboration; state involvement
gpt-4o-mini,,Offshore,6,23,Environmental,BOEM regulations require that a lessee include the results of these surveys in its application for COP approval.,Lease application phase for wind energy facilities,,,BOEM regulations,environmental impact assessment; geotechnical surveys; archaeological resource surveys
gpt-4o-mini,,Offshore,6,23,Environmental,Additional analysis under NEPA will be required before any future decision is made regarding construction or operation of any wind energy facility on leases that may be issued within the WEAs.,Construction and operation phase for wind energy facilities,,,NEPA,environmental impact assessment; regulatory compliance
gpt-4o-mini,,Offshore,7,23,Environmental,"BOEM would consider its merits, perform the necessary consultations with the appropriate state, federal, local, and tribal entities, solicit input from the public and the appropriate State Task Force(s), and perform an independent site- and project- specific NEPA analysis, before determining whether to approve, approve with modifications, or disapprove a lessee’s COP under 30 CFR 585.628.","Outer Continental Shelf (OCS) offshore New Jersey, Delaware, Maryland, and Virginia",,,30 CFR 585.628,environmental impact assessment; public consultation; project approval process
gpt-4o-mini,,Offshore,7,23,Environmental,"As discussed below, BOEM finds that issuing leases and approving site assessment activities within the WEAs would have no significant impact on the environment.","Wind Energy Areas (WEAs) offshore New Jersey, Delaware, Maryland, and Virginia",,,,environmental impact assessment; site assessment activities
gpt-4o-mini,,Offshore,8,23,Environmental,"If BOEM determines that the analysis in this EA is inadequate for that purpose, BOEM would prepare an additional NEPA analysis before approving the SAP.",Environmental analysis for the proposed activities in the SAP.,,,National Environmental Policy Act (NEPA),environmental impact assessment
gpt-4o-mini,,Offshore,8,23,Environmental,"If a COP is submitted, BOEM would prepare a separate site- and project-specific NEPA analysis.",Site- and project-specific NEPA analysis for wind energy generation proposals.,,,National Environmental Policy Act (NEPA),environmental impact assessment; public involvement
gpt-4o-mini,,Offshore,8,23,Jurisdictional,"BOEM will use a site- and project-specific NEPA document to evaluate the potential environmental and socioeconomic consequences associated with the proposed project when considering whether to approve, approve with modification, or disapprove a lessee’s COP.",Evaluation of environmental and socioeconomic consequences for COP approval.,,,30 CFR 585.628,environmental impact assessment; socioeconomic impact
gpt-4o-mini,,Offshore,9,23,Safety,substantial risks to navigational safety would likely arise,WEA offshore Virginia,,,United States Coast Guard (USCG),navigational safety
gpt-4o-mini,Chapter 3 of the EA,Offshore,10,23,Environmental,BOEM would require lessees to undertake activities on their leases in a particular fashion for the purpose of ensuring that potential impacts to the environment are minimized or eliminated.,Leased areas within the WEAs during site characterization and assessment activities.,,,BOEM lease instrument and/or conditions of approval of a SAP.,environmental impact assessment; site characterization; socioeconomic conditions
gpt-4o-mini,Chapter 3 of the EA,Offshore,10,23,Environmental,The unanticipated finds (“chance finds”) requirements described in Section 4.1.3.1.2 of the EA.,Leased areas within the WEAs during site characterization and assessment activities.,,,Section 4.1.3.1.2 of the EA.,archaeological surveys; biological surveys
gpt-4o-mini,Chapter 3 of the EA,Offshore,10,23,Technical,Mandatory project design criteria detailed in Appendix B of the EA.,Leased areas within the WEAs during site characterization and assessment activities.,,,Appendix B of the EA.,project design; technical standards
gpt-4o-mini,,Offshore,13,23,Environmental,Lessees would be required to abide by the mandatory project design criteria detailed in Appendix B of the EA.,Project design criteria for marine mammal protection during construction and operation phases.,,,Appendix B of the EA,marine mammal protection; environmental impact assessment
