model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains
gpt-4o-mini,Volume I ES-1,Offshore,18,5,Technical,Foundations for the wind turbines will be monopiles: large diameter coated steel tubes driven into the seabed.,Turbine foundations,,,BOEM regulations,structural integrity; marine engineering
gpt-4o-mini,Volume I ES-1,Offshore,18,5,Technical,Layers of rock will be used for scour protection around the foundations.,Turbine foundations,,,BOEM regulations,structural integrity; marine engineering
gpt-4o-mini,Volume I ES-2,Offshore,19,5,Technical,Use of the best commercially available technology suitable for the site to minimize the number of WTGs and site impacts and maximize efficiency of the Project.,Project efficiency and technology application,,,,technology standards; project efficiency
gpt-4o-mini,Volume I ES-2,Offshore,19,5,Technical,"OSS foundations will be monopiles, jackets on piles (“piled jackets”), or jackets on suction buckets.",Offshore Substations foundations,,,,structural integrity; foundation design
gpt-4o-mini,Volume I ES-2,Offshore,19,5,Technical,Rocks for scour protection will be placed around the monopile and piled jacket foundations.,Foundation protection,,,,scour protection; foundation integrity
gpt-4o-mini,Volume I ES-2,Offshore,19,5,Technical,Inter-array cables will be buried in the seabed.,Inter-array cable installation,,,,cable installation; subsea infrastructure
gpt-4o-mini,,Offshore,20,5,Technical,All onshore cable infrastructure will be buried.,Onshore Export Cables,,,,infrastructure integrity; land use
gpt-4o-mini,,Offshore,20,5,Spatial,Cable corridors offshore have been sited to avoid conflicts with existing uses.,Offshore Export Cable Corridor,,,,environmental impact assessment; spatial planning
gpt-4o-mini,Volume I ES-4,Offshore,21,5,Technical,The results of the shallow hazards survey with supporting data,Offshore site survey,,,30 CFR 585.626 (a),environmental impact assessment; geotechnical analysis
gpt-4o-mini,Volume I ES-4,Offshore,21,5,Technical,The results of the geological survey with supporting data,Offshore site survey,,,30 CFR 585.626 (a),geotechnical analysis; seismic safety
gpt-4o-mini,Volume II,Offshore,23,5,Technical,"The results of your sediment testing program with supporting data, the various field and laboratory test methods employed, and the applicability of these methods as they pertain to the quality of the samples, the type of sediment, and the anticipated design application.",Sediment testing program for foundation design,,,Volume II Section 3.0,geotechnical engineering; foundation design
gpt-4o-mini,Volume II,Offshore,23,5,Technical,You must explain how the engineering properties of each sediment stratum affect the design of your facility.,Engineering properties of sediment for facility design,,,Volume II Section 3.0,geotechnical engineering; foundation design
gpt-4o-mini,Volume II,Offshore,23,5,Technical,"You must describe the uncertainties inherent in your overall testing program, and the reliability and applicability of each test method.",Sediment testing program,,,Volume II Section 3.0,geotechnical engineering; risk assessment
gpt-4o-mini,Volume II,Offshore,23,5,Environmental,The results of the biological survey with supporting data.,Biological survey for marine resources,,,Volume II Section 7.0,marine biology; environmental impact assessment
