model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains
deepseek-chat,NOW-REG-2023-001,Offshore,10,37,Environmental,All offshore wind turbines must maintain a minimum clearance of 1 km from identified marine mammal migratory paths.,U.S. federal waters,1,km,Bureau of Ocean Energy Management (BOEM),wildlife protection; project siting
deepseek-chat,NOW-REG-2023-001,Offshore,10,37,Technical,Substation foundations must comply with ISO 19902 for fixed steel offshore structures.,Global offshore wind projects,,,International Organization for Standardization (ISO),structural engineering; safety
deepseek-chat,NSW-2023-001,Offshore,23,37,Environmental,All turbine foundations must undergo an environmental impact assessment (EIA) before construction.,North Sea offshore wind projects,,,North Sea Wind Regulatory Authority (NSWRA),Environmental; Permitting
deepseek-chat,NSW-2023-001,Offshore,23,37,Technical,Wind turbines must comply with IEC 61400-3 for offshore structural design.,Offshore wind turbines in the North Sea,,,International Electrotechnical Commission (IEC),Technical; Safety
deepseek-chat,NSW-2023-001,Offshore,23,37,Spatial,Minimum distance between turbines must be at least 5 times the rotor diameter.,Offshore wind farms in the North Sea,5,rotor diameters,NSWRA Spatial Planning Directive,Layout Optimization; Safety
deepseek-chat,OWF-REG-2023-001,Offshore,26,37,Environmental,All projects must conduct a full Environmental Impact Assessment (EIA) prior to construction,All offshore wind developments in US federal waters,,,Bureau of Ocean Energy Management (BOEM),environmental; permitting
deepseek-chat,OWF-REG-2023-001,Offshore,26,37,Technical,Wind turbine foundations must withstand 1-in-50-year extreme wave conditions,Fixed-bottom turbines in North Atlantic OCS region,50,year return period,ISO 19901-1,structural engineering; safety
deepseek-chat,OWF-REG-2023-001,Offshore,26,37,Safety,Minimum clearance of 22 meters must be maintained between lowest blade tip and mean high water,All offshore wind turbines,22,meters,International Electrotechnical Commission IEC 61400-3,navigation safety; turbine design
deepseek-chat,EWEA-2023-001,Offshore,37,37,Environmental,All turbine foundations must maintain a minimum clearance of 1.5 meters from the seabed to allow for marine organism passage,Turbine foundations in North Sea projects,1.5,meters,OSPAR Convention Annex 5,environmental; structural
deepseek-chat,EWEA-2023-001,Offshore,37,37,Technical,Substation platforms shall be designed to withstand 100-year return period wave loads,Offshore electrical infrastructure,100,year return period,IEC 61400-3,structural; safety
deepseek-chat,EWEA-2023-001,Offshore,37,37,Safety,All vessels operating within 500m of turbines must maintain continuous VHF radio watch on channel 16,Wind farm operation areas,500,meters,IMO COLREG Regulation 10,navigation; operations
deepseek-chat,DOC-2023-001,Offshore,51,37,Environmental,All turbine foundations must undergo an environmental impact assessment (EIA) prior to installation.,North Sea offshore wind projects,,,EU Directive 2014/52/EU,Environmental; Permitting
deepseek-chat,DOC-2023-001,Offshore,51,37,Technical,Substation transformers must comply with IEC 61400-3 standards.,Global offshore wind farms,,,International Electrotechnical Commission (IEC),Electrical systems; Safety
deepseek-chat,30 CFR Part 585,Offshore,54,37,Environmental,Lessees must submit a Site Assessment Plan (SAP) detailing potential environmental impacts before construction,U.S. federal waters,,,30 CFR § 585.605,environmental; planning
deepseek-chat,30 CFR Part 585,Offshore,54,37,Technical,Wind turbine foundations must withstand a 100-year storm event,All structures in U.S. offshore wind leases,100,years,BOEM Engineering Guidelines,structural safety; design
deepseek-chat,30 CFR Part 585,Offshore,54,37,Safety,Navigation lighting must comply with FAA Advisory Circular 70/7460-1L,Turbines exceeding 200 feet above sea level,200,feet,FAA Regulations,aviation safety; operations
deepseek-chat,NSW-REG-2023-004,Offshore,59,37,Environmental,Wind turbines must maintain a minimum distance of 500 meters from protected marine habitats.,North Sea Exclusive Economic Zone (EEZ),500,meters,North Sea Offshore Wind Environmental Directive (2022),Environmental protection; Marine ecology
