model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains
gemini-1.5-pro,1,Offshore,2,29,Jurisdictional,Provide Consistency Certification (585.611(b)(9)),Project permitting,,,585.611(b)(9),permitting; legal
gemini-1.5-pro,1,Offshore,2,29,Financial,Provide Financial Assurance Information (585.610(a)(14)),Project financing,,,585.610(a)(14),financial security; insurance
gemini-1.5-pro,1,Offshore,2,29,Technical,Provide a description of the proposed activity (585.610(A)(2)),Project planning,,,585.610(A)(2),project description; planning
gemini-1.5-pro,1,Offshore,2,29,Technical,State the objectives of the project (585.610(a)(2)),Project planning,,,585.610(a)(2),objectives; planning
gemini-1.5-pro,1,Offshore,2,29,Technical,Provide a location plat (585.610(a)(5)),Meteorological Tower & Oceanographic Package,,,585.610(a)(5),site location; mapping
gemini-1.5-pro,1,Offshore,2,29,Technical,Describe the general structure and project design (585.610(a)(6) and 585.610(a)(7)),Meteorological Tower & Oceanographic Package,,,585.610(a)(6) and 585.610(a)(7),structural design; engineering
gemini-1.5-pro,1,Offshore,2,29,Technical,Describe the fabrication and installation procedures for the proposed MET tower (585.610(a)(6) and 585.610(a)(7)),Meteorological Tower,,,585.610(a)(6) and 585.610(a)(7),fabrication; installation
gemini-1.5-pro,1,Offshore,2,29,Technical,Describe operational activities (related to the MET tower and oceanographic package) (585.610(a)(6) and 585.610(a)(7)),Meteorological Tower & Oceanographic Package,,,585.610(a)(6) and 585.610(a)(7),operations; maintenance
gemini-1.5-pro,1,Offshore,2,29,Technical,Describe decommissioning and site clearance procedures (585.610(a)(11)),Meteorological Tower & Oceanographic Package,,,585.610(a)(11),decommissioning; site remediation
gemini-1.5-pro,2-12 to 3-17,Offshore,3,29,Environmental,"Site Characterization, including Geological assessment",Site Characterization,,,585.610(b)(1) and 585.610(b)(4),site investigation; geology
gemini-1.5-pro,2-12 to 3-17,Offshore,3,29,Environmental,Geotechnical Survey,Site Characterization,,,585.610(b)(1) and 585.610(b)(4),site investigation; geotechnical engineering
gemini-1.5-pro,2-12 to 3-17,Offshore,3,29,Environmental,Assessment of Shallow Hazards,Site Characterization,,,585.611(b)(1),site investigation; hazard assessment
gemini-1.5-pro,2-12 to 3-17,Offshore,3,29,Environmental,Benthic Surveys,Site Characterization,,,585.610(b)(5),site investigation; benthic ecology
gemini-1.5-pro,2-12 to 3-17,Offshore,3,29,Environmental,Archeological Survey,Site Characterization,,,585.610(b)(3),site investigation; archeology; cultural heritage
gemini-1.5-pro,2-12 to 3-17,Offshore,3,29,Environmental,Geological assessment as part of Affected Environment and Environmental Impacts assessment,Environmental Impact Assessment,,,585.611(b)(1),environmental impact assessment; geology
gemini-1.5-pro,3-18 to 3-32,Offshore,4,29,Environmental,Mitigation Measures must be considered/implemented.,Impacts related to Coastal Habitats & Terrestrial Mammals,,,585.610(a)(8),environmental impact assessment; mitigation planning; coastal habitats; terrestrial mammals
gemini-1.5-pro,3-18 to 3-32,Offshore,4,29,Environmental,Address Water Quality impacts.,Water Quality,,,585.611(b)(2),water quality; environmental impact assessment
gemini-1.5-pro,3-18 to 3-32,Offshore,4,29,Environmental,Mitigation Measures must be considered/implemented.,Water Quality Impacts,,,585.610(a)(8),environmental impact assessment; mitigation planning; water quality
gemini-1.5-pro,3-18 to 3-32,Offshore,4,29,Environmental,Address impacts on Benthic Resources.,Benthic Resources,,,585.611(b)(3-5),benthic resources; environmental impact assessment
gemini-1.5-pro,3,Offshore,5,29,Environmental,Mitigation Measures,Unspecified,,,585.610(a)(8),environmental mitigation
gemini-1.5-pro,3,Offshore,5,29,Environmental,Fisheries and Essential Fish Habitat considerations,Unspecified,,,585.611(b)(3-5),fisheries; essential fish habitat
gemini-1.5-pro,3,Offshore,5,29,Environmental,Mitigation Measures,Unspecified,,,585.610(a)(8),environmental mitigation
