model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains
deepseek-chat,NS-OWF-2023-0042,Offshore,14,32,Environmental,All turbine foundations must maintain a minimum clearance of 15 meters from the seabed to allow for marine life migration,North Sea Exclusive Economic Zones,15,meters,OSPAR Convention Annex VII,environmental; structural design
deepseek-chat,NS-OWF-2023-0042,Offshore,14,32,Technical,Substation platforms shall comply with IEC 61400-3 for offshore wind turbine design requirements,All offshore installations,,,International Electrotechnical Commission,electrical systems; safety
deepseek-chat,NOW-2023-001,Offshore,20,32,Environmental,Wind turbines must maintain a minimum distance of 1 km from known marine mammal migration routes.,U.S. federal waters,1,km,Bureau of Ocean Energy Management (BOEM),wildlife protection; marine ecology
deepseek-chat,NOW-2023-001,Offshore,20,32,Technical,All offshore wind turbine foundations must comply with ISO 19901-4 for structural design.,International waters,,,International Organization for Standardization (ISO),structural engineering; safety
deepseek-chat,NSOW-REG-2023-0042,Offshore,46,32,Environmental,All turbine foundations must undergo environmental impact assessment for seabed disturbance,North Sea Exclusive Economic Zones,,,OSPAR Convention Annex IV,environmental; construction
deepseek-chat,NSOW-REG-2023-0042,Offshore,46,32,Technical,Wind turbines must withstand 1-year return period wave heights with 30% safety margin,All offshore installations,1.3,times design wave height,IEC 61400-3,structural engineering; safety
deepseek-chat,NSOW-REG-2023-0042,Offshore,46,32,Safety,Minimum clearance of 22 meters between lowest blade tip and highest astronomical tide,All rotating components,22,meters,DNV-ST-0119,navigation safety; operations
deepseek-chat,NSW-REG-2023-004,Offshore,47,32,Environmental,All turbine foundations must undergo an Environmental Impact Assessment (EIA) prior to construction.,North Sea Exclusive Economic Zones,,,OSPAR Convention Annex IV,environmental; permitting
deepseek-chat,NSW-REG-2023-004,Offshore,47,32,Technical,Offshore substations must comply with IEC 61400-3 for design requirements.,All fixed-bottom offshore wind farms,,,International Electrotechnical Commission (IEC),engineering; safety
deepseek-chat,NSW-REG-2023-004,Offshore,47,32,Spatial,Minimum 1 km clearance must be maintained between turbines and shipping lanes.,Designated maritime traffic zones,1,km,IMO COLREG Annex II,navigation; safety
deepseek-chat,OWF-REG-2023,Offshore,50,32,Environmental,All projects must conduct a full Environmental Impact Assessment (EIA) prior to construction,All offshore wind projects in US federal waters,,,Bureau of Ocean Energy Management (BOEM),environmental; permitting
deepseek-chat,OWF-REG-2023,Offshore,50,32,Technical,Wind turbine foundations must withstand 1-in-50-year extreme wave conditions,Fixed-bottom offshore wind turbines in North Sea,50,years,ISO 19901-1,structural engineering; safety
deepseek-chat,OWF-REG-2023,Offshore,50,32,Spatial,Minimum 1km spacing between turbines in array,All offshore wind farms in German EEZ,1,km,German Federal Maritime and Hydrographic Agency (BSH),array optimization; safety
deepseek-chat,OWED-2023-001,Offshore,52,32,Environmental,Wind turbines must maintain a minimum distance of 1 km from known marine mammal migration routes.,North Atlantic offshore wind lease areas,1,km,Bureau of Ocean Energy Management (BOEM),wildlife protection; marine ecology
