model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains
gpt-4o-mini,178,Offshore,3,24,Jurisdictional,"Some states such as Maryland, New Jersey, and New York have developed offshore-specific renewable energy credits (ORECs).","Maryland, New Jersey, New York",,,State regulations,renewable energy credits; offshore wind development
gpt-4o-mini,178,Offshore,3,24,Jurisdictional,"Others like Massachusetts, Connecticut, and Rhode Island are procuring offshore wind capacity under more general renewable generation goals, making the projects eligible for RECs.","Massachusetts, Connecticut, Rhode Island",,,State regulations,renewable energy credits; offshore wind development
gpt-4o-mini,,Offshore,6,24,Jurisdictional,The Commission’s proposed fixes attempt to thread the needle between accommodating state support for zero carbon resources and competitive capacity market outcomes for independent power producers.,Wholesale capacity markets in the Northeast USA,,,Federal Energy Regulatory Commission,capacity market regulation; state support for renewable energy
gpt-4o-mini,,Offshore,6,24,Jurisdictional,There remains a substantial risk offshore wind projects supported by state subsidies (RECs or ORECs) may be denied capacity revenues altogether.,Offshore wind projects in the Northeast USA,,,Federal Energy Regulatory Commission,financial viability; capacity market regulation
gpt-4o-mini,180,Offshore,7,24,Jurisdictional,An OCS lease obtained within a Wind Energy Area does not authorize the construction of anything.,"Outer Continental Shelf (OCS), Wind Energy Area, construction phase",,,Bureau of Ocean Energy Management (BOEM),permitting; construction regulation
gpt-4o-mini,180,Offshore,7,24,Jurisdictional,It merely grants a developer the exclusive right to submit a site assessment plan (SAP) for approval by the Bureau of Ocean Energy Management (BOEM).,"Outer Continental Shelf (OCS), site assessment phase",,,Bureau of Ocean Energy Management (BOEM),site assessment; permitting
gpt-4o-mini,180,Offshore,7,24,Jurisdictional,"To submit a construction and operations plan (COP), which would be subject to evaluation and further review by BOEM under the National Environmental Policy Act (NEPA).","Outer Continental Shelf (OCS), construction and operations phase",,,National Environmental Policy Act (NEPA),environmental review; construction regulation
gpt-4o-mini,181,Offshore,8,24,Jurisdictional,"BOEM is the lead agency that conducts federal environmental reviews, and it approves relevant plans that a lessee must submit, such as the SAP or the critical COP.",Federal waters of the United States,,,Bureau of Ocean Energy Management,environmental compliance; permitting; project planning
gpt-4o-mini,181,Offshore,8,24,Financial,"BOEM requires the lessee to post financial assurance various stages of the leasing and development process: prior to lease issuance, following submission of the SAP (if needed); and prior to COP approval.",Financial assurance requirements for lessees,,,Bureau of Ocean Energy Management,financial assurance; leasing process
gpt-4o-mini,181,Offshore,8,24,Financial,"BOEM also charges commercial rental payments during the term of the lease; a smaller per acre amount until commercial operation begins, at which point operating fees are calculated according to a formula that assesses nameplate capacity, anticipated capacity factor, and neighboring state’s average wholesale electric power price.",Commercial leasing terms,,,Bureau of Ocean Energy Management,financial obligations; leasing process
gpt-4o-mini,,Offshore,9,24,Jurisdictional,A holder of a commercial lease has the exclusive right to subsequently seek BOEM approval for the development of the leasehold.,Leasehold development phase,,,BOEM regulations,permitting; lease management
gpt-4o-mini,,Offshore,9,24,Technical,The lessee’s SAP must be approved by BOEM before it conducts these site assessment activities within the leased area.,Site Assessment Plan phase,5.0,years,BOEM regulations,site assessment; environmental impact assessment
gpt-4o-mini,,Offshore,9,24,Technical,The lessee must submit a COP to BOEM for review and approval.,Construction and Operations Plan phase,25.0,years,BOEM regulations,construction; operation; environmental review
gpt-4o-mini,182,Offshore,10,24,Jurisdictional,The federal government has jurisdiction over activities beyond three geographical miles out to the edge of the continental shelf.,Outer Continental Shelf,3.0,miles,Outer Continental Shelf Lands Act,federal jurisdiction; offshore activities
gpt-4o-mini,Section 388 of the Energy Policy Act of 2005,Offshore,11,24,Jurisdictional,"States have authority to manage ocean energy resources and structures located in their coastal zones, so long as its regulation does not infringe on the federal government’s reserved rights to regulate navigation, commerce, or foreign affairs in state waters.",Coastal zones of states bordering the Atlantic or Pacific Oceans,,,Submerged Lands Act of 1953,ocean energy management; navigation; commerce; foreign affairs
gpt-4o-mini,Section 388 of the Energy Policy Act of 2005,Offshore,11,24,Jurisdictional,An offshore wind project in federal waters must obtain a 'consistency' determination or certification from the applicable state agency that the proposed activity is consistent to the maximum extent practicable with the enforceable policies of federally-approved but state implemented coastal zone management programs.,Federal waters,,,Coastal Zone Management Act of 1972,coastal management; environmental impact assessment
gpt-4o-mini,183,Offshore,12,24,Environmental,NEPA requires that a federal agency evaluate and determine impacts from major federal actions on the environment.,Federal actions related to offshore wind projects,,,National Environmental Policy Act,environmental impact assessment
gpt-4o-mini,183,Offshore,12,24,Jurisdictional,"If the fishing groups were to convince the CRMP authority that the proposed wind project was inconsistent with the CRMP because of its projected impacts on fisheries or other marine users, such a finding would delay or derail the project.",Coastal zone management programs in states like New Jersey and Rhode Island,,,Coastal Zone Management Act,fisheries management; marine resource management
gpt-4o-mini,184,Offshore,13,24,Environmental,Section 401 requires that a state certify that a project will not violate that state’s surface water quality standards.,Surface water quality standards applicable to offshore projects.,,,Clean Water Act Section 401,water quality; environmental impact assessment
gpt-4o-mini,184,Offshore,13,24,Environmental,CWA Section 402 authorizes the development of the National Pollutant Discharge Elimination System which regulates discharges of any pollutant from offshore facilities.,Discharges from offshore facilities.,,,Clean Water Act Section 402,pollution control; environmental impact assessment
gpt-4o-mini,184,Offshore,13,24,Environmental,CWA Section 404 regulates the discharge of dredge and fill materials into waters of the United States.,Discharge of dredge and fill materials into U.S. waters.,,,Clean Water Act Section 404,habitat protection; environmental impact assessment
gpt-4o-mini,184,Offshore,13,24,Environmental,"This law requires federal agencies to consult with the Secretary of Commerce regarding any action authorized, funded, or undertaken by the agency that may negatively impact identified Essential Fish Habitat.",Actions authorized or funded by federal agencies affecting Essential Fish Habitat.,,,Magnuson Fishery Conservation and Management Act,marine habitat; environmental impact assessment
gpt-4o-mini,184,Offshore,13,24,Environmental,Any federal agency undertaking a federal action that may have an impact on living resources and/or habitats must consult with the National Marine Fisheries Service and U.S. Fish and Wildlife Service.,Federal actions impacting living resources and habitats.,,,Fish and Wildlife Coordination Act,wildlife protection; environmental impact assessment
gpt-4o-mini,,Offshore,14,24,Environmental,"Federal agencies must consult with the U.S. Fish and Wildlife Service and the National Marine Fisheries Service to ensure that any action authorized, funded, or undertaken is not likely to jeopardize the continued existence of endangered or threatened species.","Actions authorized, funded, or undertaken by federal agencies in marine waters.",,,Endangered Species Act,environmental impact assessment; species protection
gpt-4o-mini,,Offshore,14,24,Environmental,Construction must stop during the winter and early spring months when endangered North Atlantic right whales migrate past the leased wind area.,Construction phase in areas where North Atlantic right whales migrate.,,,Conservation agreement announced by New England developers,environmental impact assessment; marine mammal protection
gpt-4o-mini,185,Offshore,15,24,Environmental,"Upon application from an offshore developer, NMFS may issue a temporary incidental harassment authorization permitting harassment of marine mammals incidental to marine site characterization surveys or wind farm construction.",Marine site characterization surveys or wind farm construction,,,Marine Mammal Protection Act administered by NMFS,marine mammal protection; environmental impact assessment
gpt-4o-mini,185,Offshore,15,24,Jurisdictional,"Vessels transporting 'merchandise by water' within the three nautical mile territorial sea of the United States must be U.S.-built or re-built, and U.S.-flagged.",Three nautical mile territorial sea of the United States,3.0,nautical miles,Jones Act,maritime law; construction logistics
