model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains
claude-3-haiku-20240307,,Offshore,15,29,Jurisdictional,"US Wind will apply for approvals and/or authorizations as shown in Table 1.3-1 to conduct site assessments activities (MET tower and ADCP buoy installation, operation, and decommissioning)",Offshore wind farm site assessment activities,,,Section 1.3 Permitting Plan (585.610(a)(13)),Jurisdictional
claude-3-haiku-20240307,,Offshore,15,29,Environmental,"US Wind proposes to conduct SAP activities in a manner that will not unreasonably interfere with or endanger other approved activities, will not cause any undue harm or damage to the environment, will not create hazardous or unsafe conditions, and will not adversely affect resources of historic, cultural or archeological significance.",Offshore wind farm site assessment activities,,,Document text,"Environmental, Safety"
claude-3-haiku-20240307,"April 7, 2016",Offshore,27,29,Safety,Personnel safety is of the utmost concern when conducting operations in the offshore environment.,Offshore wind farm operations,,,Appendix W – Safety Management System,Safety
claude-3-haiku-20240307,"April 7, 2016",Offshore,27,29,Environmental,Vessels are expected to comply with USCG requirements relating to prevention and control of oil spills.,Vessels used in offshore wind farm operations,,,USCG regulations,Environmental
claude-3-haiku-20240307,"April 7, 2016",Offshore,27,29,Technical,All equipment on the MET tower will be powered by batteries charged by small wind turbines and solar panels.,MET tower equipment,,,Site Assessment Plan,Technical
claude-3-haiku-20240307,"April 7, 2016",Offshore,52,29,Spatial,The area of seabed occupied by the MET tower and ADCP will be 8.44 m [2] (90.9 ft [2] ).,MET tower and ADCP,8.44,m^2,Site Assessment Plan,Environmental
claude-3-haiku-20240307,"April 7, 2016",Offshore,52,29,Environmental,The loss of soft substrate would be negligible.,Soft substrate areas,,,Site Assessment Plan,Environmental
claude-3-haiku-20240307,"April 7, 2016",Offshore,52,29,Environmental,"Scour of the seabed around the MET tower piles may result in disturbance to the benthic community in the immediate vicinity. However, this impact is anticipated to be highly localized and, therefore, negligible.",Seabed around MET tower piles,,,Site Assessment Plan,Environmental
claude-3-haiku-20240307,"April 7, 2016",Offshore,52,29,Environmental,"Mitigation primarily consists of avoiding sensitive habitat types, such as hard bottom and live bottom habitats.",Sensitive benthic habitats,,,Site Assessment Plan,Environmental
claude-3-haiku-20240307,"April 7, 2016",Offshore,52,29,Environmental,"Based on site-specific data collected for the Project, there are no potentially sensitive benthic habitat types present in the SAP area.",SAP area,,,Site Assessment Plan,Environmental
