model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains
gpt-4o-mini,50 CFR Part 217 Subpart AA,Offshore,1,40,Environmental,Regulations in this subpart apply to activities associated with the Ocean Wind 1 project.,Ocean Wind 1 project offshore of New Jersey,,,50 CFR Part 217 Subpart AA,marine mammal protection; construction activities
gpt-4o-mini,50 CFR 217.260(c),Offshore,2,40,Technical,Impact pile driving of wind turbine generator (WTGs) and offshore substation (OSSs) foundations; vibratory pile driving (install and subsequently remove) of cofferdams and goal posts; high-resolution geophysical (HRG) site characterization surveys; unexploded ordnances or munitions and explosives of concern (UXOs/MECs) detonation.,"Construction phase, wind turbine foundations and offshore substations",,,50 CFR 217.260(c),marine mammal protection; construction activities; environmental impact assessment
gpt-4o-mini,50 CFR 217.263,Offshore,3,40,Environmental,The incidental take of marine mammals by the activities listed in paragraphs (a) and (b) of this section is limited to the following species.,"BOEM Lease Area OCS-A 0498, export cable routes, and sea-to-shore transition points in New Jersey.",,,50 CFR 217.262(d),marine mammal protection; environmental impact assessment
gpt-4o-mini,50 CFR 217.263,Offshore,3,40,Environmental,Take by mortality or serious injury of any marine mammal species is not authorized.,All activities under the LOA.,,,50 CFR 217.262(d),marine mammal protection; environmental impact assessment
gpt-4o-mini,50 CFR 217.263,Offshore,3,40,Technical,"By Level B harassment associated with the acoustic disturbance of marine mammals by impact pile driving (WTG and OSS foundation installation), vibratory pile driving (cofferdam and goal post installation and removal), UXO/MEC detonations, and HRG site characterization surveys.",Construction activities related to wind turbine generators and offshore substation foundations.,,,50 CFR 217.262(d),acoustic impact; construction methods
gpt-4o-mini,50 CFR 217.263,Offshore,3,40,Technical,By Level A harassment associated with the acoustic disturbance of marine mammals by impact pile driving of WTG and OSS foundations and UXO/MEC detonations.,Construction activities related to wind turbine generators and offshore substation foundations.,,,50 CFR 217.262(d),acoustic impact; construction methods
gpt-4o-mini,217.264,Offshore,4,40,Environmental,LOA Holder must implement the mitigation measures contained in this section and any LOA issued under §§ 217.266 and 217.267.,Activities identified in § 217.260(c) within the area described in § 217.260(b),,,50 CFR § 217.264,marine mammal protection; environmental impact assessment
gpt-4o-mini,217.264,Offshore,4,40,Safety,"A copy of any issued LOA must be in the possession of LOA Holder and its designees, all vessel operators, visual protected species observers (PSOs), passive acoustic monitoring (PAM) operators, pile driver operators, and any other relevant designees operating under the authority of the issued LOA.",Operational phase,,,50 CFR § 217.264,safety compliance; marine operations
gpt-4o-mini,217.264,Offshore,4,40,Safety,"LOA Holder must conduct training for construction, survey, and vessel personnel and the marine.",Operational phase,,,50 CFR § 217.264,safety compliance; marine operations
gpt-4o-mini,50 CFR 217.264(a)(3),Offshore,5,40,Safety,A description of the training program must be provided to NMFS at least 60 days prior to the initial training before in-water activities begin.,In-water activities,60.0,days,50 CFR 217.264(a)(3),marine mammal monitoring; safety training
gpt-4o-mini,50 CFR 217.264(a)(3),Offshore,5,40,Environmental,"Prior to and when conducting any in-water activities and vessel operations, LOA Holder personnel and contractors must use available sources of information on North Atlantic right whale presence in or near the Project Area.",Project Area,,,50 CFR 217.264(a)(3),marine mammal protection; environmental monitoring
gpt-4o-mini,50 CFR 217.264(a)(3),Offshore,5,40,Environmental,The marine mammal monitoring team must monitor these systems no less than every 4 hours.,Monitoring systems,4.0,hours,50 CFR 217.264(a)(3),marine mammal monitoring; environmental impact assessment
gpt-4o-mini,50 CFR 217.264(a)(3),Offshore,5,40,Environmental,"For any UXO/MEC detonation, these systems must be monitored for 24 hours and immediately prior to blasting.",UXO/MEC detonation,24.0,hours,50 CFR 217.264(a)(3),explosive safety; marine mammal monitoring
gpt-4o-mini,,Offshore,6,40,Environmental,"For North Atlantic right whales, any visual or acoustic detection must trigger a delay to the commencement of pile driving, UXO/MEC detonation, and HRG surveys.",Operational phase,,,,marine mammal protection; construction activities
gpt-4o-mini,,Offshore,6,40,Environmental,"If a large whale is sighted or acoustically detected that cannot be confirmed as a non North Atlantic right whale, it must be treated as if it were a North Atlantic right whale for purposes of mitigation.",Operational phase,,,,marine mammal protection; mitigation measures
gpt-4o-mini,,Offshore,6,40,Safety,"If a delay to commencing an activity is called for by the Lead PSO or PAM operator, LOA Holder must take the required mitigative action.",Operational phase,,,,safety protocols; operational procedures
gpt-4o-mini,,Offshore,6,40,Safety,"If a shutdown of an activity is called for by the Lead PSO or PAM operator, LOA Holder must take the required mitigative action unless shutdown would result in imminent risk of injury or loss of life to an individual, pile refusal, or pile instability.",Operational phase,,,,safety protocols; operational procedures
gpt-4o-mini,50 CFR 217.264(a)(11),Offshore,7,40,Safety,"The activity must not commence or resume until the animal(s) has been confirmed to have left and is on a path away from the Level B harassment zone or after 15 minutes for small odontocetes and pinnipeds, and 30 minutes for all other species with no further sightings;","Construction phase, Level B harassment zone",15.0,minutes,50 CFR 217.264(a)(10),marine mammal protection; construction safety
gpt-4o-mini,50 CFR 217.264(a)(11),Offshore,7,40,Safety,"If a marine mammal is on a path towards or comes within 10 meters (m) (32.8 feet) of equipment, LOA Holder must cease operations until the marine mammal has moved more than 10 m on a path away from the activity to avoid direct interaction with equipment;",In-water construction activities,10.0,meters,50 CFR 217.264(a)(10),marine mammal protection; construction safety
gpt-4o-mini,50 CFR 217.264(a)(11),Offshore,7,40,Technical,"All vessels must be equipped with a properly installed, operational Automatic Identification System (AIS) device and LOA Holder must report all Maritime Mobile Service Identify (MMSI) numbers to NMFS Office of Protected Resources;",Vessel operations,,,50 CFR 217.264(a)(10),navigational safety; vessel compliance
gpt-4o-mini,50 CFR 217.264(a)(11),Offshore,7,40,Jurisdictional,"By accepting the issued LOA, LOA Holder consents to on-site observation and inspections by Federal agency personnel (including NOAA personnel) during activities described in this subpart, for the purposes of evaluating the implementation and effectiveness of measures contained within the LOA and this subpart;",All activities under the LOA,,,50 CFR 217.264(a)(11),regulatory compliance; federal oversight
gpt-4o-mini,,Offshore,8,40,Safety,"LOA Holder must comply with the following vessel strike avoidance measures, unless an emergency situation presents a threat to the health, safety, or life of a person.",Specified geographical region during project activities involving vessels.,10.0,kn,,navigational safety; marine mammal protection
gpt-4o-mini,,Offshore,8,40,Environmental,"Prior to the start of the Project's activities involving vessels, LOA Holder must receive a protected species training that covers, at a minimum, identification of marine mammals that have the potential to occur where vessels would be operating.",Training requirement for personnel involved in project activities.,,,,environmental impact assessment; marine mammal protection
gpt-4o-mini,,Offshore,8,40,Safety,"LOA Holder's vessels, regardless of their vessel's size, must maintain a vigilant watch for all marine mammals.",Operational phase of the project involving vessels.,,,,navigational safety; marine mammal protection
gpt-4o-mini,50 CFR 217.264(b)(5),Offshore,9,40,Safety,All LOA Holder's vessels must transit at 10 kn or less within any active North Atlantic right whale.,Active North Atlantic right whale areas during vessel transit.,10.0,kn,50 CFR Part 217 Subpart AA,marine mammal protection; navigational safety
gpt-4o-mini,,Offshore,10,40,Safety,"All LOA Holder's vessels, regardless of size, must immediately reduce speed to 10 kn or less for at least 24 hours when a North Atlantic right whale is sighted at any distance by any project-related personnel or acoustically detected by any project-related PAM system.","Project area, operational phase",10.0,kn,,marine wildlife protection; navigational safety
gpt-4o-mini,,Offshore,10,40,Safety,"If a North Atlantic right whale is reported via any of the monitoring systems within 10 kilometers of a transiting vessel(s), that vessel must operate at 10 knots or less for 24 hours following the reported detection.","10 kilometers around transiting vessels, operational phase",10.0,kn,,marine wildlife protection; navigational safety
gpt-4o-mini,,Offshore,10,40,Safety,"LOA Holder's vessels, regardless of size, must immediately reduce speed to 10 kn or less when any large whale (other than a North Atlantic right whale) is observed within 500 meters of an underway vessel.","500 meters around underway vessels, operational phase",500.0,m,,marine wildlife protection; navigational safety
gpt-4o-mini,,Offshore,10,40,Safety,"If LOA Holder's vessel(s) are traveling at speeds greater than 10 kn in a transit corridor from a port to the Lease Area, in addition to the required dedicated visual observer, LOA Holder must monitor the transit corridor in real-time with PAM prior to and during transits.","Transit corridor from port to Lease Area, operational phase",10.0,kn,,marine wildlife protection; navigational safety
gpt-4o-mini,,Offshore,10,40,Safety,"If a North Atlantic right whale is detected via visual observation or PAM within or approaching the transit corridor, all crew transfer vessels must travel at 10 kn or less for 24 hours following the detection.","Transit corridor, operational phase",10.0,kn,,marine wildlife protection; navigational safety
gpt-4o-mini,,Offshore,10,40,Safety,LOA Holder's vessels must maintain a minimum separation distance of 500 m from North Atlantic right whales.,Operational phase,500.0,m,,marine wildlife protection; navigational safety
gpt-4o-mini,,Offshore,11,40,Safety,"If a North Atlantic right whale is sighted within 500 m of an underway vessel, that vessel must reduce speed and shift the engine to neutral.",Operational phase,500.0,meters,,marine mammal protection; navigational safety
gpt-4o-mini,,Offshore,11,40,Safety,LOA Holder's vessels must maintain a minimum separation distance of 100 m from sperm whales and non-North Atlantic right whale baleen whales.,Operational phase,100.0,meters,,marine mammal protection; navigational safety
gpt-4o-mini,,Offshore,11,40,Safety,LOA Holder's vessels must maintain a minimum separation distance of 50 m from all delphinoid cetaceans and pinnipeds.,Operational phase,50.0,meters,,marine mammal protection; navigational safety
gpt-4o-mini,,Offshore,11,40,Safety,"When a marine mammal(s) is sighted while LOA Holder's vessel(s) is transiting, the vessel must take action as necessary to avoid violating the relevant separation distances.",Operational phase,,,,marine mammal protection; navigational safety
gpt-4o-mini,50 CFR 217.264(b)(12),Offshore,12,40,Safety,LOA Holder's vessels underway must not divert or alter course to approach any marine mammal.,Vessels operating in marine environments during construction activities.,10.0,kn,50 CFR 217.264(b)(13),marine mammal protection; navigational safety
gpt-4o-mini,50 CFR 217.264(b)(12),Offshore,12,40,Safety,"If a plan is not submitted or approved by NMFS prior to vessel operations, all project vessels transiting, year round, must travel at speeds of 10-kn or less.",Vessels operating in marine environments during construction activities.,10.0,kn,50 CFR 217.264(b)(16),marine mammal protection; navigational safety
gpt-4o-mini,50 CFR 217.264(c)(5) page 7 of 28,Offshore,13,40,Safety,Impact pile driving must not occur January 1 through April 30.,Monopile and pin pile installation phase,,,50 CFR 217.264,construction safety; marine operations
gpt-4o-mini,50 CFR 217.264(c)(5) page 7 of 28,Offshore,13,40,Technical,Monopiles must be no larger than 11 m in diameter.,Monopile installation,11.0,meters,50 CFR 217.264,structural integrity; engineering standards
gpt-4o-mini,50 CFR 217.264(c)(5) page 7 of 28,Offshore,13,40,Technical,"Hammer energies must not exceed 4,000 kilojoules for monopile installation.",Monopile installation,4000.0,kilojoules,50 CFR 217.264,engineering standards; construction safety
gpt-4o-mini,50 CFR 217.264(c)(5) page 7 of 28,Offshore,13,40,Technical,No more than two monopiles may be installed per day.,Monopile installation,2.0,,50 CFR 217.264,construction scheduling; project management
gpt-4o-mini,50 CFR 217.264(c)(5) page 7 of 28,Offshore,13,40,Technical,Pin piles must be no larger than 5 m in diameter.,Pin pile installation,5.0,meters,50 CFR 217.264,structural integrity; engineering standards
gpt-4o-mini,50 CFR 217.264(c)(5) page 7 of 28,Offshore,13,40,Technical,"Hammer energies must not exceed 2,500 kJ for pin pile installation.",Pin pile installation,2500.0,kilojoules,50 CFR 217.264,engineering standards; construction safety
gpt-4o-mini,50 CFR 217.264(c)(5) page 7 of 28,Offshore,13,40,Safety,Impact pile driving must only be initiated during daylight hours in May and November.,Impact pile driving in May and November,,,50 CFR 217.264,construction safety; marine operations
gpt-4o-mini,50 CFR 217.264(c)(5) page 7 of 28,Offshore,13,40,Safety,LOA Holder must utilize a soft-start protocol for each impact pile driving event.,Impact pile driving,,,50 CFR 217.264,construction safety; marine operations
gpt-4o-mini,50 CFR 217.264(c)(6),Offshore,14,40,Safety,Soft-start must occur at the beginning of impact driving and at any time following a cessation of impact pile driving of 30 minutes or longer.,Impact pile driving phase,30.0,minutes,50 CFR 217.264(c)(6),marine mammal protection; construction safety
gpt-4o-mini,50 CFR 217.264(c)(6),Offshore,14,40,Safety,Impact pile driving must be delayed until the animal has been visually observed exiting the clearance zone or until a specific time period has elapsed with no further sightings.,Impact pile driving phase,15.0,minutes,50 CFR 217.264(c)(7),marine mammal protection; construction safety
gpt-4o-mini,50 CFR 217.264(c)(6),Offshore,14,40,Safety,The clearance zone may only be declared clear if no North Atlantic right whale acoustic or visual detections have occurred within the clearance zone during the 60-minute monitoring period.,Impact pile driving phase,60.0,minutes,50 CFR 217.264(c)(8),marine mammal protection; construction safety
