model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains
deepseek-chat,OWED-2023-001,Offshore,2,49,Environmental,Wind turbines must maintain a minimum clearance of 500 meters from known marine mammal migration routes.,North Atlantic offshore wind lease areas,500,meters,"Marine Mammal Protection Act (MMPA), Section 101(a)(5)(D)",wildlife protection; marine biology
deepseek-chat,OWED-2023-001,Offshore,2,49,Technical,All offshore wind turbine foundations must comply with ISO 19901-5 for structural integrity.,Global offshore wind projects,,,International Organization for Standardization (ISO),structural engineering; safety
deepseek-chat,OWED-2023-001,Offshore,2,49,Spatial,No wind turbine may be constructed within 1 nautical mile of a designated shipping lane.,U.S. federal waters,1,nautical mile,Bureau of Ocean Energy Management (BOEM) Lease Stipulations,maritime navigation; safety
deepseek-chat,,Offshore,3,49,Safety,All offshore wind turbines must maintain a minimum clearance of 22 meters above Mean High Water (MHW) to ensure navigational safety.,U.S. offshore wind farms,22,meters,BOEM 2023,Navigational safety; Technical
deepseek-chat,,Offshore,3,49,Environmental,"Environmental impact assessments (EIAs) must be conducted before construction, following ISO 14001 standards.",U.S. offshore wind projects,,,ISO 14001,Environmental compliance
deepseek-chat,,Offshore,3,49,Jurisdictional,The Federal Aviation Administration (FAA) must review all structures exceeding 200 feet in height.,U.S. offshore wind farms,200,feet,FAA,Aviation safety; Regulatory compliance
deepseek-chat,DOC-OWF-2023-001,Offshore,4,49,Environmental,All projects must conduct a full environmental impact assessment prior to construction,All offshore wind projects in federal waters,,,Bureau of Ocean Energy Management (BOEM),environmental; permitting
deepseek-chat,DOC-OWF-2023-001,Offshore,4,49,Technical,Wind turbine foundations must withstand 100-year storm conditions,All fixed-bottom offshore wind turbines,100,years,International Electrotechnical Commission (IEC) 61400-3,engineering; safety
deepseek-chat,DOC-OWF-2023-001,Offshore,4,49,Spatial,Turbines must maintain a minimum spacing of 5 rotor diameters between units,Wind farm array layout,5,rotor diameters,American Clean Power Association Guidelines,energy production; wake effects
deepseek-chat,DOC-2023-001,Offshore,20,49,Environmental,All turbines must maintain a minimum clearance of 500 meters from marine protected areas.,North Sea offshore wind projects,500,meters,Marine Spatial Planning Directive 2022,environmental; safety
deepseek-chat,DOC-2023-001,Offshore,20,49,Technical,Substation transformers must comply with IEC 61400-22 standards.,All offshore wind farm electrical systems,,,International Electrotechnical Commission (IEC),technical; safety
deepseek-chat,EWEA-2023-OSTD,Offshore,30,49,Environmental,All monopile installations must conduct underwater noise monitoring during construction,North Sea installations,,,OSPAR Commission Decision 2022/1,marine life protection; construction standards
deepseek-chat,EWEA-2023-OSTD,Offshore,30,49,Technical,Substation platforms shall be designed to withstand 1-in-50-year wave conditions,All offshore installations,50,year return period,IEC 61400-3,structural engineering; safety
deepseek-chat,NSW-REG-2023-001,Offshore,33,49,Environmental,Wind turbines must maintain a minimum distance of 1 km from identified marine protected areas.,North Sea offshore wind projects,1,km,North Sea Offshore Wind Authority (NSOWA),Environmental protection; Marine habitat conservation
deepseek-chat,NSW-REG-2023-001,Offshore,33,49,Technical,All turbine foundations must comply with ISO 19902 standards for offshore structures.,Offshore wind turbine foundations,,,International Organization for Standardization (ISO),Structural engineering; Safety compliance
deepseek-chat,NSW-REG-2023-001,Offshore,33,49,Safety,Helicopter landing zones on offshore platforms must have a minimum clearance radius of 25 meters.,Offshore wind farm service platforms,25,meters,International Civil Aviation Organization (ICAO),Aviation safety; Emergency response
deepseek-chat,DOC-2023-001,Offshore,46,49,Environmental,All offshore wind turbines must maintain a minimum clearance of 500 meters from marine protected areas.,European Union waters,500,meters,EU Directive 2023/OSW,Environmental; Spatial
deepseek-chat,DOC-2023-001,Offshore,46,49,Technical,Turbine foundations must comply with ISO 19902 for fixed steel offshore structures.,Global offshore wind projects,,,ISO 19902,Technical; Safety
deepseek-chat,NSOW-REG-2023-0042,Offshore,47,49,Environmental,All turbine foundations must undergo marine mammal impact assessment prior to installation,North Sea Exclusive Economic Zones,,,OSPAR Convention Annex VII,environmental; safety
deepseek-chat,NSOW-REG-2023-0042,Offshore,47,49,Technical,Substation platforms shall withstand wave heights with 100-year return period,All offshore installations,16.2,meters,IEC 61400-3-1,technical; safety
deepseek-chat,DOC-OSW-2023-001,Offshore,59,49,Environmental,All offshore wind projects must conduct an Environmental Impact Assessment prior to construction,All offshore wind projects in federal waters,,,Bureau of Ocean Energy Management (BOEM),environmental; permitting
deepseek-chat,DOC-OSW-2023-001,Offshore,59,49,Technical,Wind turbine foundations must withstand 1-in-50-year extreme wave conditions,Fixed-bottom offshore wind turbines,50,year return period,International Electrotechnical Commission (IEC) 61400-3,structural engineering; safety
deepseek-chat,DOC-OSW-2023-001,Offshore,59,49,Safety,All personnel transfer operations must comply with IMCA SEL 025 guidelines,All offshore wind farm operations,,,International Marine Contractors Association,personnel safety; operations
deepseek-chat,OWF-2023-001,Offshore,61,49,Environmental,All turbine foundations must undergo environmental impact assessment for seabed disturbance,North Sea development zone,,,Marine Management Organisation (MMO),environmental; construction
deepseek-chat,OWF-2023-001,Offshore,61,49,Technical,Substation platforms must comply with ISO 19901-4 for structural design,All offshore installations,,,International Organization for Standardization,technical; safety
deepseek-chat,OWED-2023-001,Offshore,67,49,Environmental,Turbine foundations must avoid coral reef habitats within a 500-meter buffer zone.,All offshore wind projects in U.S. federal waters,500,meters,Bureau of Ocean Energy Management (BOEM),marine ecosystems; construction planning
deepseek-chat,OWED-2023-001,Offshore,67,49,Technical,Wind turbines must comply with IEC 61400-3 for offshore structural design.,International offshore wind projects,,,International Electrotechnical Commission (IEC),structural engineering; safety
deepseek-chat,Document identifier if available,Offshore,70,49,Environmental,Wind turbines must maintain a minimum clearance of 500 meters from marine protected areas.,European offshore wind projects,500,meters,EU Marine Strategy Framework Directive (MSFD),Environmental protection; Spatial planning
deepseek-chat,Document identifier if available,Offshore,70,49,Technical,Offshore wind turbine foundations must comply with ISO 19902 standards for fixed steel structures.,Global offshore wind projects,,,ISO 19902,Structural engineering; Safety
deepseek-chat,Document identifier if available,Offshore,70,49,Safety,All personnel working on offshore wind farms must complete GWO Basic Safety Training (BST).,Global offshore wind operations,,,Global Wind Organisation (GWO),Workforce safety; Training
deepseek-chat,NSW-REG-2023-001,Offshore,71,49,Environmental,All wind turbines must maintain a minimum distance of 1 km from known marine mammal migratory paths.,North Sea offshore wind projects,1,km,North Sea Wind Regulatory Authority (NSWRA),Environmental protection; Wildlife conservation
