model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains
gpt-4o-mini,,Offshore,2,16,Jurisdictional,A COP must be submitted six months prior to the completion of your site assessment term.,Outer Continental Shelf (OCS) renewable energy activities,6.0,months,30 CFR 585.601,permitting; project timeline
gpt-4o-mini,,Offshore,2,16,Environmental,You must also take measures to prevent the unauthorized discharge of pollutants including marine trash and debris into the offshore environment.,Offshore environment,,,30 CFR 585.105,environmental protection; pollution control
gpt-4o-mini,,Offshore,2,16,Technical,A COP must demonstrate that the project is being conducted in a manner that conforms to responsible offshore development.,Offshore development projects,,,30 CFR 585.621,project management; best management practices
gpt-4o-mini,,Offshore,4,16,Jurisdictional,The information that must be submitted in a COP is specified in 30 CFR 585.626 (a) and (b).,Submission of a COP,,,30 CFR 585.626,permitting; regulatory compliance
gpt-4o-mini,,Offshore,4,16,Jurisdictional,Detailed information and certifications (as specified under 30 CFR 585.627) must be submitted to assist BOEM in complying with its NEPA obligations and other relevant laws.,Submission of detailed information and certifications,,,30 CFR 585.627,environmental assessment; regulatory compliance
gpt-4o-mini,,Offshore,4,16,Jurisdictional,BOEM will conduct a completeness review after the COP submittal to ensure that the required elements of your submittal are present.,Completeness review of COP,,,BOEM review process,permitting; regulatory compliance
gpt-4o-mini,,Offshore,4,16,Jurisdictional,"BOEM will protect privileged or confidential information, as described in 30 CFR 585.114.",Protection of privileged or confidential information,,,30 CFR 585.114,information confidentiality; regulatory compliance
gpt-4o-mini,,Offshore,4,16,Jurisdictional,"The National Historic Preservation Act requires BOEM to withhold from public disclosure the location, character, or ownership of historic resources if the agency determines that the disclosure may risk harm to the historic resources.",Protection of historic resources,,,National Historic Preservation Act,cultural resource management; regulatory compliance
gpt-4o-mini,Section E,Offshore,5,16,Jurisdictional,You are required to provide BOEM with one paper copy and one electronic version of your COP and all supporting materials.,Submission of Construction and Operations Plan (COP),,,30 CFR 585.622,regulatory compliance; permitting
gpt-4o-mini,Section E,Offshore,5,16,Jurisdictional,Prepare a submittal that either: (1) Contains a version stamped 'public copy' without proprietary information and an agency version stamped 'proprietary information'; or (2) Consists of a public copy with all proprietary information in an appendix that can be removed before the COP is made public.,Handling of proprietary information in COP submissions,,,30 CFR 585.622,information management; regulatory compliance
gpt-4o-mini,Section E,Offshore,5,16,Jurisdictional,BOEM may request additional hardcopies if affected states require them for their Coastal Zone Management Act (CZMA) consistency review or concurrence.,Submission of additional hardcopies for CZMA review,,,30 CFR 585.622,coastal management; regulatory compliance
gpt-4o-mini,6,Offshore,6,16,Technical,"The COP must include a description of all planned facilities, including onshore and support facilities, as well as anticipated project easement needs for the project.",All planned facilities related to the project under a commercial lease.,,,30 CFR 585.626,project planning; facility construction; easement requirements
gpt-4o-mini,6,Offshore,6,16,Technical,"If you plan to construct your project in phases, it should be clearly documented in your COP.",Phased construction of the project.,,,30 CFR 585.238,project planning; construction phases
gpt-4o-mini,6,Offshore,6,16,Technical,A COP survey plan should provide a general description of the environmental and physical condition of the lease area and the timeline of the surveys to be conducted on your lease.,Lease area surveys.,,,"30 CFR 621, 626, and 627",environmental assessment; survey planning
gpt-4o-mini,3,Offshore,8,16,Technical,"Your COP will be reviewed by BOEM to determine: (1) whether it contains all of the required categories of information necessary to have it considered complete, and (2) whether the information provided is of sufficient quality and quantity to conduct technical and environmental reviews.",COP submission and review process,,,30 CFR 585.628,environmental impact assessment; technical review; regulatory compliance
gpt-4o-mini,3,Offshore,8,16,Technical,"To facilitate BOEM’s review of your Phase 1 project proposal, your initial COP submission should include all of the information necessary for BOEM to conduct thorough environmental and technical reviews of your Phase 1 project proposal.",Initial COP submission for Phase 1 project,,,30 CFR 585.626 and 627,environmental impact assessment; technical review; regulatory compliance
gpt-4o-mini,3,Offshore,8,16,Jurisdictional,"Pursuant to 30 CFR 585.238, a leaseholder or an applicant may include in its COP a request to develop its commercial lease in phases.",Phased development of commercial lease,,,30 CFR 585.238,project development; regulatory compliance
gpt-4o-mini,,Offshore,10,16,Technical,You must submit the results and supporting data from survey investigations performed in support of the construction and operations activities you plan to conduct on your commercial lease.,"Commercial lease area, construction and operations phase",,,30 CFR 585.626(a),environmental impact assessment; site characterization; data accuracy
gpt-4o-mini,,Offshore,10,16,Technical,"Your COP should describe resources, conditions, and activities that may be affected by your proposed activities.","Commercial lease area, construction and operations phase",,,30 CFR 585.626(a),environmental impact assessment; site characterization
gpt-4o-mini,,Offshore,10,16,Technical,"You may need to submit a revision to your COP for BOEM’s review and approval, per 30 CFR 585.634.","Commercial lease area, subsequent phases",,,30 CFR 585.634,project development; regulatory compliance
gpt-4o-mini,30 CFR 585.626,Offshore,12,16,Technical,"Your shallow hazards survey results and supporting data should provide information sufficient to determine the presence of surface and shallow subsurface geological features and conditions and their likely effects on your proposed construction, operations, and facilities.","Proposed construction, operations, and facilities",,,30 CFR 585.626(a)(1),geological assessment; construction planning; operational safety
gpt-4o-mini,30 CFR 585.626,Offshore,12,16,Technical,Your geophysical survey data should include an integrated interpretation of shallow subsurface conditions based on a shallow hazards survey.,Design and siting of your facility,,,30 CFR 585.626(a)(2),geophysical assessment; facility design
gpt-4o-mini,,Offshore,14,16,Environmental,The biological survey results should report the presence/absence and distribution of biologically sensitive resources in the vicinity of your proposed activities and structures.,Biologically sensitive resources in the vicinity of proposed offshore activities and structures.,,,BOEM’s survey guidelines,environmental impact assessment; marine biology
gpt-4o-mini,,Offshore,14,16,Technical,Investigate the stratigraphic and geoengineering properties of the bottom sediment that may affect the foundations or anchoring systems of any structure permanently or temporarily attached to the seabed.,Foundations or anchoring systems of offshore structures.,,,,geotechnical engineering; structural integrity
gpt-4o-mini,,Offshore,14,16,Technical,The recommended boring depth to be considered a 'deep boring' is at least 10 meters deeper than the design penetration of the foundation piles.,Deep soil borings for offshore foundation design.,10.0,meters,,geotechnical engineering; foundation design
gpt-4o-mini,,Offshore,14,16,Jurisdictional,"Your historic property identification results, supporting data, and report should identify and describe any historic properties that may be potentially affected by your proposed activities, as defined by the NHPA (16 U.S.C 470 et. Seq).",Historic properties potentially affected by offshore activities.,,,NHPA (16 U.S.C 470 et. Seq),cultural heritage; archaeology
gpt-4o-mini,,Offshore,16,16,Environmental,"BOEM must receive the report in complete form; therefore, any changes to a lessee’s plan(s) that may occur after submittal of a report to BOEM... should be incorporated into a revised report.",Report submission and revisions related to project plans.,,,BOEM Guidelines for Providing Archaeological and Historic Property Information Pursuant to 30 CFR Part 585.,archaeological resources; environmental compliance
gpt-4o-mini,,Offshore,16,16,Technical,"You must prepare an overall site investigation report for your facility that integrates the findings of the shallow hazard, geological, and geotechnical surveys for a proposed project in accordance with 30 CFR 585.626(a)(6).",Overall site investigation report for the facility.,,,30 CFR 585.626(a)(6),geotechnical engineering; site investigation
gpt-4o-mini,,Offshore,16,16,Technical,"The report should include documentation of all investigations, surveys, in-situ and laboratory testing.",Site investigation report.,,,,geotechnical engineering; site investigation
gpt-4o-mini,,Offshore,16,16,Technical,An analysis of the potential for: Scouring of the seabed; Hydraulic instability; The occurrence of sand waves; Instability of slopes at the facility location; Liquefaction or possible reduction of sediment strength due to increased pore pressures; Degradation of subsea permafrost layers; Cyclic loading; Lateral loading; Dynamic loading; Settlements and displacements; Plastic deformation and formation collapse mechanisms; and Sediment reactions on the facility foundations or anchoring systems.,Site investigation report.,,,,geotechnical engineering; site stability; foundation design
gpt-4o-mini,,Offshore,16,16,Technical,Geotechnical recommendations and design criteria for facility foundations and anchoring systems.,Facility foundations and anchoring systems.,,,,foundation design; geotechnical engineering
gpt-4o-mini,,Offshore,16,16,Technical,Recommendations for mitigating geologic hazards.,Geologic hazards related to the facility.,,,,geotechnical engineering; hazard mitigation
gpt-4o-mini,30 CFR 585.626(b),Offshore,17,16,Technical,A complete and detailed project description is the foundation for understanding the impacts your project will have and how it will interact with the environment.,Project description for construction and operations activities under COP,,,30 CFR 585.626(b),environmental impact assessment; project planning
gpt-4o-mini,12,Offshore,18,16,Technical,"Designate an operator, if applicable, as required by 30 CFR 585.405.",Operational phase,,,30 CFR 585.405,operational management; regulatory compliance
gpt-4o-mini,"(b)(4), (b)(5), (b)(6)",Offshore,19,16,Technical,"The location plat must include the surface location and water depth for all proposed and existing structures, facilities, and appurtenances located both offshore and onshore, including all anchoring/mooring data.","Offshore and onshore structures, facilities, and appurtenances",,,30 CFR 585.626(b)(5),structural integrity; marine spatial planning
gpt-4o-mini,"(b)(4), (b)(5), (b)(6)",Offshore,19,16,Technical,"Describe each type of structure or facility proposed for installation with your project, using tables, if appropriate.",Proposed structures and facilities for installation,,,30 CFR 585.629,project design; construction standards
