model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains
deepseek-chat,30 CFR Part 585,Offshore,3,25,Environmental,Lessees must conduct baseline environmental studies to assess potential impacts on marine ecosystems.,U.S. Outer Continental Shelf,,,30 CFR § 585.601,Environmental Impact Assessment; Marine Biology
deepseek-chat,30 CFR Part 585,Offshore,3,25,Technical,Wind turbine foundations must withstand a 100-year return period storm event.,Offshore wind structures in U.S. waters,100,years,BOEM Engineering Guidelines,Structural Engineering; Safety
deepseek-chat,30 CFR Part 585,Offshore,3,25,Spatial,No construction within 1 nautical mile of designated shipping lanes.,U.S. offshore wind lease areas,1,nautical mile,U.S. Coast Guard Navigation Rules,Maritime Safety; Navigation
deepseek-chat,NOW-2023-001,Offshore,11,25,Environmental,All offshore wind turbines must maintain a minimum clearance of 1 km from migratory bird pathways.,U.S. federal waters,1,km,U.S. Fish and Wildlife Service (USFWS),wildlife protection; project siting
deepseek-chat,NOW-2023-001,Offshore,11,25,Technical,Substation foundations must comply with ISO 19902 for fixed steel offshore structures.,International waters,,,International Organization for Standardization (ISO),structural engineering; safety
deepseek-chat,,Offshore,12,25,Spatial,All offshore wind turbines must maintain a minimum clearance of 1 nautical mile from shipping lanes.,U.S. federal waters,1,nautical mile,BOEM,Safety; Navigation
deepseek-chat,,Offshore,12,25,Technical,Foundations must comply with ISO 19901-4 for offshore structures.,Offshore wind turbine foundations,,,ISO,Structural engineering; Safety
deepseek-chat,,Offshore,12,25,Environmental,BOEM requires Environmental Impact Assessments (EIAs) for all projects in federal waters.,U.S. federal waters,,,BOEM,Environmental protection
deepseek-chat,EWEA-2023-001,Offshore,22,25,Environmental,All turbine foundations must maintain a minimum clearance of 15 meters from the seabed to allow for marine life passage,North Sea development zones,15,meters,OSPAR Convention Annex VII,marine ecology; foundation design
deepseek-chat,EWEA-2023-001,Offshore,22,25,Technical,Substation platforms shall be designed to withstand 1-in-50-year wave heights with a safety factor of 1.3,All offshore installations in EU waters,1.3,safety factor,IEC 61400-3,structural engineering; safety
deepseek-chat,EWEA-2023-001,Offshore,22,25,Spatial,Minimum 1 nautical mile separation between adjacent wind turbines,US Outer Continental Shelf,1,nautical miles,BOEM 2021 Lease Stipulations,array optimization; navigation safety
deepseek-chat,DOC-2023-001,Offshore,25,25,Environmental,All offshore wind turbines must maintain a minimum clearance of 1 km from migratory bird pathways.,North Sea offshore wind farms,1,km,EU Directive 2023/XYZ,environmental; safety
