model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains
deepseek-chat,30 CFR Part 585,Offshore,4,26,Environmental,Lessees must conduct baseline environmental studies before construction to assess potential impacts on marine life.,U.S. Outer Continental Shelf,,,BOEM 30 CFR § 585.601,Environmental impact assessment; Marine biology
deepseek-chat,30 CFR Part 585,Offshore,4,26,Technical,Offshore wind turbine foundations must withstand a 100-year return period storm event.,Fixed-bottom offshore wind turbines in U.S. waters,100,years,BOEM Engineering Standards,Structural engineering; Safety
deepseek-chat,NS-OWF-2023-0042,Offshore,30,26,Environmental,All turbines must maintain a minimum 1km clearance from identified marine mammal migration routes,North Sea Exclusive Economic Zone,1,km,OSPAR Convention Annex VII,environmental; siting
deepseek-chat,NS-OWF-2023-0042,Offshore,30,26,Technical,Substation foundations shall comply with ISO 19902 for offshore structures,All offshore installations,,,International Electrotechnical Commission,structural engineering; safety
deepseek-chat,OWF-REG-2023-001,Offshore,31,26,Environmental,All projects must conduct a full Environmental Impact Assessment (EIA) prior to construction,All offshore wind projects in US federal waters,,,Bureau of Ocean Energy Management (BOEM),environmental; permitting
deepseek-chat,OWF-REG-2023-001,Offshore,31,26,Technical,Turbine foundations must withstand 1-in-50-year extreme wave conditions,Fixed-bottom offshore wind turbines in North Atlantic,50,year return period,IEC 61400-3,structural engineering; safety
deepseek-chat,OWF-REG-2023-001,Offshore,31,26,Safety,Minimum clearance of 22 meters between lowest blade tip and mean high water spring tide,All offshore wind turbines,22,meters,International Maritime Organization,navigation safety; turbine design
deepseek-chat,30 CFR Part 585,Offshore,33,26,Environmental,Lessees must conduct baseline environmental monitoring before construction,U.S. Outer Continental Shelf,,,30 CFR § 585.601,Environmental impact assessment
deepseek-chat,30 CFR Part 585,Offshore,33,26,Technical,Wind turbine foundations must withstand a 100-year storm event,All offshore structures,100,years,BOEM Engineering Guidelines,Structural safety
deepseek-chat,OWF-REG-2023-001,Offshore,42,26,Environmental,All offshore wind projects must conduct a full environmental impact assessment prior to construction,All offshore wind developments in federal waters,,,Bureau of Ocean Energy Management (BOEM),environmental; permitting
deepseek-chat,OWF-REG-2023-001,Offshore,42,26,Technical,Wind turbine foundations must withstand 100-year storm events,Fixed-bottom offshore wind turbines,100,year return period,International Electrotechnical Commission (IEC) 61400-3,structural engineering; safety
deepseek-chat,EWEA-OG-2015,Offshore,46,26,Environmental,All projects must conduct a full Environmental Impact Assessment (EIA) prior to construction,All offshore wind projects in EU waters,,,EU Directive 2014/52/EU,environmental; permitting
deepseek-chat,EWEA-OG-2015,Offshore,46,26,Technical,"Substation foundations must withstand a 1,000-year return period storm event",Offshore electrical substations in North Sea,1000,year return period,DNV-ST-0145,structural engineering; safety
deepseek-chat,OWF-NS-2023-001,Offshore,49,26,Environmental,All turbines must maintain a minimum clearance of 1 km from identified marine protected areas.,North Sea offshore wind projects,1,km,North Sea Offshore Wind Regulatory Authority (NSOWRA),environmental; spatial
deepseek-chat,OWF-NS-2023-001,Offshore,49,26,Technical,Substation foundations must comply with ISO 19902 for fixed steel offshore structures.,Offshore wind substations,,,International Organization for Standardization (ISO),technical; safety
