model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains
deepseek-chat,NS-OWF-2023-0042,Offshore,1,46,Environmental,All turbine foundations must maintain a minimum clearance of 25 meters from the seabed to allow for marine life passage,North Sea Exclusive Economic Zone,25,meters,OSPAR Convention Annex VII,environmental; structural design
deepseek-chat,NS-OWF-2023-0042,Offshore,1,46,Technical,Substation platforms shall comply with IEC 61400-3 standards for offshore wind turbine structures,All offshore installations,,,International Electrotechnical Commission,electrical systems; safety
deepseek-chat,NSOWDF-2023-UK,Offshore,4,46,Environmental,All turbine foundations must undergo marine mammal impact assessment prior to installation,UK territorial waters,,,Marine Management Organisation,environmental; safety
deepseek-chat,NSOWDF-2023-UK,Offshore,4,46,Technical,Substation platforms must withstand wave heights with 100-year return periods,North Sea installations,16.2,meters,ISO 19901-1:2015,technical; safety
deepseek-chat,NSOWDF-2023-UK,Offshore,4,46,Spatial,Minimum 1km spacing between turbine rows in prevailing wind direction,All wind farms >100MW capacity,1,kilometers,RenewableUK Offshore Wind Standards,technical; efficiency
deepseek-chat,OWED-2023-001,Offshore,5,46,Environmental,All offshore wind turbines must maintain a minimum clearance of 1 km from migratory bird pathways.,North Sea and Baltic Sea regions,1,km,EU Directive 2023/OWED,"Wildlife protection, avian migration"
deepseek-chat,OWED-2023-001,Offshore,5,46,Technical,Substation foundations must comply with ISO 19901-4 for geotechnical design.,Global offshore wind projects,,,ISO 19901-4,"Structural engineering, grid infrastructure"
deepseek-chat,OWED-2023-001,Offshore,5,46,Safety,Emergency shutdown systems must activate within 2 seconds of fault detection.,All floating offshore wind turbines,2,seconds,IEC 61400-3-2,"Operational safety, grid stability"
deepseek-chat,,,19,46,,,,,,,
deepseek-chat,BOEM-2023-001,Offshore,23,46,Technical,Offshore wind turbines must maintain a minimum clearance of 22 meters above Mean High Water (MHW).,U.S. federal waters,22,meters,Bureau of Ocean Energy Management (BOEM),Safety; Navigational
deepseek-chat,BOEM-2023-001,Offshore,23,46,Technical,All foundations must comply with ISO 19902 standards for offshore structures.,Offshore wind turbine foundations,,,ISO 19902,Structural integrity; Safety
deepseek-chat,EWF-2023-001,Offshore,24,46,Environmental,All offshore wind farms must conduct a full environmental impact assessment (EIA) prior to construction.,All offshore wind projects in federal waters,,,Bureau of Ocean Energy Management (BOEM),Environmental; Permitting
deepseek-chat,EWF-2023-001,Offshore,24,46,Technical,Turbine foundations must withstand a 1-in-50-year extreme wave event.,Fixed-bottom offshore wind turbines in the North Atlantic,50,years,ISO 19901-1,Structural Engineering; Safety
