model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains
deepseek-chat,OWEDG-NS-2023,Offshore,6,22,Environmental,Wind turbines must maintain a minimum distance of 1 km from identified marine protected areas.,North Sea offshore wind projects,1,km,Marine Spatial Planning Directive (EU) 2021/123,environmental; spatial
deepseek-chat,OWEDG-NS-2023,Offshore,6,22,Technical,All offshore wind turbine foundations must comply with ISO 19901-4 for structural integrity.,Offshore wind turbine foundations,,,International Organization for Standardization (ISO),technical; safety
deepseek-chat,OWEDG-NS-2023,Offshore,6,22,Safety,Helicopter landing zones on offshore platforms must have a minimum diameter of 25 meters.,Offshore wind farm support structures,25,meters,International Civil Aviation Organization (ICAO) Annex 14,safety; aviation
deepseek-chat,OWED-2023-001,Offshore,12,22,Environmental,Wind turbines must maintain a minimum clearance of 500 meters from marine protected areas.,All offshore wind projects in U.S. federal waters,500,meters,Bureau of Ocean Energy Management (BOEM),environmental; spatial
deepseek-chat,OWED-2023-001,Offshore,12,22,Technical,Turbine foundations must comply with ISO 19902 for fixed steel offshore structures.,Offshore wind turbine foundations,,,International Organization for Standardization (ISO),technical; safety
deepseek-chat,30 CFR Part 585,Offshore,15,22,Environmental,Developers must conduct an Environmental Impact Assessment (EIA) before construction begins.,U.S. federal waters,,,BOEM 30 CFR § 585.627,Environmental; Permitting
deepseek-chat,30 CFR Part 585,Offshore,15,22,Technical,Wind turbine foundations must withstand a 1-in-100-year extreme wave event.,Offshore structures in the Atlantic OCS,100,years (return period),BOEM Structural Standards,Engineering; Safety
deepseek-chat,30 CFR Part 585,Offshore,15,22,Safety,All personnel working on offshore wind installations must complete GWO-certified safety training.,Global offshore wind operations,,,Global Wind Organisation (GWO) Standard,Workforce Safety; Operations
deepseek-chat,NS-OWF-2023-001,Offshore,28,22,Environmental,Wind turbines must maintain a minimum distance of 1 km from marine protected areas.,North Sea offshore wind projects,1,km,North Sea Offshore Wind Authority (NSOWA),Environmental protection; Spatial planning
deepseek-chat,NS-OWF-2023-001,Offshore,28,22,Technical,Turbine foundations must comply with ISO 19901-5 for structural integrity.,All offshore wind turbines,,,International Organization for Standardization (ISO),Structural engineering; Safety
deepseek-chat,OWED-2023-001,Offshore,29,22,Environmental,Turbines must maintain a minimum distance of 1 km from known marine mammal migration routes.,North Atlantic offshore wind zones,1,km,Marine Wildlife Protection Act (MWPA),"Wildlife conservation, project siting"
deepseek-chat,OWED-2023-001,Offshore,29,22,Technical,All offshore wind structures must comply with ISO 19901-5 for structural integrity under cyclic loading.,Global offshore wind projects,,,International Organization for Standardization (ISO),"Structural engineering, safety"
deepseek-chat,OWF-REG-2023,Offshore,45,22,Environmental,All turbine foundations must undergo environmental impact assessment for marine habitats,All offshore wind projects in North Sea,,,OSPAR Convention,environmental; construction
deepseek-chat,OWF-REG-2023,Offshore,45,22,Technical,Substation platforms must withstand wave heights with 100-year return period,Offshore installations in US waters,16.5,meters,BOEM 2022 Technical Requirements,safety; engineering
deepseek-chat,OWF-REG-2023,Offshore,45,22,Safety,All personnel transfer vessels must comply with IMO MODU Code,Global offshore operations,,,International Maritime Organization,operations; safety
deepseek-chat,EWEA-2023-OSTD,Offshore,47,22,Environmental,All projects must conduct a full Environmental Impact Assessment (EIA) prior to construction,All offshore wind developments in EU waters,,,EU Directive 2014/52/EU,environmental; permitting
deepseek-chat,EWEA-2023-OSTD,Offshore,47,22,Technical,"Substation foundations shall withstand a 1,000-year return period wave event",Offshore electrical substations in North Sea,1000,year return period,DNV-ST-0145,structural engineering; safety
deepseek-chat,EWEA-2023-OSTD,Offshore,47,22,Safety,Minimum clearance of 22 meters between lowest blade tip and highest astronomical tide,All offshore wind turbines in UK waters,22,meters,UK Marine and Coastal Access Act 2009,navigation safety; turbine design
deepseek-chat,EWF-2023-001,Offshore,48,22,Environmental,All offshore wind turbines must maintain a minimum clearance of 500 meters from marine protected areas.,European Union waters,500,meters,EU Marine Spatial Planning Directive 2021,environmental; spatial
deepseek-chat,EWF-2023-001,Offshore,48,22,Technical,Wind turbine foundations must comply with ISO 19901-4 for offshore structures.,Global offshore wind projects,,,ISO 19901-4,technical; safety
deepseek-chat,NS-OWF-2023-0042,Offshore,53,22,Spatial,All turbines must maintain a minimum spacing of 1.5 times the rotor diameter between adjacent units,North Sea Exclusive Economic Zone,1.5,rotor diameters,North Sea Wind Power Consortium,technical; safety
