model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains
gemini-2.5-flash,Page 7,Offshore,8,37,Environmental,"Obtain a Clean Air Act (CAA) permit under Section 328 of the CAA for the construction and operation of an offshore windfarm, including export cables, on the Outer Continental Shelf (OCS).","Construction and operation of offshore windfarm on the OCS, including export cables.",,,Clean Air Act (CAA) Section 328,air quality; environmental permitting; offshore construction; offshore operation
gemini-2.5-flash,Page 7,Offshore,8,37,Environmental,Obtain a Title V operating permit.,Operation of offshore windfarm.,,,"310 CMR 7.00, Appendix C",air quality; environmental permitting; offshore operation
gemini-2.5-flash,Page 7,Offshore,8,37,Environmental,Permit must contain all applicable requirements under 40 C.F.R. part 55.,Offshore windfarm permitting.,,,40 C.F.R. part 55,environmental permitting; regulatory compliance
gemini-2.5-flash,8,Offshore,10,37,Jurisdictional,Construction and operations plans from wind energy developers must be submitted to and reviewed by the Bureau of Ocean Energy Management (BOEM) for approval or disapproval.,Offshore wind energy projects,,,Bureau of Ocean Energy Management (BOEM),permitting; project development; regulatory compliance
gemini-2.5-flash,Section C,Offshore,15,37,Environmental,"The OCS permit applicant then follows the procedural requirements to obtain a federal permit as outlined in 40 C.F.R. part 124. The applicant submits an air permit application that provides the information to show that it will comply with all applicable federal requirements, including those requirements found in 40 C.F.R. part 55 (which, because of the consistency update, include certain state and local requirements incorporated by reference into federal law), and any other federal standard that may apply to the source.",OCS permit applicants for offshore wind farms; air permit application process; construction and operation phase,,,"40 C.F.R. part 124, 40 C.F.R. part 55, 310 CMR 4.00, 310 CMR 6.00, 310 CMR 7.00, 310 CMR 8.00",air quality control; permitting; environmental compliance
gemini-2.5-flash,Section C,Offshore,15,37,Jurisdictional,The pollutant-emitting activities within the WDA are part of a single plan to construct and operate an offshore windfarm and can be viewed as a single facility that meets the definition of an OCS source in § 55.2.,Wind Development Area (WDA) facility; offshore windfarm,,,40 C.F.R. § 55.2,regulatory classification; permitting; offshore development
gemini-2.5-flash,11Superscript 11.,Offshore,25,37,Environmental,permit that meets the CAA requirements,Offshore wind farm construction and permitting,,,CAA (Clean Air Act),environmental compliance; permitting
gemini-2.5-flash,23,Offshore,33,37,Environmental,The emission units on the service fleet vessel are still subject to the permit’s NNSR offset requirements once the service fleet vessel is no longer meeting the criteria for an OCS source.,Emission units on service fleet vessels,,,EPA (implied by context and 'permit’s'),Air quality; Environmental regulation; Permitting
gemini-2.5-flash,23,Offshore,33,37,Jurisdictional,"In the case of a safety issue, engine failure, or a storm at sea that requires a vessel to temporarily attach itself to the seabed, the vessel will not be considered an OCS source because the vessel during this time is not considered to be erected on the seabed for the purposes of exploring, developing, or producing resources therefrom.","Vessels temporarily attached to the seabed due to safety issue, engine failure, or storm at sea",,,EPA (implied by context),Jurisdictional boundaries; Vessel operations; Regulatory applicability
gemini-2.5-flash,24,Offshore,34,37,Jurisdictional,"A construction and operation plan that allows for the construction and operation of WTGs and ESPs, and equipment on those platforms, must be submitted to and approved by BOEM to demonstrate the platforms are authorized under the OCSLA (43 U.S.C. § 1331 et seq.).",Construction and operation of WTGs and ESPs on the Outer Continental Shelf (OCS),,,BOEM; OCSLA (43 U.S.C. § 1331 et seq.),permitting; regulatory compliance; offshore development
gemini-2.5-flash,16-26,Offshore,37,37,Environmental,Engines on a vessel are considered stationary sources and not nonroad engines when the engines are operating while the vessel meets the definition of an OCS source.,"Vessels operating while meeting the definition of an OCS source (e.g., for offshore wind projects like Vineyard Wind OCS Project)",,,EPA determination,environmental regulation; air emissions; source classification; vessel operations
gemini-2.5-flash,29,Offshore,59,37,Environmental,modeling for sources subject to a comprehensive plan approval,construction phase of the OECLA; sources subject to a comprehensive plan approval,,,310 CMR 7.02,environmental impact assessment; air quality; permitting
gemini-2.5-flash,"Sections a, b, c",Offshore,60,37,Environmental,emissions must not impact any area where the applicable increment is known to be violated.,temporary source (construction emissions for WDA facility and OECLA),,,40 C.F.R. § 52.21(i)(3),air quality; environmental impact assessment; permitting
gemini-2.5-flash,"Sections a, b, c",Offshore,60,37,Environmental,the emissions must not impact any Class I area.,temporary source (construction emissions for WDA facility and OECLA),,,40 C.F.R. § 52.21(i)(3),air quality; environmental impact assessment; permitting; protected areas
gemini-2.5-flash,39-40,Offshore,61,37,Environmental,A Guideline specifies a two-tier screening approach for long-range transport assessments related to air quality impacts from construction emissions at Class I areas.,Air quality impacts related to construction emissions for the WDA facility and OECLA at Class I areas; long-range transport assessments.,,,The Guideline,environmental impact assessment; air quality modeling; construction emissions
gemini-2.5-flash,31Superscript 41,Offshore,66,37,Environmental,"Ambient air impacts for pollutants emitted from construction of the WDA facility must be below significance levels at distances relevant to Class I areas, as established by Class I area Significance Impact Levels (SILs).",Construction period impacts from the WDA facility at Class I areas.,,,Class I area Significance Impact Levels (SILs),air quality; environmental impact assessment; construction phase
gemini-2.5-flash,Section d,Offshore,77,37,Environmental,"Assess air quality impacts and impairment to visibility, soils, and vegetation due to operational period emissions of the WDA facility and general commercial, residential, industrial and other growth associated with the operational period of the WDA facility.",Operational period of the WDA facility (Vineyard Wind offshore project),,,40 C.F.R. 52.21(o),environmental impact assessment; air quality; visibility; soil protection; vegetation protection
gemini-2.5-flash,40,Offshore,92,37,Environmental,defined vessel categories to meet 40 C.F.R. part 94 Tier 2 standards.,Vessels operating under the jurisdiction of the CA SIP (California State Implementation Plan),,,CA SIP; 40 C.F.R. part 94,environmental protection; air quality; vessel operations; technical standards
gemini-2.5-flash,41,Offshore,96,37,Safety,the use of fuels with a flashpoint lower than 60°C is not allowed.,Vessels and equipment used in offshore wind farm construction and operation,60.0,°C,International Convention on the Safety of Life at Sea,maritime safety; fuel management; fire safety
gemini-2.5-flash,Section XIII,Offshore,116,37,Jurisdictional,"Each federal agency must work to ensure that public documents, notices, and hearings relating to human health or the environment are concise, understandable, and readily accessible to the public.",Federal agencies involved in environmental permitting,,,Section 5-5(c) of EO 12898 (Public Participation and Access to Information),public participation; environmental justice; permitting process
gemini-2.5-flash,Section XIII,Offshore,116,37,Environmental,Any facility with the potential to emit 50 tons per year of NOx is required to have a Title V operating permit.,Facilities during operational phase with NOx emissions potential over 50 tons per year,50.0,tons per year,"310 C.M.R. 7.00, Appendix C, section (2)(a)",air quality; emissions control; permitting
gemini-2.5-flash,56,Offshore,117,37,Jurisdictional,Government-to-government consultation must be offered to each of the tribes.,Projects requiring federal action impacting tribal interests,,,"EPA’s August 10, 2018 letter",tribal consultation; environmental permitting; cultural resource management
