model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains
gemini-2.5-flash,Page 1-4,Offshore,17,29,Jurisdictional,"US Wind will continue to provide notifications as required (i.e. to BOEM, NMFS, USCG, VCAPES) during construction and operation of the MET tower, and prior to decommissioning.","MET tower construction, operation, and prior to decommissioning",,,"BOEM, NMFS, USCG, VCAPES (as implied regulatory authorities)",regulatory compliance; project management; decommissioning
gemini-2.5-flash,,Offshore,21,29,Safety,"Both the mast and the platform deck will be equipped with the proper safety lighting, markings and signal equipment per Federal Aviation Administration (FAA) and United States Coast Guard (USCG) Private Aids to Navigation (PATON) requirements.",MET tower mast and platform deck,,,Federal Aviation Administration (FAA) and United States Coast Guard (USCG) Private Aids to Navigation (PATON),navigational safety; aviation safety; structural marking; electrical systems
gemini-2.5-flash,Page 2-10,Offshore,25,29,Safety,Risk of allisions with the MET tower would be further reduced by USCG-required marking and lighting.,MET tower in the OCS (Outer Continental Shelf),,,USCG (United States Coast Guard),navigational safety; maritime operations
gemini-2.5-flash,Page 3-21,Offshore,36,29,Environmental,"The Project will implement best practices and comply with all applicable regulations to eliminate or minimize the potential for adverse environmental impacts during MET tower construction, operation, and decommissioning.","MET tower construction, operation, and decommissioning activities for the Maryland Offshore Wind Project.",,,585.610(a)(8),environmental impact assessment; environmental protection; mitigation measures
gemini-2.5-flash,Page 3-32,Offshore,52,29,Environmental,"Mitigation primarily consists of avoiding sensitive habitat types, such as hard bottom and live bottom habitats.",Maryland Offshore Wind Project - Site Assessment Plan area,,,585.610(a)(8),environmental impact assessment; habitat protection; benthic ecology; mitigation
gemini-2.5-flash,Page 3-46,Offshore,62,29,Environmental,BOEM is required to confer with NMFS on any action which is likely to jeopardize the continued existence of the proposed species or result in the destruction or adverse modification of proposed critical habitat.,"Offshore wind farm development actions (e.g., in the MD WEA) that may affect proposed endangered or threatened species (e.g., Atlantic sturgeon) or their proposed critical habitat.",,,"NMFS (National Marine Fisheries Service), BOEM (Bureau of Ocean Energy Management)",environmental impact assessment; species protection; habitat protection; regulatory compliance
gemini-2.5-flash,3.5.1.3,Offshore,67,29,Environmental,Federal agencies to consult on activities that may adversely affect EFH designated in fishery management plans.,Activities within the Maryland WEA that may adversely affect Essential Fish Habitat (EFH),,,Magnuson-Stevens Fishery Conservation and Management Act,environmental impact assessment; fisheries protection; regulatory compliance
gemini-2.5-flash,Page 3-44,Offshore,72,29,Environmental,Vessels are expected to comply with USCG requirements relating to prevention and control of oil spills.,"Vessels during construction, operation, and decommissioning activities, specifically during refueling.",,,USCG,environmental protection; oil spill prevention; maritime safety
gemini-2.5-flash,Page 3-44,Offshore,72,29,Environmental,The discharge or disposal of solid debris into offshore waters from OCS structures and vessels is prohibited.,"Offshore waters, OCS structures, and vessels during normal operations.",,,BOEM and the USCG,environmental protection; waste management; marine debris
gemini-2.5-flash,3.6.2 Potential Impacts,Offshore,92,29,Environmental,PSOs and Passive Acoustic Monitoring (PAM) was required to mitigate impacts to marine protected species.,During the 2015 G&G survey aboard the HRG vessel and geotechnical survey vessel,,,,environmental protection; marine mammal protection; sea turtle protection; survey activities
gemini-2.5-flash,Page 3-56,Offshore,95,29,Environmental,Implementation of exclusion zones of 7 km for 160 dB sound levels and 1 km for 180 dB sound levels during pile driving to mitigate potential adverse impacts of noise on marine mammals.,Pile driving activities for offshore wind projects,7.0,km,"BOEM (EA, 2012)",environmental impact assessment; marine mammal protection; noise mitigation
