model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains
deepseek-chat,OWF-REG-2023,Offshore,23,10,Environmental,All wind turbine foundations must incorporate marine growth-friendly surfaces,All fixed-bottom offshore wind turbines in US waters,,,Bureau of Ocean Energy Management (BOEM),environmental; technical
deepseek-chat,OWF-REG-2023,Offshore,23,10,Technical,Substation platforms must withstand wave heights with a 100-year return period,Offshore substations in North Sea projects,16.5,meters,DNV-ST-0145,technical; safety
deepseek-chat,OWED-2023-001,Offshore,35,10,Environmental,Wind turbines must maintain a minimum clearance of 500 meters from marine protected areas.,European Union waters,500,meters,EU Marine Spatial Planning Directive 2021,environmental; spatial
deepseek-chat,OWED-2023-001,Offshore,35,10,Technical,Offshore wind turbine foundations must comply with ISO 19902 for structural integrity.,Global,,,ISO 19902,technical; safety
deepseek-chat,OWF-2023-001,Offshore,51,10,Environmental,All projects must conduct a full environmental impact assessment prior to construction,All offshore wind developments in US waters,,,Bureau of Ocean Energy Management (BOEM),environmental; permitting
deepseek-chat,OWF-2023-001,Offshore,51,10,Technical,Wind turbine foundations must withstand 1-in-50-year extreme wave conditions,Fixed-bottom offshore wind turbines in North Sea,50,year return period,ISO 19901-1,structural engineering; safety
deepseek-chat,NSW-REG-2023-001,Offshore,65,10,Environmental,All wind turbines must maintain a minimum distance of 1 km from designated marine protected areas.,North Sea offshore wind projects,1,km,North Sea Offshore Wind Regulation Authority (NSOWRA),environmental; spatial
deepseek-chat,NSW-REG-2023-001,Offshore,65,10,Technical,Offshore wind turbine foundations must comply with ISO 19901-4 for structural integrity.,All offshore wind projects,,,International Organization for Standardization (ISO),technical; safety
deepseek-chat,NSW-REG-2023-001,Offshore,65,10,Safety,Helicopter landing zones on offshore platforms must have a minimum clearance radius of 30 meters.,Offshore wind farm operational platforms,30,meters,International Civil Aviation Organization (ICAO),safety; aviation
deepseek-chat,OWF-REG-2023,Offshore,74,10,Environmental,All wind turbine foundations must undergo environmental impact assessment prior to installation,All offshore wind projects in US waters,,,Bureau of Ocean Energy Management (BOEM),environmental; construction
deepseek-chat,OWF-REG-2023,Offshore,74,10,Technical,Turbine towers must withstand 1-minute sustained winds of 70 m/s,All offshore wind turbines in North Sea,70,m/s,International Electrotechnical Commission (IEC) 61400-3,structural engineering; safety
deepseek-chat,OWF-REG-2023,Offshore,74,10,Spatial,Minimum 1 nautical mile separation between turbines,Offshore wind farms in UK waters,1,nautical miles,The Crown Estate UK,layout planning; safety
deepseek-chat,EWEA-2023-001,Offshore,97,10,Environmental,All offshore wind projects must conduct a full Environmental Impact Assessment (EIA) prior to construction,All North Sea projects,,,OSPAR Convention Annex IV,environmental; permitting
deepseek-chat,EWEA-2023-001,Offshore,97,10,Technical,"Substation foundations must withstand a 1,000-year return period wave event",Offshore electrical infrastructure,1000,year return period,IEC 61400-3,structural engineering; safety
