model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains
claude-3-haiku-20240307,,Offshore,10,40,Safety,"All LOA Holder's vessels, regardless of size, must immediately reduce speed to 10 kn or less for at least 24 hours when a North Atlantic right whale is sighted at any distance by any project-related personnel or acoustically detected by any project-related PAM system. Each subsequent observation or acoustic detection in the Project area shall trigger an additional 24-hour period.",Project area,10,knots,,"Environmental, Safety"
claude-3-haiku-20240307,,Offshore,10,40,Safety,"If a North Atlantic right whale is reported via any of the monitoring systems (refer back to paragraph (b)(4) of this section) within 10 kilometers (km; 6.2 miles (mi)) of a transiting vessel(s), that vessel must operate at 10 knots (kn; 11.5 miles per hour (mph)) or less for 24 hours following the reported detection.",Transiting vessels,10,knots,,"Environmental, Safety"
claude-3-haiku-20240307,,Offshore,10,40,Safety,"LOA Holder's vessels, regardless of size, must immediately reduce speed to 10 kn or less when any large whale (other than a North Atlantic right whale) is observed within 500 meters (m; 1,640 feet (ft)) of an underway vessel.",Underway vessels,10,knots,,"Environmental, Safety"
claude-3-haiku-20240307,,Offshore,10,40,Safety,"If LOA Holder's vessel(s) are traveling at speeds greater than 10 kn ( *i.e.,* no speed restrictions are enacted) in a transit corridor from a port to the Lease Area, in addition to the required dedicated visual observer, LOA Holder must monitor the transit corridor in real-time with PAM prior to and during transits. If a North Atlantic right whale is detected via visual observation or PAM within or approaching the transit corridor, all crew transfer vessels must travel at 10 kn or less for 24 hours following the detection. Each subsequent detection shall trigger a 24-hour reset. A slowdown in the transit corridor expires when there has been no further visual or acoustic detection in the transit corridor in the past 24 hours.",Transit corridor from port to lease area,10,knots,,"Environmental, Safety"
claude-3-haiku-20240307,,Offshore,10,40,Safety,LOA Holder's vessels must maintain a minimum separation distance of 500 m from North Atlantic,Vessels,500,meters,,"Environmental, Safety"
claude-3-haiku-20240307,50 CFR Part 217 Subpart AA,Offshore,14,40,Safety,Soft-start must occur at the beginning of impact driving and at any time following a cessation of impact pile driving of 30 minutes or longer,Impact pile driving,,,50 CFR 217.264(c)(6),Safety
claude-3-haiku-20240307,50 CFR Part 217 Subpart AA,Offshore,14,40,Safety,"LOA Holder must establish clearance and shutdown zones, which must be measured using the radial distance around the pile being driven. If a marine mammal is detected within or about to enter the applicable clearance zones, prior to the beginning of soft-start procedures, impact pile driving must be delayed until the animal has been visually observed exiting the clearance zone or until a specific time period has elapsed with no further sightings. The specific time periods are 15 minutes for small odontocetes and pinnipeds, and 30 minutes for all other species",Impact pile driving,,,50 CFR 217.264(c)(7),Safety; Environmental
claude-3-haiku-20240307,50 CFR Part 217 Subpart AA,Offshore,14,40,Safety,"For North Atlantic right whales, any visual observation or acoustic detection must trigger a delay to the commencement of pile driving. The clearance zone may only be declared clear if no North Atlantic right whale acoustic or visual detections have occurred within the clearance zone during the 60-minute monitoring period",Impact pile driving,,,50 CFR 217.264(c)(8),Safety; Environmental
claude-3-haiku-20240307,50 CFR Part 217 Subpart AA,Offshore,14,40,Technical,"LOA Holder must deploy at least two functional noise abatement systems that reduce noise levels to the modeled harassment isopleths, assuming 10-dB attenuation, during all impact pile driving. A single bubble curtain must not be used. Any bubble curtain(s) must distribute air bubbles using an air flow rate of at least 0.5 m^3 /(minute*m). The bubble curtain(s) must surround 100 percent of the piling perimeter throughout the full depth of the water column. In the unforeseen event of a single compressor malfunction, the offshore personnel operating the bubble curtain(s) must adjust the air supply and operating pressure such that the maximum possible sound attenuation performance of the bubble curtain(s) is achieved",Impact pile driving,,,50 CFR 217.264(c)(9),Technical; Environmental
claude-3-haiku-20240307,,Offshore,15,40,Technical,"The lowest bubble ring must be in contact with the seafloor for the full circumference of the ring, and the weights attached to the bottom ring must ensure 100-percent seafloor contact.",Bubble curtain systems,100,percent,Paragraph (c)(9)(iii),Environmental; Safety
