model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains
deepseek-chat,OWED-2023-001,Offshore,19,1,Environmental,All projects must conduct a full environmental impact assessment prior to construction,All offshore wind projects in federal waters,,,Bureau of Ocean Energy Management (BOEM),environmental; permitting
deepseek-chat,OWED-2023-001,Offshore,19,1,Technical,Wind turbine foundations must be designed to withstand a 100-year storm event,All fixed-bottom offshore wind turbines,100,years,International Electrotechnical Commission (IEC) 61400-3,structural engineering; safety
deepseek-chat,OWED-2023-001,Offshore,19,1,Spatial,Turbines must maintain a minimum spacing of 5 times the rotor diameter between adjacent units,Wind farm array layout,5,rotor diameters,American Clean Power Association Guidelines,energy production; wake effects
deepseek-chat,30 CFR Part 585,Offshore,20,1,Environmental,Lessees must conduct baseline environmental studies to assess potential impacts on marine ecosystems.,U.S. Outer Continental Shelf,,,BOEM 30 CFR § 585.601,Environmental impact assessment; Marine biology
deepseek-chat,30 CFR Part 585,Offshore,20,1,Technical,Wind turbine foundations must withstand a 100-year return period storm event.,Offshore wind structures in U.S. waters,100,years,BOEM Structural Standards,Structural engineering; Safety
deepseek-chat,30 CFR Part 585,Offshore,20,1,Spatial,No construction within 1 nautical mile of designated shipping lanes.,U.S. offshore wind lease areas,1,nautical mile,BOEM 30 CFR § 585.625,Navigation safety; Maritime traffic
deepseek-chat,NSOW-REG-2023-0042,Offshore,27,1,Environmental,All turbine foundations must maintain a minimum clearance of 500m from identified coral habitats,North Sea Exclusive Economic Zones,500,meters,OSPAR Convention Annex V,environmental; siting
deepseek-chat,NSOW-REG-2023-0042,Offshore,27,1,Technical,Substation platforms shall be designed to withstand 1-in-10000-year wave conditions,All offshore installations in Dogger Bank area,10000,year return period,IEC 61400-3-1,structural engineering; safety
deepseek-chat,NSOW-REG-2023-0042,Offshore,27,1,Safety,All personnel transfer vessels must carry Class B automatic identification systems,UK territorial waters,,,Maritime and Coastguard Agency MGN 543,marine operations; personnel safety
deepseek-chat,BOEM 2021 / IEC 61400-3,Offshore,33,1,Safety,Offshore wind turbines must maintain a minimum clearance of 1 nautical mile from shipping lanes.,U.S. offshore wind projects,1,nautical mile,BOEM 2021,"Maritime navigation, safety"
deepseek-chat,BOEM 2021 / IEC 61400-3,Offshore,33,1,Technical,Offshore wind turbine foundations must be designed to withstand 50-year extreme wave loads.,Global offshore wind projects,50,years,IEC 61400-3,"Structural engineering, safety"
deepseek-chat,NS-OWF-2023-001,Offshore,38,1,Environmental,All wind farm developments must conduct a full Environmental Impact Assessment prior to construction,North Sea Exclusive Economic Zones,,,OSPAR Convention Annex IV,environmental; permitting
deepseek-chat,NS-OWF-2023-001,Offshore,38,1,Technical,Turbine foundations must withstand 1-in-50-year extreme wave conditions,All offshore structures,50,year return period,IEC 61400-3,structural engineering; safety
deepseek-chat,NS-OWF-2023-001,Offshore,38,1,Safety,Minimum clearance of 22 meters between lowest blade tip and highest astronomical tide,Turbine siting,22,meters,DNV-ST-0145,navigation safety; turbine design
deepseek-chat,BOEM-2023-005,Offshore,43,1,Technical,Offshore wind turbines must maintain a minimum clearance of 22 meters above Mean High Water (MHW).,U.S. federal waters,22,meters,BOEM,Safety; Navigation
deepseek-chat,BOEM-2023-005,Offshore,43,1,Technical,All foundations must comply with ISO 19902 for fixed steel offshore structures.,Offshore wind turbine foundations,,,ISO 19902,Structural Engineering; Safety
deepseek-chat,NOW-2023-001,Offshore,46,1,Environmental,All projects must conduct a full Environmental Impact Assessment (EIA) prior to construction,U.S. federal waters,,,Bureau of Ocean Energy Management (BOEM),Environmental; Permitting
deepseek-chat,NOW-2023-001,Offshore,46,1,Technical,Wind turbine foundations must withstand 1-in-100-year extreme wave conditions,All fixed-bottom offshore turbines,,,International Electrotechnical Commission (IEC) 61400-3,Structural engineering; Safety
deepseek-chat,NOW-2023-001,Offshore,46,1,Spatial,Minimum 1 nautical mile separation between turbines,Commercial wind energy areas,1,nautical mile,BOEM 30 CFR Part 585,Navigation safety; Turbine efficiency
deepseek-chat,NS-OWF-2023-REG,Offshore,48,1,Environmental,All wind turbine foundations must maintain a minimum clearance of 15 meters from the seabed to allow for marine life passage,North Sea development zone,15,meters,North Sea Marine Protection Authority,environmental; structural design
deepseek-chat,NS-OWF-2023-REG,Offshore,48,1,Technical,Substation platforms must comply with ISO 19901-4 for structural design requirements,All offshore installations,,,International Organization for Standardization,technical; safety
deepseek-chat,NS-OWF-2023-REG,Offshore,48,1,Safety,Helicopter landing areas on offshore platforms must maintain a minimum diameter of 25 meters,All manned offshore installations,25,meters,International Civil Aviation Organization,safety; operations
deepseek-chat,OWF-2023-001,Offshore,60,1,Environmental,All projects must conduct a full Environmental Impact Assessment (EIA) prior to construction,All offshore wind projects in federal waters,,,Bureau of Ocean Energy Management (BOEM),environmental; permitting
deepseek-chat,OWF-2023-001,Offshore,60,1,Technical,Turbine foundations must withstand 1-in-50-year extreme wave conditions,Fixed-bottom turbines in North Atlantic waters,50,years,ISO 19902:2022,structural engineering; safety
deepseek-chat,NSOW-2023-0042,Offshore,62,1,Environmental,All turbine foundations must maintain a minimum clearance of 500m from identified coral habitats,North Sea Exclusive Economic Zones,500,meters,OSPAR Convention Annex V,environmental; siting
deepseek-chat,NSOW-2023-0042,Offshore,62,1,Technical,Substation platforms shall comply with IEC 61400-3 design requirements,All offshore installations,,,International Electrotechnical Commission,electrical systems; safety
deepseek-chat,30 CFR Part 585,Offshore,74,1,Environmental,Projects must conduct an Environmental Impact Assessment (EIA) before construction begins.,U.S. Outer Continental Shelf (OCS),,,BOEM 30 CFR § 585.627,Environmental; Permitting
deepseek-chat,30 CFR Part 585,Offshore,74,1,Technical,Wind turbine foundations must withstand a 1-in-50-year extreme wave event.,All offshore wind structures in U.S. waters,50,years,BOEM Structural Standards,Engineering; Safety
deepseek-chat,30 CFR Part 585,Offshore,74,1,Safety,All personnel must be equipped with Personal Flotation Devices (PFDs) when working on deck.,Offshore wind construction and maintenance vessels,,,OSHA 29 CFR § 1915.158,Occupational Safety; Marine Operations
deepseek-chat,OWED-2023-001,Offshore,80,1,Environmental,Wind turbines must maintain a minimum clearance of 500 meters from known marine mammal migration routes.,North Atlantic offshore wind lease areas,500,meters,Bureau of Ocean Energy Management (BOEM),wildlife protection; marine ecology
deepseek-chat,OWED-2023-001,Offshore,80,1,Technical,All offshore wind turbine foundations must comply with ISO 19902 standards for fixed steel structures.,Global offshore wind projects,,,International Organization for Standardization (ISO),structural engineering; safety
deepseek-chat,NSOW-2023-0042,Offshore,83,1,Environmental,All turbine foundations must maintain a minimum clearance of 25 meters from the seabed to allow for marine life passage,North Sea development zone,25,meters,OSPAR Commission Decision 2022/7,environmental; structural
deepseek-chat,NSOW-2023-0042,Offshore,83,1,Technical,Wind turbines must comply with IEC 61400-3 design requirements for offshore wind turbines,All offshore installations,,,International Electrotechnical Commission,technical; safety
deepseek-chat,NSOW-2023-0042,Offshore,83,1,Spatial,Minimum spacing between turbines shall be 5 times the rotor diameter in predominant wind direction,North Sea development zone,5,rotor diameters,North Sea Wind Power Hub Agreement,technical; efficiency
deepseek-chat,30 CFR Part 585,Offshore,84,1,Technical,All electrical systems must comply with IEEE 1547 standard for interconnection,U.S. Outer Continental Shelf,,,30 CFR § 585.705,electrical systems; grid interconnection
deepseek-chat,30 CFR Part 585,Offshore,84,1,Environmental,Construction activities must not result in noise levels exceeding 160 dB re 1 μPa at 1 m for more than 24 cumulative hours per pile,North Atlantic Ocean,160,dB re 1 μPa at 1 m,BOEM Lease Stipulations,marine mammals; noise pollution
deepseek-chat,EWF-2023-001,Offshore,90,1,Environmental,Turbine foundations must avoid coral reefs by a minimum buffer of 500 meters.,All offshore wind projects in designated marine protected zones,500,meters,Marine Environmental Protection Agency (MEPA),Environmental; Spatial
deepseek-chat,EWF-2023-001,Offshore,90,1,Technical,Substation platforms must comply with ISO 19901-5 for structural integrity.,Offshore electrical infrastructure,,,International Organization for Standardization (ISO),Technical; Safety
deepseek-chat,BOEM Order No. 2023-05,Offshore,100,1,Technical,All offshore wind turbines must maintain a minimum clearance of 22 meters above Mean High Water (MHW) to ensure navigational safety.,U.S. offshore wind farms,22,meters,BOEM Order No. 2023-05,safety; technical
deepseek-chat,BOEM Order No. 2023-05,Offshore,100,1,Technical,Foundations must comply with ISO 19901-4 for structural integrity.,Global offshore wind farm foundations,,,ISO 19901-4,technical; structural
deepseek-chat,BOEM Order No. 2023-05,Offshore,100,1,Environmental,Construction noise levels must not exceed 160 dB re 1 µPa at 750 meters from the source to protect marine life.,U.S. offshore wind construction zones,160,dB re 1 µPa,NOAA,environmental; safety
deepseek-chat,OWEDG-2023-NS-001,Offshore,104,1,Environmental,Wind turbines must maintain a minimum distance of 1 km from known marine mammal migration routes.,North Sea offshore wind projects,1,km,"Marine Mammal Protection Act (MMPA), Section 101(a)(5)(D)",wildlife protection; project siting
deepseek-chat,OWEDG-2023-NS-001,Offshore,104,1,Technical,All foundations must comply with ISO 19901-4 for geotechnical and structural design.,Offshore wind turbine foundations,,,International Organization for Standardization (ISO),structural engineering; safety
deepseek-chat,OWEDG-2023-NS-001,Offshore,104,1,Safety,Helicopter landing zones on offshore platforms must have a minimum diameter of 25 meters.,Offshore wind farm service platforms,25,meters,International Civil Aviation Organization (ICAO) Annex 6,aviation safety; emergency response
deepseek-chat,EWEA-2023-OSTD,Offshore,107,1,Environmental,All offshore wind projects must conduct a full Environmental Impact Assessment (EIA) prior to construction,All North Sea projects,,,EU Marine Strategy Framework Directive,environmental; permitting
deepseek-chat,EWEA-2023-OSTD,Offshore,107,1,Technical,Wind turbine foundations must withstand 1-in-50-year extreme wave conditions,All offshore installations,50,year return period,IEC 61400-3,structural engineering; safety
deepseek-chat,EWEA-2023-OSTD,Offshore,107,1,Safety,Minimum clearance of 22 meters between lowest blade tip and highest astronomical tide,All offshore turbines,22,meters,DNV-ST-0145,navigation safety; operations
deepseek-chat,30 CFR Part 585,Offshore,135,1,Environmental,Lessees must conduct baseline environmental studies before construction to assess impacts on marine ecosystems.,U.S. Outer Continental Shelf,,,BOEM 30 CFR § 585.601,Environmental impact; Marine biology
deepseek-chat,30 CFR Part 585,Offshore,135,1,Technical,Wind turbine foundations must withstand a 1-in-50-year extreme wave event.,Offshore structures in the North Atlantic,50,years,ISO 19901-1,Structural engineering; Safety
