model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains
claude-3-haiku-20240307,,Offshore,2,34,Safety,"Prior to conducting activities pursuant to the SAP, the Lessee must hold a briefing to establish responsibilities of each party involved in implementing the requirements specified in Section 1 of these conditions. During this briefing, the parties involved must define the chains of command, discuss communication procedures, provide an overview of monitoring procedures, and review operational procedures.",All activities conducted pursuant to the SAP,,,Section 1.1.1,"Safety, Operations"
claude-3-haiku-20240307,,Offshore,2,34,Safety,"The Lessee must ensure that all vessel operators and crew members, including PSOs, are familiar with and understand, the requirements specified in these conditions.","All vessel operators and crew members, including PSOs",,,Section 1.1.2,"Safety, Operations"
claude-3-haiku-20240307,,Offshore,2,34,Safety,The Lessee must ensure that a copy of these conditions is made available on every project-related vessel.,All project-related vessels,,,Section 1.1.3,"Safety, Operations"
claude-3-haiku-20240307,,Offshore,2,34,Safety,The Lessee must ensure that vessel operators and crews maintain a vigilant watch for marine mammals and sea turtles and slow down or stop their vessel to avoid striking these protected species.,All vessels conducting activities authorized under the SAP,,,Section 1.2.1,"Safety, Environmental"
claude-3-haiku-20240307,,Offshore,2,34,Safety,"The Lessee must ensure that vessel operators comply with 10 knot (18.5 km/hr) or less speed restrictions in the following circumstances: 1) All vessels operating in any Dynamic Management Area (DMA); 2) All vessels 19.8 m (65 ft) in length or greater, traveling and operating within the project area and between the staging area/port and the project area from November 1 through April 30; 3) When mother/calf pairs, pods, or large assemblages of cetaceans are observed near any vessel.",All vessels conducting activities authorized under the SAP,10.0,knots,Section 1.2.2,"Safety, Environmental"
claude-3-haiku-20240307,,Offshore,2,34,Safety,"The Lessee must ensure all vessels maintain a separation distance of 500 meters (1,640 ft) or greater from any sighted North Atlantic right whale.",All vessels conducting activities authorized under the SAP,500.0,meters,Section 1.3.1,"Safety, Environmental"
claude-3-haiku-20240307,,Offshore,6,34,Environmental,The Lessee must ensure all vessels maintain a separation distance of 50 meters (164 ft) or greater from any sighted sea turtle.,Offshore wind farm vessels,50.0,meters,SAP,Environmental
claude-3-haiku-20240307,,Offshore,6,34,Environmental,"The Lessee must ensure that vessel operators, employees, and contractors engaged in activities pursuant to the SAP are briefed on marine trash and debris awareness elimination as described in BSEE NTL No. 2015-G03 (""Marine Trash and Debris Awareness and Elimination"").",Offshore wind farm personnel,,,SAP,Environmental
claude-3-haiku-20240307,,Offshore,6,34,Safety,"The Lessee must ensure that all vessels conducting activity pursuant to the SAP comply with the pile driving and reporting requirements specified in Sections 1.8 and 1.9, except when the safety of the vessel or the safety of life at sea is in question.",Offshore wind farm vessels,,,SAP,Safety
claude-3-haiku-20240307,,Offshore,6,34,Safety,"The Lessee must not conduct pile driving for a meteorological foundation at any time when lighting or weather conditions (e.g., darkness, rain, fog or sea state) prevent visual monitoring of the exclusion zones for meteorological foundation pile driving as specified below.",Offshore wind farm pile driving,,,SAP,Safety
claude-3-haiku-20240307,,Offshore,6,34,Safety,"If the driving of a pile commenced during daylight hours, then the Lessee may complete driving that pile after daylight hours. However, the Lessee may not start driving a new pile after daylight hours, unless allowed pursuant to an alternative monitoring plan as described in 1.8.4.",Offshore wind farm pile driving,,,SAP,Safety
claude-3-haiku-20240307,,Offshore,6,34,Safety,The Lessee must ensure that the exclusion zone for all pile driving for a meteorological tower foundation is monitored by NMFS-approved PSOs around the sound source. The number of PSOs must be sufficient to effectively monitor the exclusion zone at all times.,Offshore wind farm pile driving,,,SAP,Safety
