model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains
deepseek-chat,OWF-REG-2023,Offshore,17,16,Environmental,All offshore wind projects must conduct a full environmental impact assessment (EIA) prior to construction,All offshore wind facilities in federal waters,,,Bureau of Ocean Energy Management (BOEM),environmental; permitting
deepseek-chat,OWF-REG-2023,Offshore,17,16,Technical,Wind turbine foundations must withstand 100-year storm events with a safety factor of 1.5,Fixed-bottom offshore wind turbines in North Atlantic region,1.5,safety factor,ISO 19902:2022,structural engineering; safety
deepseek-chat,OWF-REG-2023,Offshore,17,16,Spatial,Minimum 1 nautical mile separation required between turbine arrays,Commercial-scale offshore wind projects,1,nautical mile,International Maritime Organization,navigation safety; project layout
deepseek-chat,NSW-REG-2023-001,Offshore,24,16,Environmental,All wind turbines must maintain a minimum distance of 1 km from known marine mammal migration routes.,North Sea offshore wind farms,1,km,North Sea Offshore Wind Authority (NSOWA),"Wildlife protection, marine ecology"
deepseek-chat,NSW-REG-2023-001,Offshore,24,16,Technical,Foundations must comply with ISO 19901-4 for offshore structures.,All fixed-bottom offshore wind turbines,,,International Organization for Standardization (ISO),"Structural engineering, safety"
deepseek-chat,NSW-REG-2023-001,Offshore,24,16,Safety,All personnel must undergo GWO-certified safety training before accessing the construction site.,Offshore wind farm construction and maintenance,,,Global Wind Organisation (GWO),"Workplace safety, personnel certification"
deepseek-chat,DOC-2023-001,Offshore,28,16,Environmental,All offshore wind farms must conduct an Environmental Impact Assessment (EIA) prior to construction.,All offshore wind projects in U.S. federal waters,,,Bureau of Ocean Energy Management (BOEM),Environmental; Permitting
deepseek-chat,DOC-2023-001,Offshore,28,16,Technical,Wind turbine foundations must withstand a 1-in-50-year extreme wave event.,Fixed-bottom offshore wind turbines in the North Atlantic,50,years,International Electrotechnical Commission (IEC) 61400-3,Structural Engineering; Safety
deepseek-chat,DOC-2023-001,Offshore,28,16,Safety,All personnel must maintain a minimum distance of 500 meters from active construction zones unless authorized.,Offshore construction sites,500,meters,Occupational Safety and Health Administration (OSHA),Workplace Safety; Construction
deepseek-chat,NSOW-2023-0042,Offshore,37,16,Environmental,All turbine foundations must undergo environmental impact assessment for seabed disturbance,North Sea Exclusive Economic Zones,,,OSPAR Convention Annex IV,environmental; construction
deepseek-chat,NSOW-2023-0042,Offshore,37,16,Technical,Wind turbines must withstand 50-year extreme wave conditions with 1.35 safety factor,All offshore installations,1.35,safety factor,IEC 61400-3,structural engineering; safety
deepseek-chat,NSOW-2023-0042,Offshore,37,16,Spatial,Minimum 1km spacing between turbines in prevailing wind direction,Array layout in wind farm,1,km,North Sea Wind Power Hub Agreement,energy yield; wake effects
deepseek-chat,OWF-REG-2023-001,Offshore,44,16,Environmental,All projects must conduct a full Environmental Impact Assessment (EIA) prior to construction,All offshore wind developments in federal waters,,,Bureau of Ocean Energy Management (BOEM),environmental; permitting
deepseek-chat,OWF-REG-2023-001,Offshore,44,16,Technical,Turbine foundations must withstand 1-in-50-year extreme wave conditions,Fixed-bottom turbines in North Atlantic OCS,50,year return period,ISO 19901-1,structural engineering; safety
deepseek-chat,OWF-REG-2023-001,Offshore,44,16,Safety,Minimum clearance of 22 meters between lowest blade tip and highest astronomical tide,All offshore wind turbines,22,meters,International Electrotechnical Commission 61400-3,navigation safety; turbine design
deepseek-chat,NOW-2023-001,Offshore,51,16,Environmental,All offshore wind turbines must maintain a minimum clearance of 1 km from migratory bird pathways.,U.S. federal waters,1,km,Bureau of Ocean Energy Management (BOEM),wildlife protection; project siting
deepseek-chat,NOW-2023-001,Offshore,51,16,Technical,Substation platforms must comply with IEC 61400-3 for structural integrity.,Offshore wind infrastructure,,,International Electrotechnical Commission (IEC),engineering; safety
deepseek-chat,OWF-REG-2023,Offshore,55,16,Environmental,All turbine foundations must undergo a marine mammal impact assessment prior to construction.,All offshore wind projects in U.S. federal waters,,,Bureau of Ocean Energy Management (BOEM),Environmental; Safety
deepseek-chat,OWF-REG-2023,Offshore,55,16,Technical,Substation platforms must comply with ISO 19901-5 for structural design requirements.,Offshore electrical infrastructure,,,International Organization for Standardization (ISO),Technical; Safety
deepseek-chat,OWF-REG-2023,Offshore,55,16,Spatial,Turbines must maintain a minimum clearance of 1.5 nautical miles from shipping lanes.,North Sea offshore wind farms,1.5,nautical miles,European Maritime Safety Agency (EMSA),Safety; Jurisdictional
deepseek-chat,NOW-REG-2023-001,Offshore,60,16,Spatial,Wind turbines must be spaced at least 1 nautical mile apart,All U.S. federal waters,1,nautical mile,Bureau of Ocean Energy Management (BOEM),technical; safety
deepseek-chat,NOW-REG-2023-001,Offshore,60,16,Environmental,All projects must conduct marine mammal impact assessments prior to construction,Offshore wind projects in North Atlantic waters,,,National Marine Fisheries Service,environmental
deepseek-chat,NOW-REG-2023-001,Offshore,60,16,Technical,Substation foundations shall comply with ISO 19902 for offshore structures,All offshore electrical infrastructure,,,International Organization for Standardization,technical; safety
deepseek-chat,OWED-2023-001,Offshore,66,16,Environmental,Wind turbines must maintain a minimum clearance of 500 meters from known marine mammal migration routes.,North Atlantic offshore wind lease areas,500,meters,Bureau of Ocean Energy Management (BOEM),wildlife protection; marine biology
deepseek-chat,OWED-2023-001,Offshore,66,16,Technical,All offshore wind turbine foundations must comply with ISO 19901-4 for structural integrity.,Global offshore wind projects,,,International Organization for Standardization (ISO),structural engineering; safety
deepseek-chat,OWF-REG-2023-001,Offshore,71,16,Environmental,All projects must conduct a full Environmental Impact Assessment (EIA) prior to construction,All offshore wind projects in US federal waters,,,Bureau of Ocean Energy Management (BOEM),environmental; permitting
deepseek-chat,OWF-REG-2023-001,Offshore,71,16,Technical,Wind turbine foundations must withstand 1-in-50-year extreme wave conditions,Fixed-bottom turbines in North Sea,50,year return period,ISO 19901-1:2015,structural engineering; safety
deepseek-chat,OWF-REG-2023-001,Offshore,71,16,Safety,Minimum clearance of 22 meters between lowest blade tip and mean high water spring tide,All offshore installations,22,meters,International Maritime Organization (IMO),navigation safety; turbine design
deepseek-chat,NS-OWF-2023-0042,Offshore,83,16,Environmental,All turbine foundations must undergo marine mammal impact assessment prior to installation,North Sea Exclusive Economic Zones,,,OSPAR Convention Annex IV,environmental; construction
deepseek-chat,NS-OWF-2023-0042,Offshore,83,16,Technical,Substation platforms shall be designed to withstand 1-in-50-year wave conditions,All offshore installations in Dogger Bank area,50,year return period,IEC 61400-3-1,structural engineering; safety
deepseek-chat,NS-OWF-2023-0042,Offshore,83,16,Spatial,Minimum 1 km separation required between wind farm boundaries and shipping lanes,UK territorial waters,1,kilometer,UK Marine Navigation Act 2013,navigation safety; spatial planning
