model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains
deepseek-chat,NOW-2023-001,Offshore,5,39,Environmental,All offshore wind turbines must maintain a minimum clearance of 500 meters from migratory bird pathways.,U.S. federal waters,500,meters,Bureau of Ocean Energy Management (BOEM),wildlife protection; project siting
deepseek-chat,NOW-2023-001,Offshore,5,39,Technical,Substation foundations must comply with ISO 19902 for fixed steel offshore structures.,Global (ISO standard),,,International Organization for Standardization (ISO),structural engineering; safety
deepseek-chat,NSW-2023-001,Offshore,12,39,Environmental,All wind farm projects must conduct a full Environmental Impact Assessment (EIA) prior to construction.,North Sea Exclusive Economic Zones,,,"OSPAR Convention, Annex IV",Environmental; Permitting
deepseek-chat,NSW-2023-001,Offshore,12,39,Technical,Turbine foundations must withstand wave heights of up to 25 meters.,Offshore structures in water depths >30m,25,meters,ISO 19902:2022,Structural Engineering; Safety
deepseek-chat,NSW-2023-001,Offshore,12,39,Spatial,Wind turbines must maintain a minimum distance of 1 km from shipping lanes.,All North Sea wind farms,1,kilometers,IMO COLREG Annex II,Navigation Safety; Maritime Law
deepseek-chat,OWF-REG-2023-001,Offshore,71,39,Environmental,All projects must conduct pre-construction seabird surveys during migration seasons,North Sea development zones,,,OSPAR Convention Annex V,wildlife protection; impact assessment
deepseek-chat,OWF-REG-2023-001,Offshore,71,39,Technical,Substation platforms shall withstand wave heights with 100-year return periods,All offshore structures,16.2,meters,IEC 61400-3-1,structural engineering; safety
deepseek-chat,OWF-REG-2023-001,Offshore,71,39,Spatial,No turbine may be installed within 1km of designated shipping lanes,EEZ of member states,1.0,kilometers,IMO COLREG Annex I,maritime safety; navigation
deepseek-chat,OWF-2023-001,Offshore,78,39,Environmental,All projects must conduct a full environmental impact assessment prior to construction,All offshore wind developments in US waters,,,Bureau of Ocean Energy Management (BOEM),environmental; permitting
deepseek-chat,OWF-2023-001,Offshore,78,39,Technical,Wind turbine foundations must withstand 100-year storm conditions,Fixed-bottom offshore wind turbines in North Atlantic,100,years,International Electrotechnical Commission (IEC) 61400-3,structural engineering; safety
deepseek-chat,OWF-2023-001,Offshore,78,39,Safety,All electrical systems must comply with IEC 61400-24 lightning protection standards,All offshore wind components,,,International Electrotechnical Commission,electrical safety; operations
deepseek-chat,OWF-REG-2023,Offshore,81,39,Environmental,All wind farm projects must conduct an Environmental Impact Assessment (EIA) prior to construction,All offshore wind projects in US federal waters,,,Bureau of Ocean Energy Management (BOEM),environmental; permitting
deepseek-chat,OWF-REG-2023,Offshore,81,39,Technical,Wind turbine foundations must withstand a 1-year storm event with a significant wave height of 16.5m,North Sea offshore wind projects,16.5,meters,DNV-ST-0145 standard,structural engineering; safety
deepseek-chat,OWF-REG-2023,Offshore,81,39,Safety,All electrical systems must comply with IEC 61400-24 for lightning protection,International offshore wind projects,,,International Electrotechnical Commission,electrical systems; safety
deepseek-chat,OWF-2023-001,Offshore,104,39,Environmental,All turbine foundations must maintain a minimum clearance of 15 meters from the seabed to allow for marine organism passage,North Sea development zones,15,meters,OSPAR Commission Decision 2022/5,marine ecology; foundation design
deepseek-chat,OWF-2023-001,Offshore,104,39,Technical,Wind turbines must comply with IEC 61400-3 design requirements for offshore wind turbines,All offshore installations,,,International Electrotechnical Commission,turbine design; safety standards
deepseek-chat,OWF-2023-001,Offshore,104,39,Safety,Navigation lights must be installed on all structures exceeding 20 meters above mean sea level,EEZ waters,20,meters,IMO COLREG Annex I,aviation safety; marine navigation
deepseek-chat,OWF-REG-2023,Offshore,106,39,Environmental,All projects must conduct a full Environmental Impact Assessment (EIA) prior to construction,All offshore wind developments in federal waters,,,Bureau of Ocean Energy Management (BOEM),environmental; permitting
deepseek-chat,OWF-REG-2023,Offshore,106,39,Technical,Foundations must withstand 1-year storm events with return periods of 50 years,Fixed-bottom offshore wind turbines,50,years,International Electrotechnical Commission (IEC) 61400-3,structural engineering; safety
