model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains
gpt-4o-mini,Contract M10PC00105,Offshore,15,17,Technical,Study the governing load cases and load effects of bottom-founded offshore wind turbines subjected to the hurricanes on the US Outer Continental Shelf (OCS),"US Outer Continental Shelf, bottom-founded offshore wind turbines, design phase",,,BOEMRE Contract M10PC00105,structural integrity; hurricane resilience
gpt-4o-mini,Contract M10PC00105,Offshore,15,17,Technical,Review and evaluate the existing methods of calculating the breaking wave slamming load exerted on an offshore wind turbine support structure,"Offshore wind turbine support structures, design phase",,,BOEMRE Contract M10PC00105,structural integrity; wave impact assessment
gpt-4o-mini,Contract M10PC00105,Offshore,15,17,Technical,Provide recommendations to support the future enhancement to the relevant design criteria for offshore wind turbines,"Offshore wind turbines, future design criteria",,,BOEMRE Contract M10PC00105,design standards; engineering practices
gpt-4o-mini,Contract M10PC00105,Offshore,16,17,Technical,Emphasis is given to both the relevant load cases specified in IEC 61400-3 and those that are not specified in the IEC standards but considered critical to hurricane-prone regions.,Turbine support structures in hurricane-prone regions,,,IEC 61400-3,structural integrity; load assessment
gpt-4o-mini,Contract M10PC00105,Offshore,16,17,Technical,"Recommendations on the design environmental conditions, design load cases and strength criteria are made based upon the findings from the literature review, comparative studies and case studies.",Design phase of offshore wind turbine support structures,,,,design standards; structural integrity
gpt-4o-mini,Contract M10PC00105,Offshore,17,17,Technical,"API RP 2A-WSD provides a comprehensive basis for the design of offshore structures located on the US OCS and subjected to wave, wind, current and earthquake loads.","US Outer Continental Shelf (OCS), offshore structures",,,API RP 2A-WSD,structural integrity; environmental impact assessment
gpt-4o-mini,Contract M10PC00105,Offshore,17,17,Technical,IEC 61400-3 (2009) provides design requirements for offshore wind turbines.,Offshore wind turbines,,,IEC 61400-3,design standards; structural integrity
gpt-4o-mini,Contract M10PC00105,Offshore,18,17,Technical,The ABS Guide established a set of design criteria that takes into account the risk of tropical storms on the US OCS.,"US Outer Continental Shelf (OCS), bottom-founded offshore wind turbines, design phase",,,ABS Guide for Building and Classing Offshore Wind Turbine Installations,structural integrity; storm resilience
gpt-4o-mini,Contract M10PC00105,Offshore,18,17,Technical,Calibrations have been carried out to demonstrate that an offshore wind turbine support structure in US waters designed to ABS criteria is at least as safe as those designed to IEC 61400-3 (2009) under European offshore conditions.,"US waters, offshore wind turbine support structures, design phase",,,ABS Guide for Building and Classing Offshore Wind Turbine Installations,structural integrity; safety standards
gpt-4o-mini,Contract M10PC00105,Offshore,18,17,Technical,The expected loads exerted by breaking waves are of transient nature and can be significantly higher than the loads from non-breaking waves.,"Offshore wind turbine support structures, operational phase",,,Contract M10PC00105,structural integrity; wave dynamics
gpt-4o-mini,,Offshore,19,17,Technical,The development of a robust model for predicting wave slamming loads is a very challenging subject.,Offshore wind turbine support structures,,,IEC 61400-3 (2007) Annex D,structural integrity; design standards
gpt-4o-mini,Contract M10PC00105,Offshore,20,17,Technical,Efforts have also been made to adapt the design criteria in API RP 2A-WSD (2007) for the design of offshore wind turbines subjected to hurricane risks.,Offshore wind turbines in hurricane-prone regions,,,API RP 2A-WSD (2007),structural integrity; hurricane risk management
gpt-4o-mini,Contract M10PC00105,Offshore,20,17,Technical,The design of an offshore wind turbine for which the breaking wave slamming is a matter of concern.,Offshore wind turbines subjected to breaking wave slamming,,,,structural integrity; wave impact analysis
gpt-4o-mini,Contract M10PC00105,Offshore,21,17,Technical,"Comparative study of the effect of using the Kaimal wind model referred to in IEC 61400-3 (2009), and the NPD (Frøya) wind model recommended by API RP 2A-WSD (2007).",Wind modeling standards applicable to offshore wind turbine installations.,,,"IEC 61400-3 (2009), API RP 2A-WSD (2007)",wind modeling; design standards
gpt-4o-mini,Contract M10PC00105,Offshore,21,17,Technical,Comparative study of the effect of failure of nacelle yaw and blade pitch control systems due to a control system fault or loss of electric power supply.,Control systems for offshore wind turbines.,,,,control systems; operational reliability
