model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains
gpt-4o-mini,,Offshore,1,20,Environmental,This Final EIS was prepared in accordance with the requirements of the National Environmental Policy Act (42 United States Code 4321 et seq.) and implementing regulations (40 Code of Federal Regulations [CFR] Parts 1500–1508).,Construction and Operations Plan (COP) for the Maryland Offshore Wind Project,,,National Environmental Policy Act (42 U.S.C. 4321 et seq.) and 40 CFR Parts 1500–1508,environmental impact assessment
gpt-4o-mini,,Offshore,1,20,Jurisdictional,"This Final EIS will inform the Bureau of Ocean Energy Management in deciding whether to approve, approve with modifications, or disapprove the COP (30 CFR 585.628).",Decision-making process for the Construction and Operations Plan,,,30 CFR 585.628,permitting; regulatory approval
gpt-4o-mini,,Offshore,1,20,Jurisdictional,"The reorganization of the Renewable Energy rules (30 CFR Parts 285, 585, and 586) enacted on January 31, 2023, reassigned existing regulations governing safety and environmental oversight and enforcement of OCS renewable energy activities from BOEM to Bureau of Safety and Environmental Enforcement (BSEE).",Regulatory oversight of offshore renewable energy activities,,,"30 CFR Parts 285, 585, and 586",safety oversight; environmental enforcement
gpt-4o-mini,,Offshore,2,20,Environmental,"This Final EIS will inform BOEM’s decision on whether to approve, approve with modifications, or disapprove the COP.",Construction and Operations Plan (COP) for the Maryland Offshore Wind Project,,,National Environmental Policy Act (NEPA) (42 United States Code [U.S.C.] 4321–4370f),environmental impact assessment; project approval
gpt-4o-mini,,Offshore,2,20,Jurisdictional,US Wind applied to the National Oceanic and Atmospheric Administration’s (NOAA’s) National Marine Fisheries Service (NMFS) for an incidental take authorization.,Incidental take of marine mammals during Project construction,,,"Marine Mammal Protection Act (MMPA) of 1972, as amended (16 U.S.C. 1361 et seq.)",marine mammal protection; construction regulations
gpt-4o-mini,,Offshore,3,20,Jurisdictional,The U.S. Army Corps of Engineers (USACE) intends to adopt the Final EIS to meet its responsibilities under Section 404 of the Clean Water Act (CWA) and Section 10 of the Rivers and Harbors Act of 1899 (RHA).,Activities within the Lease Area,,,"Clean Water Act (CWA), Rivers and Harbors Act of 1899 (RHA)",environmental impact assessment; permitting
gpt-4o-mini,,Offshore,4,20,Jurisdictional,"BOEM’s action is needed to fulfill its duties under the lease, which requires BOEM to make a decision on the lessee’s plan to construct and operate a commercial-scale, offshore wind energy facility in the Lease Area.",Lease Area,,,Outer Continental Shelf Lands Act (OCSLA),permitting; offshore wind energy development
gpt-4o-mini,,Offshore,4,20,Environmental,NOAA’s NMFS anticipates one or more requests for authorization under the MMPA to take marine mammals incidental to construction activities related to the Project.,Construction activities,,,Marine Mammal Protection Act (MMPA),marine mammal protection; environmental impact assessment
gpt-4o-mini,1,Offshore,5,20,Jurisdictional,NMFS must render a decision regarding the request for authorization as part of the agency’s responsibilities under the MMPA (16 U.S.C. 1371(a)(5)(A)) and its implementing regulations.,Authorization process for marine mammal protection related to offshore wind activities.,,,MMPA (16 U.S.C. 1371(a)(5)(A)),marine mammal protection; offshore wind energy
gpt-4o-mini,1,Offshore,5,20,Jurisdictional,"The USACE anticipates requests for authorization of a permit action to be undertaken through authority delegated to the district engineer by 33 CFR 325.8, under Section 10 of the RHA (33 U.S.C. 403) and Section 404 of the CWA (33 U.S.C. 1344).",Permit action for construction activities related to offshore wind projects.,,,"33 CFR 325.8, Section 10 of the RHA (33 U.S.C. 403), Section 404 of the CWA (33 U.S.C. 1344)",permitting; construction; water quality
