model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains
gemini-2.5-flash,,Offshore,15,12,Environmental,"Assessment of impacts from reasonably foreseeable planned actions for both seascape/landscape and visual resources are conducted. After the nature and extent of these impacts have been identified, the impact levels are evaluated.","Project planning and assessment phase, specifically for seascape/landscape and visual resources.",,,SLVIA process documentation (as described in the chunk),environmental impact assessment; visual impact assessment; seascape/landscape impact assessment
gemini-2.5-flash,,Offshore,15,12,Environmental,"Additional mitigation measures beyond those included in the COP may be identified, including those required by BOEM as a condition for approval of the project.","Project approval phase, specifically environmental mitigation.",,,BOEM,environmental mitigation; project approval; regulatory compliance
gemini-2.5-flash,1,Offshore,18,12,Environmental,the developer must submit a SLVIA with its COP.,"Proposed utility-scale offshore wind energy developments on the OCS, for a COP to be considered complete and sufficient by BOEM.",,,30 CFR 585,environmental impact assessment; visual impact assessment
gemini-2.5-flash,Section 2.4,Offshore,26,12,Environmental,The BOEM SLVIA must include both SLIA and VIA.,BOEM SLVIA methodology for offshore wind development assessments,,,BOEM SLVIA methodology design,environmental impact assessment; visual impact assessment; seascape and landscape character assessment
gemini-2.5-flash,Section 2.4,Offshore,26,12,Environmental,The methodology must be consistent with the requirements of NEPA.,BOEM SLVIA methodology,,,NEPA,environmental impact assessment; regulatory compliance
gemini-2.5-flash,8,Offshore,34,12,Technical,"If BOEM approves a COP that used a PDE approach and the project proponent’s final design does not stay within the approved range of design parameters in the COP, BOEM conducts further review before allowing construction to begin.","Offshore wind projects; applies to the final project design relative to the approved Construction and Operations Plan (COP) using a Project Design Envelope (PDE) approach, prior to construction.",,,BOEM (Bureau of Ocean Energy Management) guidance regarding the Project Design Envelope (PDE) approach.,project design; permitting; environmental impact assessment; construction planning
gemini-2.5-flash,13-14,Offshore,44,12,Environmental,Seascape and landscape impacts are assessed separately for the OCA and for each SCA and LCA included in the assessment.,Wind farm impact assessment process (SLIA),,,Document Section 3.6,environmental impact assessment; landscape and visual impact assessment
gemini-2.5-flash,13-14,Offshore,44,12,Environmental,Visual impacts are assessed separately for each KOP included in the assessment.,Wind farm impact assessment process (VIA),,,Document Section 3.6,environmental impact assessment; landscape and visual impact assessment
gemini-2.5-flash,13-14,Offshore,44,12,Environmental,The impact assessment includes the effects of reasonably foreseeable planned actions (RFPAs).,Wind farm impact assessment process,,,Document Section 3.7,environmental impact assessment; cumulative impact assessment
gemini-2.5-flash,Section 4.1,Offshore,45,12,Environmental,Mitigation measures must be used in order to reduce the potential impacts of the project to a level acceptable for approval of the project.,Offshore and onshore components of offshore wind energy facilities (for project approval),,,Project Approval Authority (implied by 'approval of the project'),environmental impact assessment; project approval; mitigation planning
gemini-2.5-flash,16,Offshore,50,12,Environmental,"Every COP (Construction and Operations Plan) will incorporate BMPs (Best Management Practices) for seascape, landscape, and visual impact mitigation into the design of the project, including selecting locations for individual turbines, using color to minimize visual contrast, and minimizing lighting impacts.","Offshore wind project design, turbine location, visual aspects (color, lighting) within the Construction and Operations Plan (COP)",,,BOEM,environmental impact assessment; visual impact mitigation; project design
gemini-2.5-flash,Section 5.5,Offshore,57,12,Environmental,"Viewshed analysis should be done in accordance with the protocol specified in Appendix A, Viewshed Analysis.",BOEM-reviewed projects,,,"Appendix A, Viewshed Analysis",environmental impact assessment; visual impact assessment
gemini-2.5-flash,Section 6.1,Offshore,63,12,Environmental,"The SLIA requires a description of the affected environment, which for BOEM-reviewed offshore wind projects includes conducting seascape character assessments and possibly landscape character assessments (if the development is potentially visible inland in landscapes not connected to the sea).",BOEM-reviewed offshore wind projects,,,SLIA (Seascape and Landscape Impact Assessment),environmental impact assessment; seascape assessment; landscape assessment
gemini-2.5-flash,6.3,Offshore,70,12,Environmental,The applicable LORs must be described in the SLIA.,"Offshore wind projects, specifically concerning the Seascape and Landscape Impact Assessment (SLIA) process.",,,SLVIA process guidelines,environmental impact assessment; visual impact assessment; regulatory compliance
gemini-2.5-flash,Section 6.4,Offshore,74,12,Environmental,"The basis and reasoning for the judgment [of seascape/landscape impact level] should be documented and clearly explained, so that stakeholders have a good understanding of how the judgments were made and the rationale behind them.",Assessment of seascape/landscape impacts for wind farm projects,,,The document's methodology for impact assessment (implied Section 6.4),environmental impact assessment; stakeholder engagement; documentation; transparency
gemini-2.5-flash,29,Offshore,75,12,Environmental,The judgment about susceptibility of the receptor to a particular project impact should be documented and should be based on and consistent with the information provided in the Affected Environment section.,Seascape/landscape impact assessment methodology for a project,,,Section 6.4.2.1 Susceptibility to Change,environmental impact assessment; landscape and visual impact assessment; assessment methodology
gemini-2.5-flash,Chapter 7,Offshore,82,12,Environmental,"The VIA also requires a description of the affected environment, including identifying important views and viewpoints that would likely have visibility of the project, and information about the impact receptors, that is, the people who would likely experience the views.",Offshore wind project Visual Impact Assessment (VIA),,,Visual Impact Assessment (VIA) process,visual impact assessment; environmental impact assessment; social impact
gemini-2.5-flash,,Offshore,85,12,Environmental,The Visual Impact Assessment (VIA) for BOEM-reviewed offshore wind projects must identify and describe the nature and extent of visual contrasts caused by the proposed project in important views.,"Planning phase of offshore wind projects; specifically, the content requirements for the Visual Impact Assessment (VIA).",,,BOEM VIA requirements,visual impact assessment; environmental impact assessment; planning
gemini-2.5-flash,Section 7.4.4,Offshore,95,12,Environmental,"In VIAs for BOEM-reviewed offshore wind projects, professionally prepared photographic-quality visual simulations (photosimulations) and video simulations of the operating project and its surroundings are used as aids in visualizing the appearance of the proposed project for the purpose of identifying visual contrasts.",VIAs for BOEM-reviewed offshore wind projects; primarily for the operations phase.,,,BOEM,visual impact assessment; environmental impact assessment; offshore wind project planning
gemini-2.5-flash,"Section 8.1-8.2.1, Pages 49-50",Offshore,111,12,Environmental,"Assessments of Reasonably Foreseeable Project Alternatives (RFPA) effects for seascape/landscape resources and visual resources require determination of the scope of the assessment, description of the affected environment, and determination of the environmental consequences.",RFPA effects assessments for proposed projects (specifically regarding seascape/landscape and visual resources),,,Document Section 8.1,environmental impact assessment; visual impact assessment; seascape/landscape impact assessment; project planning
gemini-2.5-flash,Section 8.2.5,Offshore,114,12,Environmental,"The RFPA effects assessment must address projects/activities that occurred before the proposed project is built as well as after the proposed project is decommissioned, if those activities could affect one or more of the same resources potentially affected by the proposed project.","RFPA effects assessment for wind energy projects, covering activities before construction and after decommissioning.",,,BOEM (implied by context),environmental impact assessment; decommissioning; project planning
gemini-2.5-flash,Section 8.2.5,Offshore,114,12,Jurisdictional,"For a specific proposed project, determination of projects to be included in the RFPA effects assessments will require consultation with BOEM.","Specific proposed wind energy projects, regarding the scope of RFPA effects assessments.",,,BOEM (implied by context),environmental impact assessment; regulatory compliance; consultation
gemini-2.5-flash,60,Offshore,130,12,Environmental,"An environmental impact assessment document required of Federal agencies by NEPA for major proposals or legislation that will or could significantly affect the environment. An EIS must include a description of the proposed action, the environmental setting, and potentially affected areas. It must also include an analysis of reasonable alternatives to the proposed action, all environmental impacts related to the proposed action and its alternatives, and ways to mitigate adverse impacts.","Federal agencies for major proposals or legislation that will or could significantly affect the environment (e.g., offshore wind farm projects).",,,NEPA,environmental impact assessment; regulatory compliance; project planning
gemini-2.5-flash,,Offshore,134,12,Environmental,"An EIS (Environmental Impact Statement) must include a 'no-action alternative' that assumes the agency will not implement the proposed action or alternative actions, projecting current conditions and trends into the future without another proposed action.",Environmental Impact Statements (EIS) required under NEPA,,,NEPA (National Environmental Policy Act),environmental impact assessment; regulatory compliance; project planning
gemini-2.5-flash,"Page 69, Section A.1.3, Appendix B",Offshore,144,12,Technical,All viewshed analyses conducted for BOEM-approved SLVIAs incorporate earth curvature and atmospheric refraction.,Viewshed analyses for BOEM-approved Seascape/Landscape and Visual Impact Assessments (SLVIAs) related to offshore wind facilities.,,,BOEM-approved SLVIAs guidance,visual impact assessment; GIS analysis; environmental impact assessment
gemini-2.5-flash,74,Offshore,153,12,Environmental,Do not site facilities so that they are visually aligned with prominent seascape/landscape features as seen from KOPs.,Facilities and their components,,,,visual impact assessment; landscape planning
