model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains
gemini-2.5-flash,BSEE-2022-0015 and BOEM-2022-0042,Offshore,12,10,Jurisdictional,"The Secretary is required to award any lease, Right-of-Way (ROW), or Right-of-Use and Easement (RUE) competitively unless, after public notice, the Secretary determines that competitive interest does not exist.","Outer Continental Shelf (OCS) renewable energy activities (leases, ROWs, RUEs)",,,43 U.S.C. 1337(p)(3) (OCSLA subsection 8(p)),leasing; permitting; public notice; competitive bidding
gemini-2.5-flash,113,Offshore,182,10,Jurisdictional,"If your designated operator fails to fulfill any of your obligations under the lease or grant and this part or part 585 or part 586 of this title, BSEE may require you or any or all of your co-lessees or co-grantees to fulfill those obligations or other operational obligations under the OCS Lands Act, the lease, grant, or the regulations.","Lessees, grantees, and their designated operators under OCS Lands Act leases/grants; all operational obligations.",,,BSEE; this part or part 585 or part 586 of this title; OCS Lands Act,regulatory compliance; operational responsibility; enforcement
gemini-2.5-flash,113,Offshore,182,10,Jurisdictional,"Whenever the regulations in this part or part 585 or part 586 of this title require the lessee or grantee to conduct an activity in a prescribed manner, the lessee or grantee and operator (if one has been designated) are jointly and severally responsible for complying with the regulations.","Lessees, grantees, and designated operators; compliance with all applicable regulations.",,,this part or part 585 or part 586 of this title,regulatory compliance; legal responsibility; operational responsibility
gemini-2.5-flash,113,Offshore,182,10,Jurisdictional,Activities may not be conducted on your lease or grant during the period of a suspension except as expressly authorized under the terms of the suspension.,Lease or grant areas during a period of suspension.,,,§ 285.415(c),operational limitations; regulatory compliance; lease management
gemini-2.5-flash,197,Offshore,268,10,Technical,"Activities conducted under a limited lease must not result in the production of electricity or other energy product for sale, distribution, or other commercial use exceeding a limit specified in the lease.",Activities on the Outer Continental Shelf (OCS) under a 'Limited lease',,,This part (referring to the regulatory document),commercial operations; energy production; lease terms
gemini-2.5-flash,§§ 585.207-585.211,Offshore,280,10,Spatial,The lease size must include the minimum area that will allow the lessee sufficient space to develop the project and manage activities in a manner that is consistent with the provisions of this part and part 285 of this title.,Offshore wind farm leases on the Outer Continental Shelf (OCS),,,This part and part 285 of this title (referring to the regulatory code),Lease management; Project development; Spatial planning
gemini-2.5-flash,Page 224,Offshore,294,10,Jurisdictional,"Within 45 days after you receive the lease copies, you must pay the first 12 months’ rent, as required in § 585.503.",Lease acquisition for offshore wind farm projects,45.0,days,§ 585.231(2) referencing § 585.503,financial regulation; lease management; administrative compliance
gemini-2.5-flash,Page 224,Offshore,294,10,Jurisdictional,"If you do not accept the terms and conditions, BOEM will not issue a lease and will not refund your acquisition fee.",Lease acquisition for offshore wind farm projects,,,§ 585.231(i),lease management; administrative compliance; financial regulation
gemini-2.5-flash,Page 224,Offshore,294,10,Jurisdictional,"If you wish to proceed with acquiring a lease, you must submit your acquisition fee as specified in § 585.502(a).",Non-competitive lease acquisition for offshore wind farm projects,,,§ 585.232(b) referencing § 585.502(a),financial regulation; lease management; administrative compliance
gemini-2.5-flash,"§ 585.301 - § 585.302, Page 230",Offshore,300,10,Spatial,"An ROW grant corridor for a cable or pipeline must be 200 feet (61 meters) in width, centered on the cable or pipeline, unless safety and environmental factors during construction and maintenance require a greater width.",Right-of-Way (ROW) grant corridors for cables or pipelines,200.0,feet,§ 585.301 (a)(2),spatial planning; infrastructure development; environmental protection; safety
gemini-2.5-flash,"§ 585.301 - § 585.302, Page 230",Offshore,300,10,Spatial,"An ROW grant for an associated facility (e.g., power or pumping station, or other accessory facility) is limited to the area reasonably necessary for that facility.",Associated facilities within an ROW grant,,,§ 585.301 (a)(3),spatial planning; infrastructure development
gemini-2.5-flash,"§ 585.301 - § 585.302, Page 230",Offshore,300,10,Jurisdictional,"To acquire an ROW grant or RUE grant, applicants must provide evidence that they meet the qualifications as required in § 585.107.",Applicants for ROW grant or RUE grant,,,§ 585.302 (a),permitting; regulatory compliance; legal requirements
gemini-2.5-flash,"§ 585.415 - § 585.416, p. 241",Offshore,311,10,Jurisdictional,Activities may not be conducted on your lease or grant during the period of a suspension except as expressly authorized under the terms of the lease or grant suspension.,Lease or grant area during the period of a suspension,,,§ 585.415(c),lease management; operational compliance; regulatory compliance
gemini-2.5-flash,"§ 585.415 - § 585.416, p. 241",Offshore,311,10,Jurisdictional,"You must submit a written request to BOEM that includes the following information no later than 90 days prior to the expiration of your appropriate lease or grant term: (a) The reasons you are requesting suspension of your lease or grant term, and the length of additional time requested.",Lease or grant holder requesting a suspension,90.0,days,§ 585.416,lease management; administrative procedures; regulatory compliance
gemini-2.5-flash,§ 585.419 - § 585.421,Offshore,313,10,Jurisdictional,You must comply with the terms of a suspension order upon receipt and take any action prescribed within the time set forth therein.,Lease or grant holders subject to a suspension order; applies during the period of the suspension.,,,§ 585.419,regulatory compliance; lease management; administrative procedures
gemini-2.5-flash,§ 585.419 - § 585.421,Offshore,313,10,Jurisdictional,"While BOEM evaluates your request for a suspension under § 585.416, you must continue to fulfill your payment obligation until the end of the original term of your lease or grant.",Lease or grant holders during the period BOEM evaluates a suspension request.,,,§ 585.420 (a),financial obligations; lease management; regulatory compliance
gemini-2.5-flash,§ 585.503,Offshore,325,10,Jurisdictional,"The rent for a commercial lease is $3 per acre per year, unless otherwise established in the Final Sale Notice or lease.",Commercial lease,3.0,dollars per acre per year,§ 585.503(a),financial regulation; lease agreements
gemini-2.5-flash,§ 585.503,Offshore,325,10,Jurisdictional,You must pay ONRR the initial 12 months' rent 45 days after you receive the lease copies from BOEM in accordance with the requirements provided in § 585.500(a).,Initial 12 months of a commercial lease,45.0,days,§ 585.503(a)(1),financial regulation; payment schedules; lease agreements
gemini-2.5-flash,§ 585.503,Offshore,325,10,Jurisdictional,"You must pay ONRR, under the regulations at 30 CFR part 1218 of this title, rent at the beginning of each subsequent 1-year period.",Subsequent 1-year periods of a commercial lease,1.0,year,"§ 585.503(a)(2), 30 CFR part 1218",financial regulation; payment schedules; lease agreements
gemini-2.5-flash,259,Offshore,328,10,Financial,"If you are generating electricity, you must pay ONRR, under the regulations at 30 CFR part 1218, operating fees on your commercial lease when you begin commercial generation, as described in § 585.503.","Commercial lease, commercial generation (operational phase)",,,"ONRR, 30 CFR part 1218, § 585.503",financial regulation; lease agreements; commercial operation
gemini-2.5-flash,259,Offshore,328,10,Financial,"BOEM will determine the annual operating fee for activities relating to the generation of electricity on your lease based on the following formula, F = M * H * c * P * r, where H is the number of hours in a year, equal to 8,760.",Activities relating to the generation of electricity on a lease (operational phase),8760.0,hours,"BOEM, § 585.506(a)",financial regulation; lease agreements; commercial operation; economic modeling
gemini-2.5-flash,303,Offshore,371,10,Technical,"You must notify BOEM in writing before conducting any activities not described in your approved SAP, describing in detail the type of activities you propose to conduct.",Activities not described in an approved Site Assessment Plan (SAP),,,§ 585.617 (a),permitting; project management; regulatory compliance
gemini-2.5-flash,303,Offshore,371,10,Jurisdictional,"If BOEM's review indicates that the SAP should be revised to meet the requirements of this part, BOEM will require you to submit the needed revisions.",Approved Site Assessment Plan (SAP) activities subject to BOEM review,,,§ 585.617 (b),regulatory compliance; project management; permitting
gemini-2.5-flash,303,Offshore,371,10,Technical,Activities not described in your approved SAP will likely require a proposed revision to your SAP.,Any activities undertaken that are not part of the initial approved SAP,,,§ 585.617 (c)(1),project scope; regulatory compliance; permitting
gemini-2.5-flash,303,Offshore,371,10,Technical,Modifications to the size or type of facility or equipment you will use will likely require a proposed revision to your SAP.,Facility or equipment modifications,,,§ 585.617 (c)(2),technical specifications; equipment changes; regulatory compliance; permitting
gemini-2.5-flash,329,Offshore,396,10,Jurisdictional,"Your submitted GAP, along with the information and certifications provided pursuant to § 585.646, must contain all the required information necessary to conduct technical and environmental reviews.",GAP submission and review process,,,"BOEM, § 585.646",application completeness; technical review; environmental review
gemini-2.5-flash,329,Offshore,396,10,Jurisdictional,"Applicants must provide additional information if requested by BOEM, should the initially provided information be deemed insufficient to complete the review and approval process. Failure to provide such information may result in disapproval of the GAP.",GAP review process,,,BOEM,application completeness; regulatory compliance
gemini-2.5-flash,335,Offshore,402,10,Environmental,"If your project is located in the Gulf of Mexico west of 87.5° west longitude (western Gulf of Mexico), you must include in your plan any information required for BOEM to make the appropriate air quality determinations for your project.",Gulf of Mexico west of 87.5° west longitude (western Gulf of Mexico),87.5,degrees west longitude,Document section (1),air quality; environmental impact assessment; permitting
gemini-2.5-flash,335,Offshore,402,10,Environmental,"If your project is located anywhere else on the OCS, you must follow the appropriate implementing regulations as promulgated by the EPA under 40 CFR part 55.",Outer Continental Shelf (OCS) excluding the western Gulf of Mexico,,,EPA under 40 CFR part 55,air quality; environmental regulation; compliance
gemini-2.5-flash,371,Offshore,438,10,Financial,"The holder of an Alternate Use RUE will be required to secure financial assurances in an amount determined by BOEM that is sufficient to cover all obligations under the Alternate Use RUE, including decommissioning obligations, and must retain such financial assurance amounts until all obligations have been fulfilled, as determined by BOEM.",Alternate Use RUE holders; covering all obligations including decommissioning,,,§ 586.212 (a),financial assurance; decommissioning; regulatory compliance
