model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains
gemini-2.5-flash,"viii-ix, Section 1.0",Offshore,13,49,Environmental,"promote the protection of Essential Fish Habitat (EFH) in the review of projects conducted under federal permits, licenses, or other authorities that affect or have the potential to affect such habitat.","Projects conducted under federal permits, licenses, or other authorities that affect or have the potential to affect Essential Fish Habitat (EFH).",,,Magnuson-Stevens Fishery Conservation and Management Act (MSA),environmental impact assessment; habitat conservation; fisheries management; federal permitting
gemini-2.5-flash,2-4 to 2-5,Offshore,19,49,Environmental,The Onshore Transmission cable route would be installed with trenchless construction methods to avoid or minimize impacts to wetlands.,Onshore Transmission cable route intersecting or running parallel to tidal wetlands,,,,environmental impact assessment; wetland protection; construction methods
gemini-2.5-flash,,Offshore,28,49,Environmental,"Should nighttime pile driving occur, the best currently available technology will be used to mitigate the potential impacts and result in the least practicable adverse impacts.",Nighttime pile driving for WTG monopile foundations.,,,"The analyzed document chunk, reflecting a commitment to environmental mitigation standards.",environmental impact assessment; noise mitigation; marine ecology protection; construction methodology
gemini-2.5-flash,2.2.1.3 Seabed Preparation/Boulder Relocation/Dredging,Offshore,30,49,Spatial,Boulder clearance would occur within a 722-ft (220-m) radius centered on the foundations.,Area around foundations for OCS-DC during pre-installation/construction phase,220.0,m,COP Section 3.3.5; Sunrise Wind 2022,seabed preparation; construction safety; environmental protection
gemini-2.5-flash,2.2.2.3,Offshore,42,49,Safety,"For all MEC/UXO clearance methods, safety measures such as the use of guard vessels, enforcement of safety zones, and others would be identified in consultation with an MEC/UXO specialist and the appropriate agencies and implemented as appropriate.",All MEC/UXO clearance methods during wind farm construction/pre-construction phase,,,COP Section 3.3.3; Sunrise Wind 2022,safety management; unexploded ordnance clearance; maritime safety; environmental protection
gemini-2.5-flash,2.3.2,Offshore,47,49,Technical,"The proposed Project would include a comprehensive maintenance program, including preventative maintenance based on statutory requirements.",Project's onshore and offshore infrastructure,,,statutory requirements,maintenance; operational compliance; technical standards
gemini-2.5-flash,2-22,Offshore,49,49,Safety,vessels would install operational AIS,Vessels supporting O&M for the Sunrise Wind Project during operational lifetime,,,applicable rules and regulations,navigational safety; vessel operations; equipment requirements
gemini-2.5-flash,Section 5.1.1,Offshore,162,49,Environmental,"Underwater noise generated by construction and installation activities must not exceed established thresholds for mortality and permanent or short-term injury, temporary threshold shift (TTS), and behavioral effects on Essential Fish Habitat (EFH) species.","Project construction and installation activities (specifically SRWF), affecting underwater noise and EFH species.",,,,environmental impact assessment; marine ecology; noise pollution; fisheries protection
gemini-2.5-flash,5-36,Offshore,171,49,Environmental,Plan for avoidance of sensitive habitat when anchoring,"Anchoring activities during wind farm construction/installation, specifically in areas identified as sensitive habitat (e.g., Essential Fish Habitat, Habitat Area of Particular Concern, areas with ripples, mega-ripples, or soft-bottoms).",,,Essential Fish Habitat Assessment for Sunrise Wind Offshore Wind Project,environmental impact assessment; habitat protection; marine ecology; construction planning
gemini-2.5-flash,Section: Underwater Sound (UXO/MEC Detonation),Offshore,205,49,Environmental,An APM of a dual noise-mitigation system with a 10 dB attenuation will be implemented during all detonation events.,All UXO detonation events for Sunrise Wind in the Lease Area and along export cable routes.,10.0,dB,"Sunrise Wind project documentation (as stated in the provided chunk, referencing Table 6-1)",environmental impact assessment; marine ecology; noise mitigation; UXO removal
gemini-2.5-flash,5-66,Offshore,225,49,Environmental,habitat will be avoided,Construction activities,,,,environmental protection; habitat preservation
