model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains
gemini-2.5-flash,,Offshore,7,42,Environmental,Federal agencies are required to consult with the National Marine Fisheries Service (NMFS) on any action that may result in adverse effects to Essential Fish Habitat (EFH).,"Offshore wind energy development activities on the Outer Continental Shelf (OCS) of the Gulf of Mexico (GOM) authorized by the Bureau of Ocean Energy Management (BOEM), undertaken by Federal agencies.",,,"Section 305(b)(2) of the Magnuson-Stevens Fishery Conservation and Management Act (MSA); final rule (67 FR 2376) implementing EFH provisions (January 17, 2002); 50 CFR §§ 600.805 to 600.930",environmental impact assessment; fisheries protection; regulatory compliance
gemini-2.5-flash,,Offshore,36,42,Environmental,All potential impacts to hard bottom features from bottom-disturbing activities will be avoided or mitigated to no adverse effect.,Call Area; hard bottom features; bottom-disturbing activities,,,"BOEM review and conditioning of permitted activities; adherence to proposed mitigations, monitoring, and reporting standards listed in Section 6 Proposed Mitigation Guidance.",environmental protection; habitat preservation; impact mitigation; monitoring; reporting
gemini-2.5-flash,,Offshore,50,42,Jurisdictional,BOEM is not authorizing any activities in state waters and onshore areas.,Activities in state waters and onshore areas related to wind energy leases.,,,BOEM,jurisdiction; permitting
gemini-2.5-flash,,Offshore,50,42,Jurisdictional,BOEM does not have the regulatory authority to apply mitigation measures outside of the OCS.,Areas outside the Outer Continental Shelf (OCS).,,,BOEM,jurisdiction; environmental regulation
gemini-2.5-flash,,Offshore,50,42,Jurisdictional,Lessees would be responsible for obtaining any permits or other clearances required for operations conducted in state waters.,Operations conducted in state waters by wind energy lessees.,,,Regulatory framework (as stated in document),permitting; regulatory compliance; jurisdiction
gemini-2.5-flash,Section 4.1,Offshore,52,42,Environmental,All bottom-disturbing activity avoid physical impacts to all hard bottom habitats.,"Bottom-disturbing activities (specifically geotechnical and benthic habitat surveys) within lease areas and export cable corridors, applicable to hard bottom habitats.",,,"BOEM’s proposed mitigation, monitoring, and reporting standards in Section 6 Proposed Mitigation Guidance.",environmental impact assessment; habitat protection; survey methodology
gemini-2.5-flash,Section 4.2.1,Offshore,69,42,Environmental,It is expected that physical impacts to all hard bottom features will be avoided.,"Activities that disturb the seafloor, specifically impacting hard bottom habitats (e.g., HAPCs) and their associated communities, including slow-growing corals, during HRG surveys.",,,BOEM (referencing Section 6 Proposed Mitigation Guidance),environmental protection; habitat preservation; seafloor disturbance; geophysical surveys
gemini-2.5-flash,,Offshore,71,42,Environmental,avoidance of hard bottom habitats,"Geotechnical and benthic habitat surveys in areas with hard bottom habitats, including inshore hard bottom habitats such as oyster beds.",,,BOEM’s proposed mitigation,environmental protection; habitat preservation; geotechnical surveys; benthic surveys
gemini-2.5-flash,,Offshore,79,42,Environmental,"lease stipulations would distance bottom disturbing survey activities from sensitive, benthic habitats (e.g., hard bottoms)","bottom disturbing survey activities; sensitive, benthic habitats",,,lease stipulations,environmental protection; habitat preservation; site characterization; survey operations
gemini-2.5-flash,44,Offshore,81,42,Environmental,Trash and debris disposal at sea is prohibited.,At sea (applicable to vessels involved in offshore wind farm activities),,,"USCG (International Convention for the Prevention of Pollution from Ships [MARPOL], Annex V, Public Law 100-220 [101 Stat. 1458])",environmental protection; waste management; vessel operations; water quality
gemini-2.5-flash,44,Offshore,81,42,Environmental,"Lessees, applicants, operators, or holders of a ROW grant, RUE grant, or Alternate Use RUE grant are required to take measures to prevent unauthorized discharge of pollutants including marine trash and debris into the offshore environment.","Offshore environment; applicable to lessees, applicants, operators, or holders of a ROW grant, RUE grant, or Alternate Use RUE grant",,,BOEM (30 CFR § 585.105),environmental protection; waste management; pollution control; offshore operations; regulatory compliance
gemini-2.5-flash,53,Offshore,92,42,Environmental,Hard bottom habitats would be identified (via HRG surveys) and avoided during met buoy placement and during geotechnical and benthic habitat sampling.,"Call and Project Areas; during met buoy placement, geotechnical sampling, and benthic habitat sampling.",,,avoidance standards outlined above (see Section 6 Proposed Mitigation Guidance),environmental protection; habitat preservation; site surveying
gemini-2.5-flash,71,Offshore,122,42,Environmental,Artificial reefs not considered EFH,Artificial reefs within the context of Essential Fish Habitat (EFH) designations in the Gulf of Mexico,,,Document context regarding Essential Fish Habitat definitions,environmental impact assessment; fisheries management; habitat protection
