model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains
deepseek-chat,NSOW-REG-2023-0042,Offshore,14,12,Environmental,All wind turbine foundations must maintain a minimum clearance of 500m from identified coral reef areas,North Sea Exclusive Economic Zones,500,meters,OSPAR Convention Annex V,environmental; spatial
deepseek-chat,NSOW-REG-2023-0042,Offshore,14,12,Technical,Substation platforms shall be designed to withstand wave heights with a 100-year return period,All offshore installations in the North Sea,,,ISO 19901-1:2015,technical; safety
deepseek-chat,NSOW-REG-2023-0042,Offshore,14,12,Safety,All personnel transfer vessels must maintain two independent means of propulsion,All offshore wind farm operations,2,systems,IMO MODU Code 2021,safety; operations
deepseek-chat,NS-OWF-2023-01,Offshore,17,12,Environmental,All wind farm developments must conduct a full Environmental Impact Assessment (EIA) prior to construction,North Sea territorial waters,,,OSPAR Convention Annex IV,environmental; planning
deepseek-chat,NS-OWF-2023-01,Offshore,17,12,Technical,Turbine foundations must withstand 1-in-50-year storm wave conditions,All offshore structures,50,year return period,IEC 61400-3,structural engineering; safety
deepseek-chat,NS-OWF-2023-01,Offshore,17,12,Spatial,Minimum 1km spacing between turbines in predominant wind direction,Wind farm array area,1,kilometer,North Sea Wind Power Hub Agreement,energy yield; wake effects
deepseek-chat,NS-OWF-2023-001,Offshore,19,12,Environmental,All wind farm developments must conduct a full environmental impact assessment prior to construction,North Sea Exclusive Economic Zones,,,OSPAR Convention Annex IV,environmental; planning
deepseek-chat,NS-OWF-2023-001,Offshore,19,12,Technical,Turbine foundations must withstand 1-in-50-year storm wave conditions,All offshore installations,50,year return period,ISO 19901-1:2015,structural engineering; safety
deepseek-chat,NS-OWF-2023-001,Offshore,19,12,Safety,Minimum clearance of 22 meters between lowest blade tip and highest astronomical tide,All turbine installations,22,meters,International Electrotechnical Commission IEC 61400-3,navigation safety; technical
deepseek-chat,BOEM-2023-005,Offshore,28,12,Spatial,Maintain a minimum clearance of 1 nautical mile from shipping lanes,U.S. federal waters,1,nautical mile,Bureau of Ocean Energy Management (BOEM),"Navigation safety, maritime operations"
deepseek-chat,BOEM-2023-005,Offshore,28,12,Technical,Foundations must comply with ISO 19902 standards for structural integrity,Offshore wind turbine foundations,,,ISO 19902,"Structural engineering, safety"
deepseek-chat,BOEM-2023-005,Offshore,28,12,Environmental,Noise levels during construction must not exceed 160 dB re 1 µPa at 750 meters from the source,Marine environments near construction sites,160,dB re 1 µPa,Environmental Protection Agency (EPA),"Marine life protection, noise pollution"
deepseek-chat,NOW-2023-001,Offshore,39,12,Environmental,All wind turbines must maintain a minimum clearance of 1 km from identified marine mammal migratory paths.,U.S. federal waters,1,km,Bureau of Ocean Energy Management (BOEM),wildlife protection; marine ecology
deepseek-chat,NOW-2023-001,Offshore,39,12,Technical,Offshore wind turbine foundations must comply with ISO 19901-4 for structural integrity.,International waters,,,International Organization for Standardization (ISO),structural engineering; safety
deepseek-chat,OWF-NS-2023-001,Offshore,41,12,Environmental,All wind turbines must maintain a minimum distance of 1 km from known marine mammal migration routes.,North Sea offshore wind projects,1,km,North Sea Environmental Protection Agency (NSEPA),Environmental impact; Wildlife protection
deepseek-chat,OWF-NS-2023-001,Offshore,41,12,Technical,Turbine foundations must comply with ISO 19902 standards for offshore structures.,All offshore wind turbines,,,International Organization for Standardization (ISO),Structural integrity; Safety
deepseek-chat,EWEA-2023-OSW-001,Offshore,51,12,Environmental,All offshore wind projects must conduct a full environmental impact assessment prior to construction,European Union waters,,,EU Directive 2014/52/EU,environmental; permitting
deepseek-chat,EWEA-2023-OSW-001,Offshore,51,12,Technical,Turbine foundations must withstand 1-in-50-year extreme wave conditions,North Sea installations,,,DNV-ST-0145 standard,structural engineering; safety
deepseek-chat,EWEA-2023-OSW-001,Offshore,51,12,Spatial,Minimum 1 km separation required between turbines,US Outer Continental Shelf,1,km,BOEM 2022 Wind Energy Area Guidelines,layout optimization; safety
deepseek-chat,NSW-2023-004,Offshore,53,12,Environmental,All wind turbines must maintain a minimum distance of 1 km from identified marine protected areas.,North Sea Exclusive Economic Zones,1,km,"North Sea Offshore Wind Accord (NSOWA), Article 12",environmental; spatial
deepseek-chat,NSW-2023-004,Offshore,53,12,Technical,Substation foundations must comply with ISO 19902 for fixed steel offshore structures.,Offshore substations in North Sea projects,,,International Organization for Standardization (ISO),technical; safety
deepseek-chat,NSW-2023-004,Offshore,53,12,Safety,Helicopter landing pads on offshore platforms must provide a clear area of 25m diameter.,All offshore wind farm operational platforms,25,m,International Civil Aviation Organization (ICAO) Annex 14,safety; aviation
deepseek-chat,NOW-REG-2023-001,Offshore,59,12,Environmental,All offshore wind farms must conduct a full environmental impact assessment (EIA) prior to construction,All offshore wind projects in federal waters,,,Bureau of Ocean Energy Management (BOEM),environmental; permitting
deepseek-chat,NOW-REG-2023-001,Offshore,59,12,Technical,Wind turbine foundations must withstand 1-in-100-year storm wave conditions,Fixed-bottom offshore wind turbines in North Atlantic region,16.2,meters,ISO 19902:2020,structural engineering; safety
deepseek-chat,NOW-REG-2023-001,Offshore,59,12,Safety,All electrical systems must comply with IEC 61400-24 for lightning protection,Offshore wind turbine electrical systems,,,International Electrotechnical Commission,electrical safety; operations
deepseek-chat,OWF-REG-2023-001,Offshore,64,12,Environmental,All turbine foundations must undergo marine mammal impact assessment prior to installation,North Atlantic development zones,,,Marine Mammal Protection Act (MMPA),environmental; safety
deepseek-chat,OWF-REG-2023-001,Offshore,64,12,Technical,Substation platforms shall be designed to withstand 1-in-100-year wave conditions,All offshore installations,100,year return period,ISO 19901-1,technical; safety
deepseek-chat,OWF-REG-2023-001,Offshore,64,12,Spatial,Minimum 1 nautical mile separation between turbine arrays,US Outer Continental Shelf,1,nautical mile,BOEM Renewable Energy Regulations,safety; navigation
deepseek-chat,OWF-2023-001,Offshore,79,12,Environmental,All wind turbine foundations must be designed to minimize seabed disturbance during installation,All offshore wind projects in US federal waters,,,BOEM 2023 Offshore Wind Guidelines,environmental; technical
deepseek-chat,OWF-2023-001,Offshore,79,12,Technical,Wind turbines must maintain a minimum clearance of 22 meters between the lowest blade tip and mean high water level,All offshore wind turbines in North Sea projects,22,meters,North Sea Offshore Wind Safety Standard 2022,safety; technical
deepseek-chat,NSOW-REG-2023-0042,Offshore,87,12,Environmental,Turbine foundations must allow for marine life colonization,All North Sea projects,,,OSPAR Convention Annex V,ecological impact; foundation design
deepseek-chat,NSOW-REG-2023-0042,Offshore,87,12,Technical,Substation platforms must withstand wave heights with 100-year return period,North Sea installations,16.2,meters,IEC 61400-3-1,structural engineering; safety
deepseek-chat,NSOW-REG-2023-0042,Offshore,87,12,Safety,Minimum 1 nautical mile separation between turbines for navigation safety,All offshore wind farms,1,nautical miles,IMO Resolution MSC.1/Circ.1512,maritime navigation; turbine layout
deepseek-chat,OWF-REG-2023-001,Offshore,94,12,Environmental,All projects must conduct a full Environmental Impact Assessment (EIA) prior to construction,All offshore wind developments in federal waters,,,Bureau of Ocean Energy Management (BOEM),environmental; permitting
deepseek-chat,OWF-REG-2023-001,Offshore,94,12,Technical,Turbine foundations must withstand 1-in-50-year extreme wave conditions,Fixed-bottom offshore wind turbines,50,year return period,IEC 61400-3,structural engineering; safety
deepseek-chat,OWF-REG-2023-001,Offshore,94,12,Spatial,Minimum 1 nautical mile separation between turbines,Wind farm array area,1,nautical mile,Federal Aviation Administration (FAA),aviation safety; layout optimization
deepseek-chat,OWF-REG-2023-001,Offshore,106,12,Environmental,All offshore wind projects must conduct a full environmental impact assessment prior to construction,All offshore wind developments in federal waters,,,Bureau of Ocean Energy Management (BOEM),environmental; permitting
deepseek-chat,OWF-REG-2023-001,Offshore,106,12,Technical,Wind turbine foundations must withstand 1-in-50-year extreme wave conditions,Fixed-bottom offshore wind turbines in North Atlantic region,50,year return period,ISO 19902:2022,structural engineering; safety
deepseek-chat,OWF-REG-2023-001,Offshore,106,12,Safety,All personnel transfer operations must comply with IMCA SEL 025 guidelines,All offshore wind farm operations,,,International Marine Contractors Association,personnel safety; operations
deepseek-chat,N/A,Offshore,107,12,Technical,Offshore wind turbines must maintain a minimum clearance of 22 meters above Mean High Water (MHW).,U.S. federal waters,22,meters,Bureau of Ocean Energy Management (BOEM),Safety; Navigational
deepseek-chat,N/A,Offshore,107,12,Technical,Offshore wind turbine foundations must withstand extreme wave loads of at least 1.5 times the 50-year return period wave height.,International,1.5,times wave height,IEC 61400-3,Structural Engineering; Safety
deepseek-chat,OWF-2023-001,Offshore,114,12,Environmental,All projects must conduct a full Environmental Impact Assessment (EIA) prior to construction,All offshore wind projects in US federal waters,,,Bureau of Ocean Energy Management (BOEM),environmental; permitting
deepseek-chat,OWF-2023-001,Offshore,114,12,Technical,Wind turbine foundations must withstand a 1-year storm event with a 3.5m significant wave height,Fixed-bottom turbines in North Sea,3.5,meters,DNV-ST-0145 Offshore Standard,structural engineering; safety
deepseek-chat,OWF-2023-001,Offshore,114,12,Spatial,Minimum 1km spacing between turbines in array layout,All offshore wind farms in UK waters,1,kilometers,The Crown Estate Offshore Wind Operational Guidelines,array optimization; wake effects
deepseek-chat,NSOW-2023-0042,Offshore,120,12,Environmental,All turbine foundations must maintain minimum 500m clearance from identified marine mammal migration routes,North Sea Exclusive Economic Zones,500,meters,OSPAR Convention Annex VII,environmental; siting
deepseek-chat,NSOW-2023-0042,Offshore,120,12,Technical,Substation platforms shall comply with IEC 61400-3 design requirements,All offshore installations,,,International Electrotechnical Commission,electrical systems; safety
deepseek-chat,30 CFR Part 585,Offshore,157,12,Environmental,Lessees must conduct baseline environmental studies to characterize the site conditions,U.S. Outer Continental Shelf,,,30 CFR § 585.601,environmental; planning
deepseek-chat,30 CFR Part 585,Offshore,157,12,Technical,All electrical systems must comply with IEEE 1547-2018 standard,Grid-connected offshore wind facilities,,,BOEM Electrical Standards,technical; safety
deepseek-chat,30 CFR Part 585,Offshore,157,12,Spatial,Turbine spacing must maintain a minimum of 5 rotor diameters between units,Wind turbine array layout,5,rotor diameters,BOEM Layout Guidelines,technical; safety
