model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains
gemini-1.5-pro,,Offshore,1,15,Environmental,"Before the U.S. Department of the Interior, BOEM will approve the siting of a facility proposed for a renewable energy project on the Atlantic Outer Continental Shelf (OCS), a lessee must submit the results of its site characterization surveys to BOEM with its Site Assessment Plan (SAP), Construction and Operations Plan (COP), or General Activities Plan (GAP).",Atlantic Outer Continental Shelf (OCS),,,30 CFR Part 585 Subpart F,environmental impact assessment; benthic habitat surveys
gemini-1.5-pro,2,Offshore,3,15,Environmental,"a plan (SAP, COP, or GAP) must describe biological, social, and economic resource information potentially affected by activities proposed in the SAP, COP, or GAP",Atlantic OCS,,,"30 CFR 585.610(b)(5), 585.611(a),(b)(3), (5) and (7); COP – 30 CFR 585.626(a)(3), 585.627(a)(3), (5), and (7); and GAP – 30 CFR 585.645(a)(5), 585.646(c), (e) and (g)",environmental impact assessment; socioeconomic impact assessment
gemini-1.5-pro,2,Offshore,3,15,Environmental,prepare a benthic habitat survey plan that describes its methods for collecting sufficient information on the biology and seafloor morphology of the survey area to allow BOEM and other agencies with jurisdiction to make well-founded decisions,Projects involving the installation of wind energy turbines on the Atlantic OCS,,,,benthic habitat surveys; seafloor morphology
gemini-1.5-pro,,Offshore,5,15,Jurisdictional,Lessees or grantees must comply with the terms of their lease or grant if these guidelines conflict with conditions in a lease or grant.,Lease or grant conditions,,,Lease or grant agreement,leasing; permitting; legal compliance
gemini-1.5-pro,4,Offshore,7,15,Environmental,Benthic habitat surveys may be conducted simultaneously with other survey requirements.,Benthic habitat surveys,,,,environmental impact assessment; benthic habitat
gemini-1.5-pro,4,Offshore,7,15,Technical,"Areas of high variable relief (ridges, troughs, escarpments, etc.) identified through high resolution geophysical surveys of the action area should be validated via protocols outlined in Table 1.",Geophysical surveys of areas with high variable relief,,,,geophysical survey; site investigation
gemini-1.5-pro,4,Offshore,7,15,Technical,"Applicants submit survey specifications with a SAP, COP, or GAP survey plan.","Survey plan submissions (SAP, COP, GAP)",,,,survey planning; reporting requirements
gemini-1.5-pro,,Offshore,9,15,Environmental,"Conduct 2 years of seasonal surveys (spring, summer, fall, winter).",Pre-construction characterization of the seafloor in the area of potential adverse effect,2.0,years,,environmental impact assessment; benthic habitat surveys
gemini-1.5-pro,,Offshore,9,15,Spatial,"Baseline survey should include an appropriate sample size from the entire area of potential adverse effect, generally not less than one sample per 1-2 km along a proposed line of potential adverse effect or one sample per 1-2 km2 within a proposed area of potential adverse effect.",Baseline survey of the area of potential adverse effect,,,,environmental impact assessment; survey planning; spatial analysis
gemini-1.5-pro,,Offshore,9,15,Technical,"BOEM recommends using the methods employed by the Environmental Protection Agency’s (USEPA) National Coastal Condition Assessment (NCCA), such as the use of a 0.04 m2 Ted Young-modified Van Veen grab and 0.5 mm sieve, to facilitate data comparison across regions.",Benthic sampling methodology,0.04,m^2,BOEM recommendation referencing USEPA NCCA,benthic habitat surveys; sampling methodology; data standardization
gemini-1.5-pro,,Offshore,11,15,Technical,"Side scan sonar data should be of optimal quality resulting in the displays automatically corrected for slant range, lay-back and vessel speed.",Baseline survey,,,,data acquisition; survey quality
gemini-1.5-pro,,Offshore,11,15,Technical,Mosaic the recorded data to provide a true plan view that provides 100 percent coverage of the area of potential adverse effect.,Baseline survey,100.0,%,,data processing; survey coverage
gemini-1.5-pro,,Offshore,11,15,Technical,Tow the sonar instrument above the seafloor at a distance that is 10 to 20 percent of the range of the instrument.,Baseline survey,,%,,data acquisition; survey methodology
gemini-1.5-pro,,Offshore,11,15,Technical,Ensure line spacing and display range are appropriate for the water depth and data obtained are of such quality as to permit detection and evaluation of seafloor objects and features 0.5m – 1m in diameter within the survey area.,Baseline survey,,,,data quality; object detection
gemini-1.5-pro,,Offshore,11,15,Technical,Calibrate the instrument to enhance echo returns from small nearby objects and features without sacrificing the quality of echo returns from more distant objects and features.,Baseline survey,,,,instrument calibration; data quality
gemini-1.5-pro,,Offshore,11,15,Environmental,Completion of any necessary permit requirements (e.g. Marine Mammal Protection Act if harassment of marine mammals may occur from the activity).,Baseline survey,,,Marine Mammal Protection Act,environmental protection; marine mammal protection
gemini-1.5-pro,7,Offshore,13,15,Environmental,Benthic habitat data should be classified according to the Coastal and Marine Ecological Classification Standard (CMECS) to the lowest taxonomic unit practicable.,Benthic habitat surveys,,,BOEM,benthic habitat surveys; environmental impact assessment; marine ecology
gemini-1.5-pro,7,Offshore,13,15,Environmental,"All data should be processed, validated and made available as needed.",Benthic habitat surveys,,,BOEM,benthic habitat surveys; data management
gemini-1.5-pro,7,Offshore,13,15,Environmental,Identify and confirm which benthic species (flora and fauna) inhabit the proposed project development site.,Benthic habitat surveys,,,BOEM,benthic habitat surveys; species identification; environmental impact assessment
gemini-1.5-pro,7,Offshore,13,15,Environmental,"NMFS-designated essential fish habitat (EFH) for eggs, larvae, juveniles, adults, and spawning adults must be identified within the action area.",Benthic habitat surveys,,,NMFS,essential fish habitat; environmental impact assessment
gemini-1.5-pro,7,Offshore,13,15,Environmental,"Characterize benthic community composition. Characterization includes documentation of abundance, diversity, percent cover, and community structure.",Benthic habitat surveys,,,BOEM,benthic habitat surveys; environmental impact assessment; marine ecology
gemini-1.5-pro,7,Offshore,13,15,Environmental,"Characterize and delineate the surficial sediment layers in the area. This includes a particle size analysis, and classification according to the CMECS.",Benthic habitat surveys,,,BOEM,benthic habitat surveys; sediment analysis; marine geology
