model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains
gemini-1.5-pro,,Unspecified,4,11,Safety,"Each employer shall choose to the appropriate regulation and standards to work in the wind energy industry and must be prepared to justify their determination, development, and implementation of their written program.",Wind energy industry,,,,worker safety; occupational health
gemini-1.5-pro,,Unspecified,4,11,Safety,Employers must also consider the regulatory requirements of state occupational safety and health plans.,Wind energy industry,,,,worker safety; occupational health
gemini-1.5-pro,,Unspecified,4,11,Safety,"SPS must set job safety and health standards that are “at least as effective as” comparable federal standards, including hazards not addressed by federal standards.",States with OSHA-approved State Plans (SPS),,,OSH Act of 1970,worker safety; occupational health
gemini-1.5-pro,RP 105,Offshore,22,11,Technical,Water levels at 500 ppm (0.05%) as borderline and 1000 ppm (0.10%) as unsatisfactory,Gearbox lubrication oil,500.0,ppm,"AWEA 6006-A03, Table F.4",maintenance; gearbox reliability; lubrication
gemini-1.5-pro,RP 105,Offshore,22,11,Technical,Water levels at 1000 ppm (0.10%) as unsatisfactory,Gearbox lubrication oil,1000.0,ppm,"AWEA 6006-A03, Table F.4",maintenance; gearbox reliability; lubrication
gemini-1.5-pro,RP 105,Offshore,24,11,Technical,"<300 ppm water acceptable, 300 to 600 ppm caution level, and >600 ppm Alarm level",Gear oil in wind turbine gearboxes,300.0,ppm,IEC 61400-4-2012,gearbox maintenance; oil quality
gemini-1.5-pro,RP 105,Offshore,24,11,Technical,Any visible sediment or discoloration is cause for unsatisfactory oil condition,Gear oil in wind turbine gearboxes,,,"[1, Tab. F.4]",gearbox maintenance; oil quality
gemini-1.5-pro,5-6,Offshore,27,11,Technical,Water content in gear lube oil shall not exceed 600 ppm.,Gearbox lubrication,600.0,ppm,"RP 105, Table B: Factors Indicating Gear Lube Oil Change",gearbox maintenance; lubrication oil quality
gemini-1.5-pro,5-6,Offshore,27,11,Technical,Foam in gear lube oil after 10 minutes settling time shall not exceed 10 ml.,Gearbox lubrication,10.0,ml,"RP 105, Table B: Factors Indicating Gear Lube Oil Change",gearbox maintenance; lubrication oil quality
gemini-1.5-pro,5-6,Offshore,27,11,Technical,Total Acid Number of gear lube oil shall not exceed 2.0 mg/g KOH over new oil value.,Gearbox lubrication,2.0,mg/g KOH,"RP 105, Table B: Factors Indicating Gear Lube Oil Change",gearbox maintenance; lubrication oil quality
gemini-1.5-pro,5-6,Offshore,27,11,Technical,Viscosity of gear lube oil shall be maintained within the range of 288 to 352 mm2/sec (cSt).,Gearbox lubrication,288.0,mm2/sec (cSt),"RP 105, Table B: Factors Indicating Gear Lube Oil Change",gearbox maintenance; lubrication oil quality
gemini-1.5-pro,5-6,Offshore,27,11,Technical,Gear lube oil shall not contain any visible sediment.,Gearbox lubrication,,,"RP 105, Table B: Factors Indicating Gear Lube Oil Change",gearbox maintenance; lubrication oil quality
gemini-1.5-pro,3,Offshore,30,11,Technical,Oil added into gearbox at any location must have a cleanliness level of - / 14 / 11 per ISO 4406.,Gearbox lubrication oil,,,ANSI/AGMA/AWEA 6006-A03 (Table 17),maintenance; component reliability; lubrication
gemini-1.5-pro,3,Offshore,30,11,Technical,Bulk oil from gearbox after factory test at the gearbox manufacturer’s facility must have a cleanliness level of - / 15 / 12 per ISO 4406.,Gearbox lubrication oil,,,ANSI/AGMA/AWEA 6006-A03 (Table 17),manufacturing; quality control; lubrication
gemini-1.5-pro,3,Offshore,30,11,Technical,Bulk oil from gearbox after having been in service 24 to 72 hours after commissioning of the WTGS (pressure fed systems only) must have a cleanliness level of - / 15 / 12 per ISO 4406.,"Gearbox lubrication oil, Pressure fed systems",,,ANSI/AGMA/AWEA 6006-A03 (Table 17),commissioning; maintenance; lubrication
gemini-1.5-pro,3,Offshore,30,11,Technical,Bulk oil from gearbox sampled per the operating and maintenance manual (pressure fed systems only) must have a cleanliness level of - / 16 / 13 per ISO 4406.,"Gearbox lubrication oil, Pressure fed systems",,,ANSI/AGMA/AWEA 6006-A03 (Table 17),operation; maintenance; lubrication
gemini-1.5-pro,RP 106,Unspecified,33,11,Technical,"The full-flow filter must be able to maintain integrity and withstand maximum differential pressure, including during cold-start, after contacting gear oil at highest system temperature.",Wind turbine gearbox full-flow filter,,,RP 106,gearbox maintenance; component reliability
gemini-1.5-pro,RP 106,Unspecified,33,11,Technical,"For additional information, see ISO 2941, “Verification of Collapse Burst Pressure Rating”, and ISO 2943, “Filter Elements - Verification of Material Compatibility with Fluids”.",Wind turbine gearbox full-flow filter,,,RP 106 referencing ISO 2941 and ISO 2943,gearbox maintenance; component compatibility; fluid compatibility
gemini-1.5-pro,RP 106,Unspecified,33,11,Technical,Full-flow filters are changed at or before a maximum differential pressure is reached. This ΔP value is specified by the gearbox or turbine manufacturer.,Wind turbine gearbox full-flow filter,,,RP 106,gearbox maintenance; filter replacement
gemini-1.5-pro,RP 106,Unspecified,33,11,Technical,The full-flow filter should meet or exceed the specifications of the gearbox and/or turbine manufacturer.,Wind turbine gearbox full-flow filter,,,RP 106,gearbox design; component specification
gemini-1.5-pro,RP 106,Unspecified,35,11,Technical,"The full-flow filter installed on the gearbox should meet or exceed specifications. Specifications include, but are not limited to: filter rating (particle size where ß X(C) ≥ 1000), differential pressure (ΔP), compatibility, and integrity.",Wind turbine gearbox,1000.0,,RP 106,maintenance; component reliability
gemini-1.5-pro,RP 201,Offshore,39,11,Technical,The spring force should be checked every year with an appropriate spring scale device and springs should be replaced every 3 to 5 years depending on the type of application.,"Generator Collector Ring Assembly, Brush Holder Springs",,,RP 201,maintenance; generator
gemini-1.5-pro,RP 201,Offshore,39,11,Technical,Springs with a deviation of more than 10% from the set value should be replaced.,"Generator Collector Ring Assembly, Brush Holder Springs",10.0,%,RP 201,maintenance; generator
gemini-1.5-pro,RP 201,Offshore,39,11,Technical,"the distance between holder and slip ring surface is no more than 3 mm (0.125"")","Generator Collector Ring Assembly, Brush Holder",3.0,mm,RP 201,maintenance; generator
gemini-1.5-pro,RP 201,Offshore,39,11,Technical,"The textbook limit for out-of-roundness on a collector ring is 0.003""","Generator Collector Ring Assembly, Collector Rings",0.003,"""",RP 201,maintenance; generator
gemini-1.5-pro,RP 203,Offshore,57,11,Technical,"Insulation resistance testing is recommended before energizing a machine that has been out-of-service or where heating elements have failed to keep the winding temperature above the dew point, which might have resulted in condensation on the windings. It is also useful whenever there is doubt as to the integrity of the windings and before any over voltage testing is performed.",Generator windings,,,IEEE Standard 43-2000,electrical safety; generator maintenance
gemini-1.5-pro,,Offshore,59,11,Technical,DC test methods are described in IEEE Standard 95.,Generator high potential testing,,,IEEE Standard 95,electrical safety; generator maintenance
gemini-1.5-pro,RP 203,Offshore,61,11,Technical,This type of test is described in IEEE Standard 522.,Generator winding testing,,,IEEE Standard 522,electrical safety; generator maintenance
gemini-1.5-pro,RP 204,Unspecified,63,11,Safety,"Ensure workers utilize appropriate personal protective equipment (PPE) including but not limited to flame resistant (FR) rated clothing, Arc Flash suit and hood, and electrical gloves rated to the electrical hazard present.",Converter maintenance,,,AWEA Recommended Practice 204,electrical safety; worker safety; maintenance procedures
gemini-1.5-pro,RP 204,Unspecified,63,11,Safety,"Follow all electrical safety codes including but not limited to NFPA70E, OSHA, ANSI, etc.",Converter maintenance,,,AWEA Recommended Practice 204,electrical safety; worker safety; maintenance procedures
gemini-1.5-pro,RP 204,Unspecified,63,11,Safety,Ensure proper Lock Out Tag Out (LOTO) procedures are followed.,Converter maintenance,,,AWEA Recommended Practice 204,electrical safety; worker safety; maintenance procedures; lockout/tagout
gemini-1.5-pro,RP 204,Unspecified,63,11,Safety,Allow adequate time for capacitors to discharge before opening converter cabinets.,Converter maintenance,,,AWEA Recommended Practice 204,electrical safety; maintenance procedures
gemini-1.5-pro,RP 204,Unspecified,63,11,Safety,"If capacitor discharge times are unknown, wait a MINIMUM of 30 minutes!",Converter maintenance,30.0,minutes,AWEA Recommended Practice 204,electrical safety; maintenance procedures
gemini-1.5-pro,RP 204,Unspecified,63,11,Safety,"Ensure there is no dangerous voltage present at the converter by measuring the voltage at the capacitor banks, input and/or output phase terminals.",Converter maintenance,,,AWEA Recommended Practice 204,electrical safety; maintenance procedures
gemini-1.5-pro,5-6,Offshore,97,11,Safety,All personnel that access the nacelle area of a wind turbine should be trained and certified to safely climb the tower and to perform self and others rescue.,Wind turbine nacelle access,,,American Wind Energy Association RP 301,worker safety; rescue procedures; training and certification
gemini-1.5-pro,5-6,Offshore,97,11,Safety,"Personnel should be trained in the dangers of working at a height, how to use and maintain lanyards, fall arrest harnesses, and positioning equipment and other climbing gear.",Wind turbine tower climbing,,,American Wind Energy Association RP 301,worker safety; fall protection; equipment training
gemini-1.5-pro,5-6,Offshore,97,11,Safety,Personnel should be trained in the correct methods of dealing with emergencies including suspension trauma and rescue.,Wind turbine maintenance and repair,,,American Wind Energy Association RP 301,emergency response; suspension trauma; rescue procedures
gemini-1.5-pro,5-6,Offshore,97,11,Safety,"Testing and Certification should be obtained from a recognized third party organization such as ENSA, ANSI, or NIOSH standards",Wind turbine personnel training and certification,,,American Wind Energy Association RP 301,worker safety; training and certification; third-party certification
gemini-1.5-pro,5-6,Offshore,97,11,Safety,"External servicing of the turbine’s blades can be performed up-tower utilizing suspended platforms or crane man-baskets. It is critical that service personnel be trained and certified in the operation of vertical lifeline systems, rigging, safe operation of the platform, and self-rescue and assisted recue using ANSI approved automatic control descent devices.",Wind turbine blade servicing,,,American Wind Energy Association RP 301,worker safety; blade maintenance; rescue procedures; equipment operation; ANSI standards
gemini-1.5-pro,7,Offshore,98,11,Safety,service personnel should be specifically trained and certified to SPRAT or IRATA standards for safe access strictly by rope suspension,Rope access for service personnel,,,SPRAT or IRATA,safety; personnel training; rope access
gemini-1.5-pro,"RP 301, 8",Offshore,99,11,Safety,All field personnel be trained as first responders in applying first aid and CPR.,Wind farm sites,,,,first aid; emergency response
gemini-1.5-pro,"RP 301, 8",Offshore,99,11,Safety,Personnel working within the rotor and especially inside of wind turbine blades require training in confined space access and the proper use of respiration gear.,"Wind turbine blades, rotor",,,OSHA 29,confined space entry; respiratory protection
gemini-1.5-pro,RP 304,Unspecified,110,11,Technical,The LP system conforms to its original design and functionality,Lightning protection system,,,IEC 61400-24,lightning protection; system integrity
gemini-1.5-pro,RP 304,Unspecified,110,11,Technical,All parts of the LP system are in good conditions and still capable of protecting the wind turbine with required performance until next scheduled maintenance,Lightning protection system,,,IEC 61400-24,lightning protection; maintenance; system performance
gemini-1.5-pro,RP 304,Offshore,111,11,Technical,The down conductor system must be able to handle impulse current of at least 200kA at 10/350 µs (lightning protection level 1 in accordance with IEC 61400-24) without signs of internal arcing and without temperatures exceeding critical levels in relation to conductor isolation and GFRP/CFRP materials in general.,Rotor lightning protection system,200.0,kA,IEC 61400-24,lightning protection; electrical safety; structural integrity
