model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains
gpt-4o-mini,R40175,Offshore,1,25,Jurisdictional,The Secretary of the Interior has ultimate authority over offshore wind energy development.,Offshore wind energy development in U.S. jurisdiction.,,,"Energy Policy Act of 2005, Section 388",permitting process; federal oversight
gpt-4o-mini,R40175,Offshore,1,25,Jurisdictional,BOEM has promulgated rules and guidelines governing the permitting and operation of offshore wind facilities.,Permitting and operation of offshore wind facilities.,,,Bureau of Ocean Energy Management (BOEM),permitting process; operation standards
gpt-4o-mini,,Offshore,4,25,Jurisdictional,"A coastal nation may claim sovereignty over the air space, water, seabed, and subsoil within its territorial sea.",U.S. territorial sea,12.0,nautical miles,1982 United Nations Convention on the Law of the Sea (UNCLOS),offshore development; sovereignty; marine resources
gpt-4o-mini,,Offshore,4,25,Jurisdictional,"A coastal nation may regulate to protect its territorial sea and to enforce its customs, fiscal, immigration, and sanitary laws.",U.S. contiguous zone,24.0,nautical miles,U.S. regulations,customs; fiscal laws; immigration; sanitary laws
gpt-4o-mini,1,Offshore,5,25,Jurisdictional,"The Submerged Lands Act of 1953 assured coastal states control over the lands beneath coastal waters in an area stretching three nautical miles from the shore in most places, and nine nautical miles in others.",Coastal waters within three to nine nautical miles from the shore,3.0,nautical miles,Submerged Lands Act of 1953,state jurisdiction; offshore wind development
gpt-4o-mini,1,Offshore,5,25,Jurisdictional,"States may regulate the coastal waters within their jurisdiction, subject to federal regulation for 'commerce, navigation, national defense, and international affairs' and the power of the federal government to preempt state law.",Coastal waters within state jurisdiction,,,Federal regulation,state regulation; federal oversight
gpt-4o-mini,1,Offshore,5,25,Jurisdictional,The federal government has jurisdiction over the potential locations for offshore wind farms to the boundaries of its EEZ.,Exclusive Economic Zone (EEZ),,,Federal jurisdiction,offshore wind development; federal authority
gpt-4o-mini,,Offshore,6,25,Jurisdictional,"Any wind energy project or facility associated with such a project to be constructed in state waters, including any cables that would be necessary to transmit power back to shore, is subject to applicable state regulation or permitting requirements.",State waters,,,Coastal Zone Management Act § 1301(a)(2),permitting; state regulation
gpt-4o-mini,,Offshore,6,25,Jurisdictional,State coastal zone management programs that are approved by the Secretary of Commerce receive federal monetary and technical assistance.,State coastal zone management programs,,,Coastal Zone Management Act § 1455(d)(11),federal assistance; coastal management
gpt-4o-mini,,Offshore,6,25,Environmental,State programs must designate conservation measures and permissible uses for land and water resources.,Land and water resources,,,Coastal Zone Management Act § 1302,resource conservation; environmental protection
gpt-4o-mini,,Offshore,6,25,Environmental,State programs must address various sources of water pollution.,Water resources,,,Coastal Zone Management Act § 1302,water quality; pollution control
gpt-4o-mini,2,Offshore,7,25,Jurisdictional,the federal government and federally permitted activities be 'consistent to the maximum extent practicable with' that program,Federal waters and state coastal zones,,,16 U.S.C. § 1455(d)(2),coastal zone management; federal permitting; state regulation
gpt-4o-mini,2,Offshore,7,25,Jurisdictional,states may participate in federal efforts to permit projects in federal waters to ensure that such projects are consistent with state coastal zone management regulation,Federal waters,,,16 U.S.C. § 1455(d)(16),coastal zone management; federal permitting; state regulation
gpt-4o-mini,,Offshore,8,25,Jurisdictional,The Corps has jurisdiction under these laws to permit obstructions to navigation within the 'navigable waters of the United States' and on the OCS.,"Outer Continental Shelf (OCS), navigable waters of the United States",,,"Section 10 of the Rivers and Harbors Act (RHA), as amended by the Outer Continental Shelf Lands Act (OCSLA)",navigational safety; permitting
gpt-4o-mini,Section 388 of EPAct,Offshore,9,25,Jurisdictional,"It shall not be lawful to build or commence the building of any wharf, pier, dolphin, boom, weir, breakwater, bulkhead, jetty, or other structures in any port, roadstead, haven, harbor, canal, navigable river, or other water of the United States, outside established harbor lines, or where no harbor lines have been established, except on plans recommended by the Chief of Engineers and authorized by the Secretary of the Army.",Navigable waters of the United States,,,33 U.S.C. § 403,navigational safety; construction regulation
gpt-4o-mini,Section 388 of EPAct,Offshore,9,25,Jurisdictional,"It shall not be lawful to excavate or fill, or in any manner to alter or modify the course, location, condition, or capacity of, any port, roadstead, haven, harbor, canal, lake, harbor or refuge, or enclosure within the limits of any breakwater, or of the channel of any navigable water of the United States, unless the work has been recommended by the Chief of Engineers and authorized by the Secretary of the Army prior to beginning the same.",Navigable waters of the United States,,,33 U.S.C. § 403,navigational safety; construction regulation
gpt-4o-mini,Section 388 of EPAct,Offshore,9,25,Jurisdictional,"Section 388 authorized the Secretary of the Interior, in consultation with other federal agencies, to grant leases, easements, or rights-of-way on the OCS for certain activities—wind energy development among them—not authorized by other relevant statutes.",Outer Continental Shelf (OCS),,,Section 388 of EPAct,permitting; offshore energy development
gpt-4o-mini,,Offshore,10,25,Jurisdictional,offshore development continues to require a Corps permit pursuant to the RHA.,Offshore development,,,RHA,permitting; regulatory compliance
