model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains
claude-3-haiku-20240307,,Offshore,5,13,Spatial,Determination of Geographic Scope of Potential Impacts,Offshore wind farm project,,,Section 3.3,Environmental
claude-3-haiku-20240307,,Offshore,5,13,Environmental,Assessing Impacts of Reasonably Foreseeable Planned Actions,Offshore wind farm project,,,Section 3.7,Environmental
claude-3-haiku-20240307,,Offshore,5,13,Environmental,Additional Mitigation Measures,Offshore wind farm project,,,Section 3.8,Environmental
claude-3-haiku-20240307,,Offshore,14,13,Spatial,"The geographic scopes of the SLIA and the VIA—that is, the areas within which impacts will be assessed—are identified.",Offshore and onshore wind project components,,,BOEM SLVIA methodology,"Seascape, landscape, visual impact assessment"
claude-3-haiku-20240307,,Offshore,14,13,Technical,"Best management practices (BMPs) for mitigating the seascape, landscape, and visual impacts of the project that are incorporated into the project design and included in the COP are assumed to be implemented for purposes of the SLVIA.",Offshore and onshore wind project components,,,BOEM SLVIA methodology,"Seascape, landscape, visual impact assessment"
claude-3-haiku-20240307,,Offshore,14,13,Environmental,"Applicable laws, ordinances, and regulations (LORs) are also reviewed for applicability to the SLIA and VIA.",Offshore and onshore wind project components,,,BOEM SLVIA methodology,"Seascape, landscape, visual impact assessment"
claude-3-haiku-20240307,,Offshore,28,13,Environmental,"The SLVIA methodology must avoid relying solely on ""automated,"" ""formula-based"" findings of magnitude and significance of impacts, because judging the magnitude and significance of aesthetic impacts and effects on landscape/seascape character integrity involves multiple complex factors, some of which are inherently qualitative.",Offshore wind projects,,,BOEM SLVIA Methodology,"Aesthetics, Landscape/Seascape character"
claude-3-haiku-20240307,,Offshore,28,13,Environmental,The methodology includes both SLIA and VIA. The inclusion of both SLIA and VIA in the BOEM SLVIA methodology is consistent with NEPA's objective of providing Americans with aesthetically and culturally pleasing surroundings and its requirement to consider all potentially significant impacts of a proposed action.,Offshore wind projects,,,BOEM SLVIA Methodology,"Aesthetics, Cultural"
claude-3-haiku-20240307,,Offshore,28,13,Environmental,The methodology assesses all non-negligible impacts. Visibility of an offshore wind project does,Offshore wind projects,,,BOEM SLVIA Methodology,Visibility
claude-3-haiku-20240307,,Offshore,30,13,Environmental,"The assessment must rely on qualitative judgments about the effect of a new development or land use change on visual amenity, and the significance of change in the character of the landscape.",Offshore wind farm development,,,GLVIA3 (LI and IEMA 2013),"Landscape, Visual Impact"
claude-3-haiku-20240307,,Offshore,30,13,Environmental,The judgments made must be reasonable and based on clear and transparent methods so that the reasoning applied at different stages can be traced and examined by others.,Offshore wind farm development,,,GLVIA3 (LI and IEMA 2013),"Landscape, Visual Impact"
claude-3-haiku-20240307,,Offshore,30,13,Environmental,Using multiple evaluators to make determinations about impact levels can reduce problems associated with individual bias.,Offshore wind farm development,,,GLVIA3 (LI and IEMA 2013),"Landscape, Visual Impact"
claude-3-haiku-20240307,,Offshore,37,13,Environmental,Potential seascape and landscape impacts are identified separately from visual impacts.,Offshore wind projects,,,BOEM requirements for Environmental Impact Statements (EIS),Environmental
claude-3-haiku-20240307,,Offshore,37,13,Environmental,Impacts are evaluated for each impact receptor.,Offshore wind projects,,,BOEM requirements for Environmental Impact Statements (EIS),Environmental
claude-3-haiku-20240307,,Offshore,37,13,Environmental,Assessments of impacts from reasonably foreseeable planned actions (RFPA) for both seascape/landscape and visual resources are conducted.,Offshore wind projects,,,BOEM requirements for Environmental Impact Statements (EIS),Environmental
claude-3-haiku-20240307,,Offshore,37,13,Environmental,Additional recommended mitigation measures beyond those assumed to be in place for the impact analysis may be identified.,Offshore wind projects,,,BOEM requirements for Environmental Impact Statements (EIS),Environmental
claude-3-haiku-20240307,,Offshore,51,13,Spatial,The SLVIA requires determining the area of land and sea to be included in the SLIA and the VIA.,Offshore wind farm project area,,,,"Seascape, landscape, visual impact"
claude-3-haiku-20240307,,Offshore,51,13,Spatial,"The primary determinant of the geographic scope of the analyses is visibility of the project components, both offshore and onshore.",Offshore wind farm project area and surrounding viewshed,,,,"Seascape, landscape, visual impact"
claude-3-haiku-20240307,,Offshore,51,13,Technical,Viewshed analysis for SLVIAs is performed using GIS tools.,Offshore wind farm project area and surrounding viewshed,,,,"Seascape, landscape, visual impact"
claude-3-haiku-20240307,,Offshore,51,13,Spatial,"All offshore and certain onshore components of the project are included in the SLVIA, for all phases of the project and for both daytime and nighttime views.",Offshore wind farm project area and surrounding viewshed,,,,"Seascape, landscape, visual impact"
claude-3-haiku-20240307,,Offshore,57,13,Technical,"Viewshed analysis should be done in accordance with the protocol specified in Appendix A, Viewshed Analysis.",Offshore wind farm SLVIA,,,"Appendix A, Viewshed Analysis",Visual impact assessment
claude-3-haiku-20240307,,Offshore,57,13,Technical,"Use of a surface elevation model (SEM) that includes vegetation, buildings, and other structures is the preferred model for the impact assessment.",Offshore wind farm SLVIA,,,Document,Visual impact assessment
claude-3-haiku-20240307,,Offshore,57,13,Technical,The zone of theoretical visibility (ZTV) is generally used for determining the geographic scope of the analysis only.,Offshore wind farm SLVIA,,,Document,Visual impact assessment
claude-3-haiku-20240307,,Offshore,62,13,Spatial,"Any place where the project would be visible is considered in the analysis, even though the impact might be very minor.",Offshore wind energy development projects,,,BOEM,"Visual, Aesthetic"
claude-3-haiku-20240307,,Offshore,62,13,Spatial,"For SCAs/LCAs for which any portion falls within the VIA viewshed, the entire SCA/LCA is to be included in the SLIA.",Offshore wind energy development projects,,,,"Visual, Aesthetic"
claude-3-haiku-20240307,,Offshore,62,13,Technical,This approach is flexible enough to accommodate taller and larger wind turbines as they are developed and deployed.,Offshore wind energy development projects,,,,Technical
claude-3-haiku-20240307,,Offshore,62,13,Jurisdictional,"BOEM may change these limits in the future, based on changes in turbine sizes, better information about project visibility, or other considerations.",Offshore wind energy development projects,,,BOEM,Regulatory
claude-3-haiku-20240307,,Offshore,86,13,Environmental,Determines the resulting changes to the visual qualities of the views and the potential effects of these changes on the visual experience of people at the viewpoint,Offshore wind projects,,,BOEM requirements for VIA,Environmental; Visual
claude-3-haiku-20240307,,Offshore,86,13,Environmental,Assesses the likely response of the viewers to the change in their visual experience,Offshore wind projects,,,BOEM requirements for VIA,Environmental; Visual
claude-3-haiku-20240307,,Offshore,86,13,Environmental,Includes fieldwork to check the viewshed analysis results to further establish the area from which the development may be visible,Offshore wind projects,,,BOEM requirements for VIA,Environmental; Visual
claude-3-haiku-20240307,,Offshore,86,13,Environmental,Identifies and describes the visual properties of the project area (both offshore and onshore),Offshore wind projects,,,BOEM requirements for VIA,Environmental; Visual
claude-3-haiku-20240307,,Offshore,86,13,Environmental,Identifies the different groups of people who may experience views of the project,Offshore wind projects,,,BOEM requirements for VIA,Environmental; Visual
claude-3-haiku-20240307,,Offshore,86,13,Environmental,Identifies important views and viewpoints from which the project components would be visible,Offshore wind projects,,,BOEM requirements for VIA,Environmental; Visual
claude-3-haiku-20240307,,Offshore,86,13,Environmental,Identifies certain views and KOPs to be used in the impact assessment,Offshore wind projects,,,BOEM requirements for VIA,Environmental; Visual
claude-3-haiku-20240307,,Offshore,86,13,Environmental,Describes the nature of the view toward the project area from each KOP,Offshore wind projects,,,BOEM requirements for VIA,Environmental; Visual
claude-3-haiku-20240307,,Offshore,86,13,Environmental,Identifies applicable LORs,Offshore wind projects,,,BOEM requirements for VIA,Environmental; Visual
claude-3-haiku-20240307,,Offshore,96,13,Technical,"Visual simulations are typically the primary basis for determining the visual contrasts associated with operating renewable energy facilities in VIAs, although they are not the only basis for contrast assessment.",Offshore wind projects,,,,Visual impact assessment
