model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains
gemini-2.5-flash,SAP US Wind Lease OCS-A 0490,Offshore,9,33,Jurisdictional,"US Wind intends to be the sole operator of the metocean buoy in compliance with the stipulations stated in the Lease and described in Section 1.1.4, as they relate to the SAP and SAP activities.","metocean buoy operation, Site Assessment Plan (SAP) activities, Lease OCS-A 0490",,,"Lease, referenced by § 585.610(a)(3)",lease compliance; site assessment; metocean buoy operation
gemini-2.5-flash,Page 26,Offshore,45,33,Environmental,Federal agencies are required to consult on activities that may adversely affect Essential Fish Habitat (EFH) designated in fishery management plans.,"Activities (e.g., wind farm projects) that may adversely affect EFH designated in fishery management plans near the Project Area (Maryland Lease).",,,Magnuson-Stevens Fishery Conservation and Management Act,environmental impact assessment; fisheries management; permitting
gemini-2.5-flash,33,Offshore,57,33,Spatial,The placement of any metocean buoy within a TSS is prohibited.,Any metocean buoy within a Traffic Separation Scheme (TSS),,,33 U.S.C. Section 1223,navigational safety; spatial planning; offshore infrastructure
gemini-2.5-flash,SAP US Wind Lease OCS-A 0490 (Page 37),Offshore,65,33,Environmental,"All SAP vessels will follow NOAA NMFS collision avoidance guidance, including vessel speed restrictions to minimize the risks to NARW and other marine mammals.",All SAP vessels during SAP activities,,,NOAA NMFS collision avoidance guidance,marine mammal protection; vessel operations; environmental compliance
gemini-2.5-flash,10451 (Final)-Rev1,Offshore,102,33,Technical,Geotechnical results report and underlying investigations for offshore structures must be prepared in accordance with the requirements of BS EN ISO 19901.,Geotechnical investigations and reporting for offshore wind energy area structures (specifically MET Towers).,,,BS EN ISO 19901,geotechnical engineering; offshore structures; design standards; site investigation
gemini-2.5-flash,10451,Offshore,120,33,Technical,Testing was carried out in accordance with ASTM D854-10.,Geotechnical testing for the Maryland Wind Energy Area (MET Tower) project,,,ASTM D854-10,geotechnical investigation; soil testing; technical standards
gemini-2.5-flash,10451,Offshore,120,33,Technical,Testing was carried out in accordance with manufacturer’s manual of operation.,Pocket Penetrometer testing for the Maryland Wind Energy Area (MET Tower) project,,,manufacturer’s manual of operation,geotechnical investigation; soil testing; equipment operation
gemini-2.5-flash,6.4,Offshore,121,33,Technical,Geotechnical testing using the Fall Cone method must be carried out in accordance with ISO 17892-6 (2004).,Geotechnical investigations for wind farm foundations,,,ISO 17892-6 (2004),geotechnical engineering; foundation design; site investigation
gemini-2.5-flash,10451 - Volume II,Offshore,123,33,Technical,Testing for cohesive soil was carried out in accordance with ASTM D4767.,Geotechnical marine survey investigation; cohesive soil testing,,,ASTM D4767,geotechnical investigation; site characterization; technical standards
gemini-2.5-flash,10451 - Volume II,Offshore,123,33,Technical,The calcium carbonate of all selected test specimens was determined in accordance with the ASTM D 4373-02 standard test method.,Geotechnical marine survey investigation; calcium carbonate content determination,,,ASTM D 4373-02,geotechnical investigation; site characterization; technical standards; chemical analysis
gemini-2.5-flash,10451,Offshore,141,33,Technical,Testing in accordance with ASTM D422-63 (2007),Particle size distribution analysis for geotechnical marine survey investigations,,,ASTM D422-63 (2007),geotechnical engineering; site investigation; soil mechanics; technical standards
gemini-2.5-flash,10451,Offshore,143,33,Technical,Testing in accordance with ASTM D422-63 (2007),"Geotechnical marine survey investigation for the Maryland Wind Energy Area, specifically particle size distribution analysis.",,,ASTM D422-63 (2007),geotechnical investigation; soil mechanics; testing standards
gemini-2.5-flash,10451,Offshore,144,33,Technical,Testing in accordance with ASTM D422-63 (2007),"Geotechnical marine survey investigation for the Maryland Wind Energy Area, specifically for particle size distribution analysis of soils.",,,ASTM D422-63 (2007),geotechnical engineering; site investigation; foundation design
gemini-2.5-flash,Pages 2-4 of 4,Offshore,153,33,Technical,Prepared and tested in accordance with ASTM D4767,Consolidated Undrained Triaxial Test for Geotechnical Marine Survey Investigation for the Maryland Wind Energy Area,,,ASTM D4767,geotechnical engineering; site investigation; foundation design; quality control
gemini-2.5-flash,1 of 4,Offshore,154,33,Technical,Prepared and tested in accordance with ASTM D4767,"Geotechnical marine survey investigation for the Maryland Wind Energy Area; specifically, soil triaxial testing for foundation design.",,,ASTM D4767,geotechnical engineering; site investigation; technical standards; foundation design
gemini-2.5-flash,2-4,Offshore,155,33,Technical,Geotechnical samples for the Maryland Wind Energy Area must be prepared and tested in accordance with ASTM D4767.,"Geotechnical Marine Survey Investigation for the Maryland Wind Energy Area; specifically, soil testing for foundation design.",,,ASTM D4767,geotechnical engineering; site investigation; structural integrity; foundation design
gemini-2.5-flash,,Offshore,171,33,Technical,"Survey operations must be conducted in accordance with Bureau of Ocean Energy Management’s (BOEM) “Guidelines for Providing Geological and Geophysical, Hazards, and Archaeological Information Pursuant to 30 CFR Part 585”.",Marine survey investigations for wind energy development on the Outer Continental Shelf (OCS),,,"Bureau of Ocean Energy Management (BOEM) “Guidelines for Providing Geological and Geophysical, Hazards, and Archaeological Information Pursuant to 30 CFR Part 585”, dated November 9, 2012.",geophysical survey; geological survey; hazard assessment; archaeological assessment; site assessment; permitting
gemini-2.5-flash,,Offshore,180,33,Environmental,Surveys must include protected species mitigation measures as detailed in the lease and described in the Marine Mammal Mitigation Plan submitted to BOEM prior to the onset of the survey.,Survey operations,,,"lease, Marine Mammal Mitigation Plan, BOEM",environmental protection; marine mammal protection; survey operations
gemini-2.5-flash,,Offshore,180,33,Environmental,Surveys must be conducted with continuous visual observations by qualified Protected Species Observers (PSO).,Survey operations,,,"Marine Mammal Mitigation Plan (implied), lease (implied)",environmental monitoring; marine mammal protection; survey operations
gemini-2.5-flash,,Offshore,180,33,Environmental,"A Passive Acoustic Monitoring system (PAMS) must be installed on the survey vessel with trained personnel operating the equipment at all times during survey operations, ramp ups and during shut downs.","Survey operations, ramp-up procedures, shut-down procedures",,,"Marine Mammal Mitigation Plan (implied), lease (implied)",environmental monitoring; marine mammal protection; survey operations; noise mitigation
gemini-2.5-flash,10451,Offshore,278,33,Technical,The Data Integration and Engineering Report (Volume III) is prepared in accordance with BS EN ISO 19901.,Geotechnical Marine Survey investigation for the Maryland Wind Energy Area (Met Tower) - Data Integration and Engineering Report,,,BS EN ISO 19901,geotechnical engineering; offshore design; structural integrity; data integration
gemini-2.5-flash,10451,Offshore,288,33,Technical,"The CPTUs were within accuracy Class 1 and 2, the appropriate classes for the tested soils as set out by ISO 22476-1:2012.","CPTU tests conducted during geotechnical marine survey investigations for wind energy areas, specifically at the Met Tower location.",,,ISO 22476-1:2012,geotechnical investigation; data quality; technical standards; site assessment
gemini-2.5-flash,7,Offshore,371,33,Environmental,All vessels greater than 19.8 meters (65 feet) in overall length must operate at speeds of 10 knots or less within these areas during seasonal time periods.,"Vessels greater than 19.8 meters (65 feet) in overall length, operating within Seasonal Management Areas (SMAs) in the U.S. and Canada, specifically active between November 1 and April 30 each year.",10.0,knots,Designated by authorities in U.S. and Canada (via Seasonal Management Areas for reducing ship strikes of NARWs),environmental protection; vessel operations; wildlife protection; navigational safety
gemini-2.5-flash,AOSS-R-CLR-1751-03/2020.06.30/Rev. 1,Offshore,426,33,Technical,"Survey design for providing geological and geophysical, hazards, and archaeological information must be conducted with respect to the Bureau of Ocean Energy Management’s 09-Nov-2012 guidelines, 'Guidelines for Providing Geological and Geophysical, Hazards, and Archaeological Information Pursuant to 30 CFR Part 585'.","Geological and Geophysical, Hazards, and Archaeological Information surveys for offshore wind farm planning.",,,"Bureau of Ocean Energy Management (BOEM) 09-Nov-2012 guidelines, 'Guidelines for Providing Geological and Geophysical, Hazards, and Archaeological Information Pursuant to 30 CFR Part 585'",geological survey; geophysical survey; hazard assessment; archaeological assessment; data acquisition standards
