model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains
gpt-4o-mini,1,Offshore,8,6,Technical,The development or adaptation of these standards is one of the most important applications of information for a national offshore wind energy resource and design database.,National offshore wind energy resource and design database,,,U.S. Department of Energy (DOE),design standards; offshore wind energy
gpt-4o-mini,1,Offshore,8,6,Technical,"The results of these analyses must then be synthesized with national offshore meteorological, ocean, and lake conditions to identify and bridge any gaps.",National offshore wind project design,,,U.S. Department of Energy (DOE),met-ocean conditions; design standards
gpt-4o-mini,1.1,Offshore,10,6,Technical,IEC standards alone are not sufficient for designing and certifying an offshore wind project.,Offshore wind project design and certification,,,"IEC 61400-1, IEC 61400-3",design standards; certification processes
gpt-4o-mini,1.1,Offshore,10,6,Jurisdictional,The regulation and approval of offshore wind projects in federal waters have been assigned to the Bureau of Ocean Energy Management (BOEM) and the Bureau of Safety and Environmental Enforcement (BSEE).,Federal waters of the United States,,,BOEM/BSEE regulations,permitting; environmental oversight
gpt-4o-mini,,Offshore,12,6,Jurisdictional,USACE retains primary federal jurisdiction for approving offshore wind facilities in the Great Lakes and state waters.,Great Lakes and state waters,,,"Rivers and Harbors Act of 1899 (Section 10), Clean Water Act of 1977 (Section 404)",permitting; environmental regulation; construction oversight
gpt-4o-mini,,Offshore,12,6,Technical,Developers are directed to use 'accepted industry practices' for offshore wind turbines.,Offshore wind turbines,,,30 CFR 585,design integrity; structural safety
gpt-4o-mini,,Offshore,14,6,Technical,Type certification... requires compliance with a predefined IEC design class corresponding to a prescribed extreme wind and turbulence level.,U.S. outer continental shelf (OCS),,,IEC 61400-1,structural integrity; design standards
gpt-4o-mini,,Offshore,14,6,Technical,Some modifications to offshore wind standards will likely be needed to achieve acceptable life and failure rates for survivability and reliability in U.S. waters.,U.S. offshore wind standards,,,,reliability; safety
gpt-4o-mini,,Offshore,16,6,Technical,"BOEM develop a set of high-level, performance-based criteria to judge offshore structural integrity.",Offshore structural integrity assessment,,,BOEM,structural integrity; offshore wind energy
gpt-4o-mini,,Offshore,16,6,Technical,The available standards and guidelines may not provide adequate guidance on environmental design conditions to ensure structural integrity or 20-year design life on their own.,Environmental design conditions for offshore wind turbines,20,years,,environmental design; structural integrity
gpt-4o-mini,,Offshore,16,6,Technical,IEC standards for wind turbines focus on design conditions and load cases using a Load Resistance Factor Design (LRFD) approach.,Design conditions for wind turbines,,,IEC TC-88,structural integrity; load design
gpt-4o-mini,,Offshore,16,6,Technical,"API standards assume a 25-year, 50-year, or a 100-year return period for extreme events, depending on the life safety and consequence matrix.",Extreme event design conditions,,,API standards,safety; structural integrity
gpt-4o-mini,,Offshore,17,6,Technical,"IEC 61400-1, IEC 61400-3, IEC 61400-22, and ISO 19900 series are commonly used in Europe for offshore wind projects.",Offshore wind projects in Europe,,,"IEC 61400-1, IEC 61400-3, IEC 61400-22, ISO 19900 series",structural integrity; design standards
gpt-4o-mini,,Offshore,17,6,Technical,Federal Maritime and Hydrographic Agency (BSH) standard from Germany and the API Series 2 standards from the United States can also be used for design of the sub-structure below sea level.,Sub-structure design below sea level,,,"BSH standard, API Series 2",structural integrity; design standards
gpt-4o-mini,,Offshore,21,6,Technical,expand documented wind resource assessment best practices for offshore environments,Offshore environments,,,,wind resource assessment; offshore development
gpt-4o-mini,,Offshore,21,6,Technical,define standards for met-ocean measurement,Offshore environments,,,,met-ocean measurement; offshore development
