-74.7123551,38.2891947
-74.7143915,38.2800601
-74.6952182,38.3360025
-74.6972366,38.3268272
-74.6992540,38.3176519
-74.7035267,38.2891732
-74.7055451,38.2800376
-74.6870306,38.3268038
-74.6913041,38.3079005
-74.6933225,38.2891506
-74.6953409,38.2800152
-74.6773484,38.3176061
-74.6793688,38.3078770
-74.6813882,38.2891279
-74.6834076,38.2799922
-74.6679304,38.3078541
-74.6699518,38.2891050
-74.6719722,38.2799692
-74.6562387,38.2890824
-74.6582611,38.2799462
-74.6448170,38.2799231
-74.7739232,38.2892167
-74.7759436,38.2800821
-74.7514276,38.3905260
-74.7534470,38.3813507
-74.7554654,38.3721754
-74.7574828,38.3629999
-74.7594992,38.3538244
-74.7615146,38.3446487
-74.7635290,38.3354729
-74.7655424,38.3262970
-74.7675548,38.3171210
-74.7695662,38.3079450
-74.7514151,38.3813291
-74.7534295,38.3721534
-74.7554429,38.3629777
-74.7574553,38.3538020
-74.7615120,38.3354508
-74.7635254,38.3262749
-74.7655378,38.3170990
-74.7675492,38.3079230
-74.7123433,38.3721327
-74.7143577,38.3629570
-74.7163711,38.3537813
-74.7183835,38.3446055
-74.7203950,38.3354297
-74.7224054,38.3262538
-74.7244148,38.3170778
-74.7264232,38.3079018
-74.7035236,38.3537592
-74.7055340,38.3445834
-74.7075434,38.3354076
-74.7095518,38.3262317
-74.7115592,38.3170557
-74.7858971,38.3776277
-74.7879115,38.3684520
-74.7899249,38.3592763
-74.7919373,38.3501005
-74.7939487,38.3409247
-74.7959591,38.3317489
-74.7979685,38.3225731
-74.7999769,38.3133973
-74.7759436,38.3819667
-74.7779540,38.3727909
-74.7799634,38.3636151
-74.7839810,38.3500792
-74.7859904,38.3409034
-74.7880008,38.3317276
-74.7900112,38.3225518
-74.7920216,38.3133760
-74.7695662,38.3776018
-74.7715776,38.3684260
-74.7735880,38.3592502
-74.7776056,38.3448603
-74.7796150,38.3356845
-74.7816244,38.3265087
-74.7836338,38.3173329
-74.7856432,38.3081571
-74.7615262,38.3775758
-74.7635376,38.3684000
-74.7655480,38.3592242
-74.7675584,38.3500484
-74.7695688,38.3408726
-74.7715792,38.3316968
-74.7735896,38.3225210
-74.7756000,38.3133452
-74.7776104,38.3041694
-74.7514392,38.3775498
-74.6793810,38.3175613
-74.7939490,38.3501453
-74.7979682,38.3317726
-74.7719235,38.3620876
